lr-Adam,step,train_loss_step,lattice_loss_step,coord_loss_step,epoch,train_loss_epoch,lattice_loss_epoch,coord_loss_epoch
0.0001,82998,,,,,,,
9.997557473810373e-05,82998,,,,,,,
,82999,1.4838238954544067,0.7794225215911865,0.7044013738632202,200,,,
,83009,1.0823590755462646,0.4655721187591553,0.6167869567871094,200,,,
,83019,1.3115241527557373,0.6618286371231079,0.6496955156326294,200,,,
,83029,1.0297826528549194,0.4664927124977112,0.5632899403572083,200,,,
,83039,1.0343610048294067,0.5173807144165039,0.5169802904129028,200,,,
,83049,0.9413100481033325,0.47615909576416016,0.46515092253685,200,,,
,83059,1.1082868576049805,0.4429454505443573,0.6653414368629456,200,,,
,83069,1.0759532451629639,0.5577535629272461,0.5181996822357178,200,,,
,83079,0.8973820805549622,0.3718128800392151,0.5255692005157471,200,,,
,83089,0.9967455863952637,0.3563477694988251,0.6403977870941162,200,,,
,83099,1.137758731842041,0.6244032382965088,0.5133554935455322,200,,,
,83109,0.9478992223739624,0.4892668128013611,0.4586324393749237,200,,,
,83119,1.0237600803375244,0.39708954095840454,0.6266704797744751,200,,,
,83129,1.0680859088897705,0.551565408706665,0.5165204405784607,200,,,
,83139,1.253900170326233,0.5544043779373169,0.699495792388916,200,,,
,83149,1.1010043621063232,0.45586299896240234,0.6451414227485657,200,,,
,83159,1.0039763450622559,0.3242357671260834,0.6797406077384949,200,,,
,83169,0.9794934988021851,0.5025906562805176,0.4769028425216675,200,,,
,83179,0.8046194911003113,0.35288625955581665,0.45173323154449463,200,,,
,83189,0.9906013011932373,0.5539937019348145,0.43660759925842285,200,,,
,83199,1.0119420289993286,0.40351051092147827,0.6084315180778503,200,,,
,83209,1.0273879766464233,0.47015613317489624,0.5572318434715271,200,,,
,83219,1.0922343730926514,0.4595707654953003,0.6326636672019958,200,,,
,83229,1.202491283416748,0.6068651676177979,0.5956260561943054,200,,,
,83239,0.9169946908950806,0.3985453248023987,0.5184493660926819,200,,,
,83249,1.0274468660354614,0.490049809217453,0.537397027015686,200,,,
,83259,0.881583034992218,0.3541114926338196,0.5274715423583984,200,,,
,83269,0.9759855270385742,0.48372983932495117,0.49225571751594543,200,,,
,83279,0.6920099258422852,0.24683412909507751,0.44517579674720764,200,,,
,83289,0.9481621384620667,0.2879962921142578,0.6601658463478088,200,,,
,83299,0.8939727544784546,0.2634621262550354,0.6305106282234192,200,,,
,83309,0.8833264112472534,0.4509328603744507,0.4323935806751251,200,,,
,83319,1.1715829372406006,0.5892766714096069,0.5823062658309937,200,,,
,83329,0.9591667652130127,0.42050454020500183,0.5386621952056885,200,,,
,83339,1.1951017379760742,0.5880659818649292,0.6070358157157898,200,,,
,83349,1.1707148551940918,0.48904627561569214,0.6816686391830444,200,,,
,83359,1.1079156398773193,0.5648786425590515,0.5430370569229126,200,,,
,83369,1.0607736110687256,0.5180795192718506,0.542694091796875,200,,,
,83379,0.8725996017456055,0.4059705138206482,0.46662911772727966,200,,,
,83389,1.060502290725708,0.41462093591690063,0.6458812952041626,200,,,
,83399,0.9631633758544922,0.47267770767211914,0.49048569798469543,200,,,
,83409,0.8831339478492737,0.3255678415298462,0.5575661063194275,200,,,
,83412,,,,200,1.0363866090774536,0.47822052240371704,0.5581659078598022
9.990232305719946e-05,83413,,,,,,,
,83419,0.9105686545372009,0.3882672190666199,0.522301435470581,201,,,
,83429,0.8035140037536621,0.3360247015953064,0.4674892723560333,201,,,
,83439,1.1465373039245605,0.5232813358306885,0.6232560276985168,201,,,
,83449,1.0723674297332764,0.4034211039543152,0.6689462661743164,201,,,
,83459,1.0505094528198242,0.5522590279579163,0.49825048446655273,201,,,
,83469,1.1061103343963623,0.48545095324516296,0.6206594109535217,201,,,
,83479,1.1699284315109253,0.5789955258369446,0.5909329056739807,201,,,
,83489,0.9694040417671204,0.3890230655670166,0.5803809762001038,201,,,
,83499,0.9841598272323608,0.5307002067565918,0.45345965027809143,201,,,
,83509,1.0546784400939941,0.4922611117362976,0.5624173283576965,201,,,
,83519,0.8553716540336609,0.38901394605636597,0.4663577079772949,201,,,
,83529,0.9844339489936829,0.39227551221847534,0.5921584367752075,201,,,
,83539,0.8032126426696777,0.45903533697128296,0.34417733550071716,201,,,
,83549,1.2490756511688232,0.6709749102592468,0.5781007409095764,201,,,
,83559,1.041985034942627,0.5280581116676331,0.5139268636703491,201,,,
,83569,1.0041961669921875,0.39701321721076965,0.6071829199790955,201,,,
,83579,1.2225937843322754,0.6259863376617432,0.5966074466705322,201,,,
,83589,1.1567413806915283,0.574683427810669,0.5820579528808594,201,,,
,83599,1.0067554712295532,0.36230120062828064,0.644454300403595,201,,,
,83609,1.1569896936416626,0.46229785680770874,0.6946918368339539,201,,,
,83619,1.0857877731323242,0.4996982514858246,0.5860894918441772,201,,,
,83629,0.989213228225708,0.4063265323638916,0.5828866958618164,201,,,
,83639,0.8736679553985596,0.3647145628929138,0.5089533925056458,201,,,
,83649,1.1507318019866943,0.5167067050933838,0.6340250372886658,201,,,
,83659,0.9343206882476807,0.4926193952560425,0.4417012929916382,201,,,
,83669,0.9954140186309814,0.35283395648002625,0.6425800323486328,201,,,
,83679,1.0364797115325928,0.512665867805481,0.5238138437271118,201,,,
,83689,1.1047656536102295,0.49872100353240967,0.6060446500778198,201,,,
,83699,1.029390573501587,0.41409459710121155,0.6152960062026978,201,,,
,83709,1.0067025423049927,0.3634850084781647,0.6432175040245056,201,,,
,83719,1.2098634243011475,0.6264384984970093,0.583424985408783,201,,,
,83729,0.9797273278236389,0.4203338623046875,0.5593934655189514,201,,,
,83739,1.0440053939819336,0.4483754634857178,0.5956299304962158,201,,,
,83749,1.103487491607666,0.5879881381988525,0.5154993534088135,201,,,
,83759,0.9455679655075073,0.3818452060222626,0.5637227892875671,201,,,
,83769,0.8819909691810608,0.2721906900405884,0.6098002791404724,201,,,
,83779,1.097172737121582,0.5118904113769531,0.5852822661399841,201,,,
,83789,0.9172999262809753,0.4139047861099243,0.503395140171051,201,,,
,83799,1.1226398944854736,0.5063973665237427,0.6162424683570862,201,,,
,83809,0.8615425229072571,0.44346535205841064,0.41807717084884644,201,,,
,83819,0.8703975677490234,0.34323471784591675,0.5271628499031067,201,,,
,83827,,,,201,1.0035184621810913,0.46109622716903687,0.5424221158027649
9.978031724785248e-05,83828,,,,,,,
,83829,0.8043815493583679,0.34389689564704895,0.46048465371131897,202,,,
,83839,1.1494793891906738,0.5692795515060425,0.5801997780799866,202,,,
,83849,0.9464231133460999,0.4638131260871887,0.48260998725891113,202,,,
,83859,0.8554588556289673,0.3881641626358032,0.4672946631908417,202,,,
,83869,0.872468113899231,0.42277562618255615,0.4496924877166748,202,,,
,83879,0.9368548393249512,0.3634478449821472,0.573406994342804,202,,,
,83889,1.0269666910171509,0.39222589135169983,0.6347407698631287,202,,,
,83899,1.1227115392684937,0.4548945128917694,0.6678170561790466,202,,,
,83909,0.8774693012237549,0.3922082781791687,0.4852610230445862,202,,,
,83919,1.053452491760254,0.48857051134109497,0.5648819208145142,202,,,
,83929,0.9588254690170288,0.40751487016677856,0.5513105988502502,202,,,
,83939,1.089673638343811,0.4704316556453705,0.6192419528961182,202,,,
,83949,1.008492112159729,0.5490859746932983,0.4594061076641083,202,,,
,83959,1.17508065700531,0.5844146013259888,0.5906660556793213,202,,,
,83969,1.1836129426956177,0.6128947138786316,0.5707182288169861,202,,,
,83979,0.8756839036941528,0.4288983643054962,0.446785569190979,202,,,
,83989,0.9490565657615662,0.3508119583129883,0.5982446074485779,202,,,
,83999,1.0352225303649902,0.43958738446235657,0.5956351161003113,202,,,
,84009,1.0355122089385986,0.41247662901878357,0.6230355501174927,202,,,
,84019,0.8919541835784912,0.3704732358455658,0.521480917930603,202,,,
,84029,1.1316090822219849,0.4635777473449707,0.6680313348770142,202,,,
,84039,1.0671939849853516,0.5409817695617676,0.5262121558189392,202,,,
,84049,0.9717712998390198,0.43963509798049927,0.5321362018585205,202,,,
,84059,0.998806893825531,0.44277387857437134,0.5560330152511597,202,,,
,84069,1.2451887130737305,0.7102448344230652,0.5349439382553101,202,,,
,84079,1.164768934249878,0.6337424516677856,0.5310264229774475,202,,,
,84089,1.0477573871612549,0.5359578132629395,0.5117995738983154,202,,,
,84099,1.0535492897033691,0.33175525069236755,0.7217940092086792,202,,,
,84109,1.1166479587554932,0.5014115571975708,0.6152363419532776,202,,,
