lr-Adam,step,train_loss_step,lattice_loss_step,coord_loss_step,epoch,train_loss_epoch,lattice_loss_epoch,coord_loss_epoch,val_loss,val_lattice_loss,val_coord_loss
,679,1.6739532947540283,0.8596868515014648,0.8142665028572083,1,,,,,,
0.0001,689,,,,,,,,,,
,689,1.6741151809692383,0.864039957523346,0.8100751638412476,1,,,,,,
0.0001,699,,,,,,,,,,
,699,1.4100492000579834,0.6985362768173218,0.7115128636360168,1,,,,,,
0.0001,709,,,,,,,,,,
,709,1.594084620475769,0.8024349212646484,0.7916496992111206,1,,,,,,
0.0001,719,,,,,,,,,,
,719,1.848273754119873,1.0535130500793457,0.7947607040405273,1,,,,,,
0.0001,729,,,,,,,,,,
,729,1.630358099937439,0.9756593108177185,0.6546987891197205,1,,,,,,
0.0001,739,,,,,,,,,,
,739,1.6422674655914307,0.82058185338974,0.8216855525970459,1,,,,,,
0.0001,749,,,,,,,,,,
,749,1.4074064493179321,0.626191258430481,0.7812151908874512,1,,,,,,
0.0001,759,,,,,,,,,,
,759,1.2731974124908447,0.5992528200149536,0.6739445924758911,1,,,,,,
0.0001,769,,,,,,,,,,
,769,1.5948337316513062,0.795184314250946,0.7996494174003601,1,,,,,,
0.0001,779,,,,,,,,,,
,779,1.5683101415634155,0.8793280124664307,0.6889821290969849,1,,,,,,
0.0001,789,,,,,,,,,,
,789,1.237368106842041,0.5486173033714294,0.6887508630752563,1,,,,,,
0.0001,799,,,,,,,,,,
,799,1.593758225440979,0.7351409196853638,0.8586173057556152,1,,,,,,
0.0001,809,,,,,,,,,,
,809,1.7111425399780273,0.9172512292861938,0.7938913702964783,1,,,,,,
0.0001,819,,,,,,,,,,
,819,1.464076042175293,0.7119181156158447,0.752157986164093,1,,,,,,
0.0001,829,,,,,,,,,,
,829,1.684511423110962,0.8443767428398132,0.8401346802711487,1,,,,,,
,829,,,,1,1.6036736965179443,0.8188565969467163,0.7848153710365295,,,
0.0001,839,,,,,,,,,,
,839,1.4692862033843994,0.7022068500518799,0.7670794129371643,2,,,,,,
0.0001,849,,,,,,,,,,
,849,1.7245733737945557,0.941321849822998,0.7832515835762024,2,,,,,,
0.0001,859,,,,,,,,,,
,859,1.5621602535247803,0.7710546255111694,0.7911056876182556,2,,,,,,
0.0001,869,,,,,,,,,,
,869,1.6609550714492798,0.9230153560638428,0.737939715385437,2,,,,,,
0.0001,879,,,,,,,,,,
,879,1.5091373920440674,0.6796390414237976,0.829498291015625,2,,,,,,
0.0001,889,,,,,,,,,,
,889,1.2743264436721802,0.5444061756134033,0.7299202680587769,2,,,,,,
0.0001,899,,,,,,,,,,
,899,1.702826738357544,0.8123717904090881,0.8904549479484558,2,,,,,,
0.0001,909,,,,,,,,,,
,909,1.9120287895202637,1.123131513595581,0.7888972759246826,2,,,,,,
0.0001,919,,,,,,,,,,
,919,1.5840516090393066,0.7799915671348572,0.8040599822998047,2,,,,,,
0.0001,929,,,,,,,,,,
,929,1.4468042850494385,0.6950868368148804,0.7517174482345581,2,,,,,,
0.0001,939,,,,,,,,,,
,939,1.4026589393615723,0.6826554536819458,0.7200034856796265,2,,,,,,
0.0001,949,,,,,,,,,,
,949,1.5397729873657227,0.7320869565010071,0.8076859712600708,2,,,,,,
0.0001,959,,,,,,,,,,
,959,1.7032215595245361,0.8307349681854248,0.8724866509437561,2,,,,,,
0.0001,969,,,,,,,,,,
,969,1.359450340270996,0.48781853914260864,0.8716317415237427,2,,,,,,
0.0001,979,,,,,,,,,,
,979,1.4892281293869019,0.7492380142211914,0.7399901151657104,2,,,,,,
0.0001,989,,,,,,,,,,
,989,1.3939733505249023,0.7045100927352905,0.6894633173942566,2,,,,,,
0.0001,999,,,,,,,,,,
,999,1.4661226272583008,0.6674299240112305,0.7986927628517151,2,,,,,,
0.0001,1009,,,,,,,,,,
,1009,1.774031162261963,0.9179514050483704,0.8560797572135925,2,,,,,,
0.0001,1019,,,,,,,,,,
,1019,1.6015441417694092,0.750832200050354,0.8507118821144104,2,,,,,,
0.0001,1029,,,,,,,,,,
,1029,1.5176749229431152,0.6896018385887146,0.8280731439590454,2,,,,,,
0.0001,1039,,,,,,,,,,
,1039,1.7998865842819214,0.9413082003593445,0.8585783839225769,2,,,,,,
0.0001,1049,,,,,,,,,,
,1049,1.4947731494903564,0.7242559194564819,0.7705172300338745,2,,,,,,
0.0001,1059,,,,,,,,,,
,1059,1.2484530210494995,0.513385534286499,0.7350674867630005,2,,,,,,
0.0001,1069,,,,,,,,,,
,1069,1.5198585987091064,0.7450101375579834,0.7748484015464783,2,,,,,,
0.0001,1079,,,,,,,,,,
,1079,1.5659109354019165,0.7675678133964539,0.7983431220054626,2,,,,,,
0.0001,1089,,,,,,,,,,
,1089,1.2875969409942627,0.5544494986534119,0.7331475019454956,2,,,,,,
0.0001,1099,,,,,,,,,,
,1099,1.6320202350616455,0.8071756362915039,0.8248446583747864,2,,,,,,
0.0001,1109,,,,,,,,,,
,1109,1.3510987758636475,0.6355187892913818,0.7155799269676208,2,,,,,,
0.0001,1119,,,,,,,,,,
,1119,1.5001181364059448,0.7538039684295654,0.7463141679763794,2,,,,,,
0.0001,1129,,,,,,,,,,
,1129,1.4091782569885254,0.6632213592529297,0.7459569573402405,2,,,,,,
0.0001,1139,,,,,,,,,,
,1139,1.6480441093444824,0.724478006362915,0.9235660433769226,2,,,,,,
0.0001,1149,,,,,,,,,,
,1149,1.4547350406646729,0.7206934094429016,0.7340415716171265,2,,,,,,
0.0001,1159,,,,,,,,,,
,1159,1.4060206413269043,0.6556435823440552,0.7503771185874939,2,,,,,,
0.0001,1169,,,,,,,,,,
,1169,1.2626233100891113,0.5487291216850281,0.7138941884040833,2,,,,,,
0.0001,1179,,,,,,,,,,
,1179,1.716155767440796,0.8423366546630859,0.87381911277771,2,,,,,,
0.0001,1189,,,,,,,,,,
,1189,1.7425527572631836,0.9635884761810303,0.7789642810821533,2,,,,,,
0.0001,1199,,,,,,,,,,
,1199,1.4633476734161377,0.6914781332015991,0.7718694806098938,2,,,,,,
0.0001,1209,,,,,,,,,,
,1209,1.2836670875549316,0.5266784429550171,0.7569886445999146,2,,,,,,
0.0001,1219,,,,,,,,,,
,1219,1.3411767482757568,0.5931239128112793,0.7480528950691223,2,,,,,,
0.0001,1229,,,,,,,,,,
,1229,1.9175323247909546,1.168757677078247,0.7487746477127075,2,,,,,,
0.0001,1239,,,,,,,,,,
,1239,1.446352243423462,0.7091748714447021,0.737177312374115,2,,,,,,
,1244,,,,2,1.5324463844299316,0.7493262887001038,0.7831203937530518,,,
0.0001,1249,,,,,,,,,,
,1249,1.4802348613739014,0.6837447881698608,0.7964900135993958,3,,,,,,
0.0001,1259,,,,,,,,,,
,1259,1.5364506244659424,0.7886917591094971,0.7477589249610901,3,,,,,,
0.0001,1269,,,,,,,,,,
,1269,1.55013906955719,0.7332903146743774,0.8168487548828125,3,,,,,,
0.0001,1279,,,,,,,,,,
,1279,1.4287127256393433,0.6587679386138916,0.7699447870254517,3,,,,,,
0.0001,1289,,,,,,,,,,
,1289,1.4500486850738525,0.6796655654907227,0.7703831195831299,3,,,,,,
0.0001,1299,,,,,,,,,,
,1299,1.4048304557800293,0.6699512004852295,0.734879195690155,3,,,,,,
0.0001,1309,,,,,,,,,,
,1309,1.5723241567611694,0.7511796951293945,0.8211444616317749,3,,,,,,
0.0001,1319,,,,,,,,,,
,1319,1.3250093460083008,0.6669653654098511,0.6580440402030945,3,,,,,,
0.0001,1329,,,,,,,,,,
,1329,1.4534565210342407,0.6574580669403076,0.7959984540939331,3,,,,,,
0.0001,1339,,,,,,,,,,
,1339,1.4804060459136963,0.6808509826660156,0.7995550036430359,3,,,,,,
0.0001,1349,,,,,,,,,,
,1349,1.5088096857070923,0.6974246501922607,0.8113850355148315,3,,,,,,
0.0001,1359,,,,,,,,,,
,1359,1.2624380588531494,0.5270384550094604,0.7353995442390442,3,,,,,,
0.0001,1369,,,,,,,,,,
,1369,1.4273420572280884,0.6761111617088318,0.7512308955192566,3,,,,,,
0.0001,1379,,,,,,,,,,
,1379,1.3162237405776978,0.523953914642334,0.7922698259353638,3,,,,,,
0.0001,1389,,,,,,,,,,
,1389,1.344250202178955,0.6421680450439453,0.7020822167396545,3,,,,,,
0.0001,1399,,,,,,,,,,
,1399,1.615440845489502,0.7033905386924744,0.9120503067970276,3,,,,,,
0.0001,1409,,,,,,,,,,
,1409,1.6058380603790283,0.7308276891708374,0.8750103712081909,3,,,,,,
0.0001,1419,,,,,,,,,,
,1419,1.7013022899627686,0.9460768103599548,0.7552254796028137,3,,,,,,
0.0001,1429,,,,,,,,,,
,1429,1.3990519046783447,0.6373728513717651,0.7616790533065796,3,,,,,,
0.0001,1439,,,,,,,,,,
,1439,1.4478485584259033,0.7042394876480103,0.7436091303825378,3,,,,,,
0.0001,1449,,,,,,,,,,
,1449,1.456712245941162,0.6464596390724182,0.8102525472640991,3,,,,,,
0.0001,1459,,,,,,,,,,
,1459,1.6449438333511353,0.8392313122749329,0.8057125210762024,3,,,,,,
0.0001,1469,,,,,,,,,,
,1469,1.434976577758789,0.5878735780715942,0.8471029996871948,3,,,,,,
0.0001,1479,,,,,,,,,,
,1479,1.4068410396575928,0.6622348427772522,0.7446062564849854,3,,,,,,
0.0001,1489,,,,,,,,,,
,1489,1.4834401607513428,0.7507615685462952,0.7326785326004028,3,,,,,,
0.0001,1499,,,,,,,,,,
,1499,1.5669106245040894,0.8017690777778625,0.7651415467262268,3,,,,,,
0.0001,1509,,,,,,,,,,
,1509,1.4598841667175293,0.7266030311584473,0.7332811951637268,3,,,,,,
0.0001,1519,,,,,,,,,,
,1519,1.5596156120300293,0.7286461591720581,0.830969512462616,3,,,,,,
0.0001,1529,,,,,,,,,,
,1529,1.7364535331726074,0.926266074180603,0.8101873993873596,3,,,,,,
0.0001,1539,,,,,,,,,,
,1539,1.6905479431152344,0.8814865350723267,0.8090613484382629,3,,,,,,
0.0001,1549,,,,,,,,,,
,1549,1.4974550008773804,0.770682692527771,0.7267723083496094,3,,,,,,
0.0001,1559,,,,,,,,,,
,1559,1.571729302406311,0.8079177141189575,0.7638115882873535,3,,,,,,
0.0001,1569,,,,,,,,,,
,1569,1.6010873317718506,0.871649980545044,0.7294372916221619,3,,,,,,
0.0001,1579,,,,,,,,,,
,1579,1.6154204607009888,0.8628556728363037,0.7525647878646851,3,,,,,,
0.0001,1589,,,,,,,,,,
,1589,1.3845574855804443,0.6472594738006592,0.7372979521751404,3,,,,,,
0.0001,1599,,,,,,,,,,
,1599,1.694389820098877,0.8823273181915283,0.8120625019073486,3,,,,,,
0.0001,1609,,,,,,,,,,
,1609,1.8199617862701416,0.9370711445808411,0.8828907012939453,3,,,,,,
0.0001,1619,,,,,,,,,,
,1619,1.6945412158966064,0.8206793069839478,0.8738618493080139,3,,,,,,
0.0001,1629,,,,,,,,,,
,1629,1.4747785329818726,0.6778579950332642,0.7969205379486084,3,,,,,,
0.0001,1639,,,,,,,,,,
,1639,1.2372515201568604,0.43289852142333984,0.8043529391288757,3,,,,,,
0.0001,1649,,,,,,,,,,
,1649,1.3031049966812134,0.5777900218963623,0.7253149747848511,3,,,,,,
0.0001,1659,,,,,,,,,,
,1659,1.2637341022491455,0.516665518283844,0.7470685243606567,3,,,,,,
,1659,,,,3,1.5097696781158447,0.7276014685630798,0.7821678519248962,,,
0.0001,1669,,,,,,,,,,
,1669,1.3997726440429688,0.6611072421073914,0.7386654019355774,4,,,,,,
0.0001,1679,,,,,,,,,,
,1679,1.3107035160064697,0.5493541955947876,0.7613493204116821,4,,,,,,
0.0001,1689,,,,,,,,,,
,1689,1.6110193729400635,0.8322606086730957,0.7787588238716125,4,,,,,,
0.0001,1699,,,,,,,,,,
,1699,1.2624129056930542,0.6032334566116333,0.6591794490814209,4,,,,,,
0.0001,1709,,,,,,,,,,
,1709,1.5719860792160034,0.7811055183410645,0.790880560874939,4,,,,,,
0.0001,1719,,,,,,,,,,
,1719,1.5075857639312744,0.6984491944313049,0.8091365694999695,4,,,,,,
0.0001,1729,,,,,,,,,,
,1729,1.5328118801116943,0.6858488917350769,0.8469629883766174,4,,,,,,
0.0001,1739,,,,,,,,,,
,1739,1.5770032405853271,0.818972647190094,0.7580305337905884,4,,,,,,
0.0001,1749,,,,,,,,,,
,1749,1.538869857788086,0.7637816667556763,0.7750881314277649,4,,,,,,
0.0001,1759,,,,,,,,,,
,1759,1.6778908967971802,0.8623716831207275,0.8155192136764526,4,,,,,,
0.0001,1769,,,,,,,,,,
,1769,1.307250738143921,0.5415786504745483,0.7656720876693726,4,,,,,,
0.0001,1779,,,,,,,,,,
,1779,1.6840248107910156,0.8889012932777405,0.7951235771179199,4,,,,,,
0.0001,1789,,,,,,,,,,
,1789,1.9005763530731201,0.9520208835601807,0.9485554099082947,4,,,,,,
0.0001,1799,,,,,,,,,,
,1799,1.5516352653503418,0.7205889225006104,0.8310464024543762,4,,,,,,
0.0001,1809,,,,,,,,,,
,1809,1.5403542518615723,0.6933289766311646,0.8470252752304077,4,,,,,,
0.0001,1819,,,,,,,,,,
,1819,1.4666550159454346,0.6389504075050354,0.8277045488357544,4,,,,,,
0.0001,1829,,,,,,,,,,
,1829,1.7007253170013428,0.8839067220687866,0.8168185949325562,4,,,,,,
0.0001,1839,,,,,,,,,,
,1839,1.4316285848617554,0.7202540040016174,0.7113745808601379,4,,,,,,
0.0001,1849,,,,,,,,,,
,1849,1.3394898176193237,0.5538008213043213,0.7856889963150024,4,,,,,,
0.0001,1859,,,,,,,,,,
,1859,1.7633397579193115,0.9173429012298584,0.8459968566894531,4,,,,,,
0.0001,1869,,,,,,,,,,
,1869,1.4890997409820557,0.7182009220123291,0.7708988785743713,4,,,,,,
0.0001,1879,,,,,,,,,,
,1879,1.4310176372528076,0.6487849950790405,0.7822327017784119,4,,,,,,
0.0001,1889,,,,,,,,,,
,1889,1.1246750354766846,0.45935893058776855,0.665316104888916,4,,,,,,
0.0001,1899,,,,,,,,,,
,1899,1.6470694541931152,0.784915566444397,0.8621538877487183,4,,,,,,
0.0001,1909,,,,,,,,,,
,1909,1.4888983964920044,0.736056923866272,0.7528414726257324,4,,,,,,
0.0001,1919,,,,,,,,,,
,1919,1.571027159690857,0.754260241985321,0.8167669177055359,4,,,,,,
0.0001,1929,,,,,,,,,,
,1929,1.5943522453308105,0.7887086868286133,0.805643618106842,4,,,,,,
0.0001,1939,,,,,,,,,,
,1939,1.3873939514160156,0.5899744033813477,0.7974194884300232,4,,,,,,
0.0001,1949,,,,,,,,,,
,1949,1.5600515604019165,0.7129684686660767,0.8470830917358398,4,,,,,,
0.0001,1959,,,,,,,,,,
,1959,1.4328221082687378,0.6724926233291626,0.7603294849395752,4,,,,,,
0.0001,1969,,,,,,,,,,
,1969,1.5791270732879639,0.7130337953567505,0.8660932183265686,4,,,,,,
0.0001,1979,,,,,,,,,,
,1979,1.5495243072509766,0.7808326482772827,0.7686917185783386,4,,,,,,
0.0001,1989,,,,,,,,,,
,1989,1.093985915184021,0.41916027665138245,0.6748256683349609,4,,,,,,
0.0001,1999,,,,,,,,,,
,1999,1.7689770460128784,0.9432400465011597,0.8257369995117188,4,,,,,,
0.0001,2009,,,,,,,,,,
,2009,1.3031774759292603,0.5772735476493835,0.7259039282798767,4,,,,,,
0.0001,2019,,,,,,,,,,
,2019,1.411518931388855,0.6903563737869263,0.7211625576019287,4,,,,,,
0.0001,2029,,,,,,,,,,
,2029,1.2532000541687012,0.48253870010375977,0.7706612944602966,4,,,,,,
0.0001,2039,,,,,,,,,,
,2039,1.2796058654785156,0.5964343547821045,0.6831715703010559,4,,,,,,
0.0001,2049,,,,,,,,,,
,2049,1.5322940349578857,0.8115748167037964,0.7207191586494446,4,,,,,,
0.0001,2059,,,,,,,,,,
,2059,1.4657344818115234,0.6496584415435791,0.8160760402679443,4,,,,,,
0.0001,2069,,,,,,,,,,
,2069,1.4677594900131226,0.736953854560852,0.7308056354522705,4,,,,,,
,2074,,,,4,,,,1.4653692245483398,0.686019778251648,0.7793493866920471
,2074,,,,4,1.4956406354904175,0.7116953730583191,0.7839459776878357,,,
0.0001,2079,,,,,,,,,,
,2079,1.7752641439437866,0.9459956884384155,0.8292684555053711,5,,,,,,
0.0001,2089,,,,,,,,,,
,2089,1.5634801387786865,0.8078343868255615,0.755645751953125,5,,,,,,
0.0001,2099,,,,,,,,,,
,2099,1.382338523864746,0.6401269435882568,0.742211639881134,5,,,,,,
0.0001,2109,,,,,,,,,,
,2109,1.6467318534851074,0.9218305349349976,0.7249013185501099,5,,,,,,
0.0001,2119,,,,,,,,,,
,2119,1.5680830478668213,0.7385133504867554,0.8295697569847107,5,,,,,,
0.0001,2129,,,,,,,,,,
,2129,1.2642279863357544,0.5327513217926025,0.7314766645431519,5,,,,,,
0.0001,2139,,,,,,,,,,
,2139,1.3203480243682861,0.4923551678657532,0.827992856502533,5,,,,,,
0.0001,2149,,,,,,,,,,
,2149,1.3519669771194458,0.5949167013168335,0.7570502758026123,5,,,,,,
0.0001,2159,,,,,,,,,,
,2159,1.4199888706207275,0.5811243057250977,0.8388645648956299,5,,,,,,
0.0001,2169,,,,,,,,,,
,2169,1.6864750385284424,0.8887369632720947,0.7977381348609924,5,,,,,,
0.0001,2179,,,,,,,,,,
,2179,1.4448939561843872,0.6591261625289917,0.7857677936553955,5,,,,,,
0.0001,2189,,,,,,,,,,
,2189,1.4958422183990479,0.7372808456420898,0.758561372756958,5,,,,,,
0.0001,2199,,,,,,,,,,
,2199,1.6479285955429077,0.8280187845230103,0.8199098110198975,5,,,,,,
0.0001,2209,,,,,,,,,,
,2209,1.3736066818237305,0.6223564147949219,0.7512502074241638,5,,,,,,
0.0001,2219,,,,,,,,,,
,2219,1.382901906967163,0.6237528920173645,0.7591490149497986,5,,,,,,
0.0001,2229,,,,,,,,,,
,2229,1.5992321968078613,0.7277078628540039,0.8715243935585022,5,,,,,,
0.0001,2239,,,,,,,,,,
,2239,1.1629133224487305,0.4860759973526001,0.6768373847007751,5,,,,,,
0.0001,2249,,,,,,,,,,
,2249,1.6359131336212158,0.8490729331970215,0.7868402004241943,5,,,,,,
0.0001,2259,,,,,,,,,,
,2259,1.7768352031707764,0.9126411080360413,0.8641940355300903,5,,,,,,
0.0001,2269,,,,,,,,,,
,2269,1.5723856687545776,0.7475574016571045,0.8248282670974731,5,,,,,,
0.0001,2279,,,,,,,,,,
,2279,1.3973026275634766,0.6628414392471313,0.7344611883163452,5,,,,,,
0.0001,2289,,,,,,,,,,
,2289,1.4883111715316772,0.7134333848953247,0.7748777866363525,5,,,,,,
0.0001,2299,,,,,,,,,,
,2299,1.5058248043060303,0.7338719367980957,0.7719528675079346,5,,,,,,
0.0001,2309,,,,,,,,,,
,2309,1.3389627933502197,0.5694177150726318,0.7695451378822327,5,,,,,,
0.0001,2319,,,,,,,,,,
,2319,1.3202714920043945,0.5728135108947754,0.7474579811096191,5,,,,,,
0.0001,2329,,,,,,,,,,
,2329,1.4765313863754272,0.6755883693695068,0.8009430170059204,5,,,,,,
0.0001,2339,,,,,,,,,,
,2339,1.4255425930023193,0.7102283239364624,0.7153142690658569,5,,,,,,
0.0001,2349,,,,,,,,,,
,2349,1.3528475761413574,0.6780866384506226,0.6747608780860901,5,,,,,,
0.0001,2359,,,,,,,,,,
,2359,1.3473632335662842,0.5536726713180542,0.79369056224823,5,,,,,,
0.0001,2369,,,,,,,,,,
,2369,1.714324951171875,0.8800677061080933,0.834257185459137,5,,,,,,
0.0001,2379,,,,,,,,,,
,2379,1.2893235683441162,0.5646367073059082,0.7246869206428528,5,,,,,,
0.0001,2389,,,,,,,,,,
,2389,1.3585257530212402,0.5806876420974731,0.7778381705284119,5,,,,,,
0.0001,2399,,,,,,,,,,
,2399,1.5106494426727295,0.7401934266090393,0.7704560160636902,5,,,,,,
0.0001,2409,,,,,,,,,,
,2409,1.5376362800598145,0.6885562539100647,0.849079966545105,5,,,,,,
0.0001,2419,,,,,,,,,,
,2419,1.238694667816162,0.5003191828727722,0.7383755445480347,5,,,,,,
0.0001,2429,,,,,,,,,,
,2429,1.5320765972137451,0.7270216941833496,0.8050549626350403,5,,,,,,
0.0001,2439,,,,,,,,,,
