lr-Adam,step,train_loss_step,lattice_loss_step,coord_loss_step,epoch,train_loss_epoch,lattice_loss_epoch,coord_loss_epoch,val_loss,val_lattice_loss,val_coord_loss
5.641348415851423e-06,145247,,,,,,,,,,
5.78255733788175e-06,145247,,,,,,,,,,
,145249,1.4652330875396729,0.9218523502349854,0.5433807373046875,350,,,,,,
,145259,1.2082281112670898,0.6472492814064026,0.560978889465332,350,,,,,,
,145269,1.109494924545288,0.5749286413192749,0.5345662832260132,350,,,,,,
,145279,1.3881678581237793,0.6584135293960571,0.7297543287277222,350,,,,,,
,145289,1.1455624103546143,0.6849462985992432,0.4606160819530487,350,,,,,,
,145299,1.0504355430603027,0.5120516419410706,0.5383838415145874,350,,,,,,
,145309,1.082275152206421,0.630968451499939,0.45130667090415955,350,,,,,,
,145319,1.1728265285491943,0.6062232255935669,0.5666032433509827,350,,,,,,
,145329,1.2178549766540527,0.6306500434875488,0.5872049927711487,350,,,,,,
,145339,1.4069290161132812,0.7036226987838745,0.7033063769340515,350,,,,,,
,145349,1.3305237293243408,0.6224728226661682,0.7080509662628174,350,,,,,,
,145359,1.3117015361785889,0.6657726764678955,0.6459289193153381,350,,,,,,
,145369,1.2736468315124512,0.6853658556938171,0.5882809162139893,350,,,,,,
,145379,1.0165908336639404,0.5026997327804565,0.5138911604881287,350,,,,,,
,145389,0.9278403520584106,0.34894096851348877,0.5788993835449219,350,,,,,,
,145399,1.0655064582824707,0.4846172034740448,0.5808892846107483,350,,,,,,
,145409,1.0583621263504028,0.5746111273765564,0.4837510287761688,350,,,,,,
,145419,1.1635715961456299,0.6161496639251709,0.5474218726158142,350,,,,,,
,145429,1.0790767669677734,0.5038708448410034,0.5752059817314148,350,,,,,,
,145439,1.159764051437378,0.6113128662109375,0.5484511852264404,350,,,,,,
,145449,0.8750479221343994,0.3932682275772095,0.48177972435951233,350,,,,,,
,145459,1.1945371627807617,0.7035066485404968,0.49103057384490967,350,,,,,,
,145469,1.0851808786392212,0.6491662859916687,0.4360145926475525,350,,,,,,
,145479,1.1652954816818237,0.6050676703453064,0.5602278113365173,350,,,,,,
,145489,1.0613163709640503,0.405603289604187,0.6557130813598633,350,,,,,,
