mp_id,split,lattice_matched,length_rmse,angle_mae,pred_valid,gt_valid,n_atoms,pred_len_max,pred_len_mean,gt_len_mean,is_ionic,quality_tier,element
2231583,val,False,3.3811349868774414,5.7389702796936035,True,True,60,15.049270629882812,9.94052505493164,8.846205711364746,False,A,Fe
2231641,val,True,0.7136302590370178,0.8746719360351562,True,True,60,16.21042251586914,9.852036476135254,9.672362327575684,False,A,Fe
2231808,val,False,0.9154019355773926,12.461260795593262,True,True,96,10.631129264831543,10.093878746032715,10.524653434753418,False,A,Fe
2232135,val,True,0.44647911190986633,3.5562260150909424,True,True,72,17.0438232421875,10.706595420837402,10.940254211425781,False,A,Cd
2232176,val,False,9.1622314453125,20.67180061340332,True,True,80,30.483989715576172,14.169896125793457,11.215481758117676,False,A,Fe
2232217,val,False,1.2971863746643066,19.21103858947754,True,True,84,16.62101173400879,10.85944652557373,11.35549545288086,False,A,Fe
2232223,val,False,5.800703048706055,1.35162353515625,True,True,96,21.803390502929688,12.960480690002441,11.586756706237793,False,C,Cu
2232342,val,True,2.0580055713653564,3.0240986347198486,True,True,72,14.618925094604492,10.368252754211426,9.762910842895508,False,A,Cu
2232624,val,False,3.2064621448516846,5.119682312011719,True,True,72,9.893722534179688,9.721348762512207,10.060105323791504,False,A,Fe
2232677,val,False,1287.6346435546875,63.54475402832031,True,True,96,1786.79052734375,1174.00634765625,9.954521179199219,False,A,Co
22334,val,False,4003.27783203125,7.897804260253906,True,True,66,6901.7900390625,2686.758056640625,9.731786727905273,False,A,Fe
2234217,val,True,1.9436572790145874,1.3383712768554688,True,True,64,14.661064147949219,9.465699195861816,9.54065227508545,False,A,Fe
2240805,val,True,0.578403115272522,4.508247375488281,True,True,64,11.798667907714844,9.493247032165527,9.977892875671387,False,A,Fe
2240893,val,False,2326.4814453125,21.38146209716797,True,True,68,2955.264892578125,2038.3648681640625,10.12662410736084,False,C,Fe
2241129,val,False,3.7590112686157227,29.746736526489258,True,True,72,19.80251121520996,11.965312957763672,12.696043968200684,False,A,Fe
2241265,val,False,0.9349368214607239,10.785713195800781,True,True,72,14.343069076538086,11.212162971496582,12.141898155212402,False,C,Fe
23105,val,False,1.8783859014511108,1.1125335693359375,True,True,60,15.09326457977295,9.620833396911621,9.953095436096191,False,C,Fe
24117,val,True,0.9846635460853577,0.5212631225585938,True,True,112,16.99818229675293,11.473958015441895,11.208091735839844,False,A,Fe
25303,val,False,2.742919445037842,0.6037216186523438,True,True,84,12.234912872314453,10.7514066696167,10.569046974182129,False,A,Fe
25332,val,True,0.24859268963336945,1.1633096933364868,True,True,90,10.605799674987793,10.124824523925781,9.926863670349121,False,A,Fe
25884,val,False,2.3436598777770996,21.056697845458984,True,True,84,14.780732154846191,10.491549491882324,11.933423042297363,False,A,Fe
25977,val,False,5.602139472961426,6.3493475914001465,True,True,84,11.251899719238281,10.384902954101562,11.944023132324219,False,A,Fe
26025,val,False,8.19863510131836,11.229644775390625,True,True,70,15.564763069152832,10.171402931213379,13.643460273742676,False,A,Fe
26054,val,False,2.3993613719940186,7.95508337020874,True,True,72,12.038951873779297,9.604327201843262,9.963448524475098,False,A,Fe
26184,val,False,4.2660346031188965,36.6643180847168,True,True,72,10.983375549316406,10.50300121307373,11.274943351745605,False,A,Fe
26270,val,False,2.606114387512207,8.893843650817871,True,True,72,12.87113094329834,10.219908714294434,9.629834175109863,False,A,Fe
26307,val,False,2.183669090270996,12.3905611038208,True,True,72,12.253406524658203,9.438668251037598,10.290902137756348,False,A,Fe
26612,val,False,8.427157402038574,35.83655548095703,True,True,72,29.423297882080078,13.706143379211426,10.282928466796875,False,A,Fe
26613,val,False,3.0060956478118896,28.614839553833008,True,True,84,22.086790084838867,13.32219409942627,10.596531867980957,False,A,Fe
26756,val,False,2.880484104156494,1.3028284311294556,True,True,84,10.842390060424805,9.94617748260498,10.36141300201416,False,C,Fe
2794,val,False,2347.713623046875,82.72538757324219,True,True,112,3660.42919921875,2076.350341796875,11.165489196777344,False,A,Fe
28628,val,False,3.257354259490967,8.313326835632324,True,True,72,10.612401962280273,9.24425983428955,9.64115047454834,False,A,Fe
34569,val,False,3.021937370300293,5.5115838050842285,True,True,60,18.524797439575195,10.58536148071289,10.943470001220703,False,A,Fe
36915,val,False,1.9412117004394531,39.753170013427734,True,True,60,17.74557876586914,11.79171371459961,10.673483848571777,False,C,Fe
37509,val,True,0.18822477757930756,0.18036651611328125,True,True,64,8.78654956817627,8.645076751708984,8.501023292541504,False,A,Fe
40206,val,False,11.745807647705078,1.894544005393982,True,True,64,28.406871795654297,12.928740501403809,8.611918449401855,True,A,Ca
41963,val,False,1070.81884765625,10.75629711151123,True,True,64,1557.0880126953125,996.7167358398438,8.472552299499512,True,A,Ca
505361,val,False,1334.4791259765625,76.8110580444336,True,True,64,1849.2381591796875,1281.18212890625,8.587815284729004,False,A,Fe
530048,val,False,1509.980712890625,37.53791809082031,True,True,64,2597.8369140625,1045.3470458984375,8.564909934997559,False,A,Fe
531088,val,False,3041.62890625,29.768342971801758,True,True,64,3562.3974609375,2979.083984375,8.59312915802002,False,A,Fe
531643,val,False,2344.7041015625,77.06208038330078,True,True,64,3005.25,2282.88720703125,8.604255676269531,False,A,Fe
532300,val,False,3102.695556640625,29.78281593322754,True,True,64,3533.427978515625,3095.794921875,8.614062309265137,False,A,Co
532423,val,False,248.8874969482422,52.25211715698242,True,True,64,414.4346923828125,209.1439666748047,8.513474464416504,False,C,Fe
540715,val,False,2.339841604232788,21.689233779907227,True,True,66,17.63979721069336,11.170135498046875,10.593719482421875,False,A,Fe
541929,val,False,118.39019775390625,72.1489028930664,True,True,84,211.1065216064453,95.61344146728516,9.552046775817871,False,A,Fe
541954,val,False,0.7743911147117615,7.256721496582031,True,True,112,14.430024147033691,11.7755708694458,11.339619636535645,False,A,Fe
542150,val,True,0.5029751062393188,0.26936593651771545,True,True,64,15.06772232055664,10.317668914794922,10.111888885498047,False,A,Fe
542205,val,False,2.109218120574951,9.744275093078613,True,True,60,13.01797103881836,9.415141105651855,9.777138710021973,False,A,Fe
542274,val,False,2.0767316818237305,26.260353088378906,True,True,60,16.7288761138916,11.2770414352417,9.67154598236084,False,A,Fe
548231,val,True,0.3241306245326996,0.6711603999137878,True,True,60,16.154823303222656,9.945448875427246,10.004776954650879,False,A,Bi
555287,val,True,0.6586789488792419,6.3683342933654785,True,True,60,14.664510726928711,10.354104042053223,9.847431182861328,False,A,Fe
555755,val,False,1.096085548400879,6.89093017578125,True,True,64,12.131409645080566,10.007500648498535,9.907439231872559,False,A,Fe
556016,val,False,2.4783287048339844,16.50376319885254,True,True,72,12.184396743774414,11.471997261047363,10.530001640319824,False,A,Cu
556067,val,False,4.25115966796875,12.903857231140137,True,True,70,17.285470962524414,11.501151084899902,12.843303680419922,False,A,Fe
556871,val,False,2.5292837619781494,19.025209426879883,True,True,64,14.94338607788086,10.80859375,9.517974853515625,False,A,Fe
557370,val,False,2.4858152866363525,29.285669326782227,True,True,60,17.47751808166504,11.711849212646484,10.893451690673828,False,A,Fe
558345,val,False,228.31190490722656,56.11932373046875,True,True,84,409.38275146484375,154.35365295410156,10.944901466369629,False,A,Fe
558502,val,False,1087.412353515625,78.22318267822266,True,True,60,1671.62109375,965.1484985351562,8.839861869812012,False,A,Fe
558555,val,False,3612.370361328125,59.51279067993164,True,True,144,5472.09033203125,3236.173583984375,13.54772663116455,False,A,Fe
559387,val,True,0.19466185569763184,0.3573760986328125,True,True,80,15.145967483520508,10.274075508117676,10.149324417114258,False,C,Fe
559609,val,False,501.49871826171875,82.79544830322266,True,True,80,551.889404296875,511.1288146972656,10.296745300292969,False,A,Fe
560012,val,False,2.8961074352264404,0.19524891674518585,True,True,80,11.333303451538086,9.856267929077148,10.205718994140625,False,A,Fe
560784,val,True,0.13335800170898438,0.1413421630859375,True,True,144,17.39471435546875,13.216753959655762,13.098576545715332,False,A,Fe
566717,val,False,8.70898723602295,12.066974639892578,True,True,60,29.743865966796875,14.010555267333984,10.214072227478027,False,A,Fe
573523,val,False,5.6202473640441895,49.233097076416016,True,True,64,19.726978302001953,15.659382820129395,11.02991771697998,False,C,Fe
603606,val,False,2.1172609329223633,0.4149678647518158,True,True,60,15.913752555847168,9.572407722473145,8.418763160705566,False,A,Fe
605856,val,False,5.19354248046875,3.7091598510742188,True,True,64,18.662113189697266,10.405745506286621,8.66632080078125,False,A,Fe
608016,val,False,4165.1904296875,56.79155349731445,True,True,60,7186.81640625,2789.8359375,13.043728828430176,False,B,Fe
621921,val,True,0.476151704788208,0.31803640723228455,True,True,72,12.541048049926758,9.743425369262695,9.29207992553711,False,A,Fe
624243,val,False,2.1773624420166016,0.38348641991615295,True,True,72,10.143475532531738,9.471192359924316,9.400883674621582,False,A,Fe
625220,val,True,1.5760859251022339,0.59686279296875,True,True,64,13.369661331176758,10.616554260253906,11.113932609558105,False,A,Fe
629560,val,False,4.0152459144592285,30.669387817382812,True,True,60,17.251068115234375,11.351386070251465,9.121329307556152,False,A,Fe
630511,val,False,1100.3941650390625,76.8034439086914,True,True,80,1533.150146484375,1059.3077392578125,10.095277786254883,False,A,Fe
632692,val,True,0.25447219610214233,0.49992117285728455,True,True,144,17.128833770751953,13.065906524658203,13.188754081726074,False,A,Fe
634187,val,True,0.23161309957504272,0.2673136293888092,True,True,144,16.686737060546875,12.878262519836426,12.938591003417969,False,A,Fe
6373,val,True,0.16051313281059265,0.1168416365981102,True,True,80,15.05753231048584,10.108335494995117,10.22027587890625,False,A,Fe
643081,val,False,2.3178958892822266,12.02417278289795,True,True,64,14.250753402709961,10.300385475158691,9.423737525939941,False,A,Fe
645339,val,False,1014.5897216796875,69.40067291259766,True,True,104,1327.476806640625,939.2394409179688,10.685755729675293,False,A,Fe
653267,val,True,1.274804711341858,0.22286224365234375,True,True,68,12.908853530883789,10.294941902160645,9.9833984375,False,A,Fe
674351,val,False,2.356032609939575,37.641845703125,True,True,78,18.724130630493164,12.508938789367676,10.621543884277344,False,A,Fe
675586,val,False,3.7929329872131348,19.578859329223633,True,True,70,18.976762771606445,11.510560035705566,12.663678169250488,False,A,Fe
684724,val,False,1.416784405708313,40.92295837402344,True,True,72,11.943110466003418,9.747653007507324,10.138409614562988,False,A,Fe
685404,val,False,1873.297607421875,74.68790435791016,True,True,66,2851.26904296875,1665.7479248046875,10.398632049560547,False,A,Fe
687200,val,False,1.7721878290176392,20.324209213256836,True,True,78,15.873537063598633,10.730368614196777,10.216838836669922,False,B,Fe
689979,val,False,1.4326773881912231,11.156268119812012,True,True,100,17.436613082885742,11.928909301757812,13.145243644714355,False,A,Fe
694534,val,False,3.223392963409424,0.5701420903205872,True,True,72,10.14995288848877,9.560811042785645,10.173161506652832,False,A,Fe
694952,val,False,2.3565316200256348,13.445008277893066,True,True,96,13.285850524902344,11.637372016906738,11.83410930633545,False,A,Fe
697808,val,False,0.6968528032302856,10.09231185913086,True,True,84,18.384864807128906,11.408851623535156,11.037750244140625,False,A,Fe
699478,val,False,4.824460029602051,6.934046268463135,True,True,66,11.967020034790039,10.157870292663574,10.943615913391113,False,A,Fe
704545,val,False,93.20071411132812,75.70242309570312,True,True,64,172.30264282226562,72.43608856201172,10.339462280273438,False,B,Fe
704626,val,True,0.22212085127830505,0.9535815119743347,True,True,80,16.911697387695312,11.329845428466797,11.517552375793457,False,A,Ag
704851,val,False,1.522179126739502,4.5746283531188965,True,True,110,16.116708755493164,11.670123100280762,11.214118957519531,False,A,Fe
704853,val,False,0.6002388596534729,14.387862205505371,True,True,88,10.50458812713623,9.738895416259766,10.176861763000488,False,A,Fe
705356,val,False,3.7356557846069336,34.83584213256836,True,True,80,13.46785831451416,10.640084266662598,12.457530975341797,False,A,Fe
705417,val,False,2.716942548751831,7.914159297943115,True,True,96,20.77669334411621,12.222439765930176,10.853721618652344,False,C,Fe
705834,val,False,759.6487426757812,71.2302017211914,True,True,84,1201.872802734375,676.9077758789062,11.394661903381348,False,A,Fe
714904,val,False,2125.32958984375,84.2486572265625,True,True,66,3574.152099609375,1640.7545166015625,10.405526161193848,False,A,Fe
715333,val,False,2.1398913860321045,10.078181266784668,True,True,88,18.23613739013672,11.296317100524902,11.808064460754395,False,A,Fe
716052,val,False,1.0244489908218384,26.0141658782959,True,True,64,11.100811004638672,9.671961784362793,10.196496963500977,False,A,Fe
735529,val,False,1.9019666910171509,12.472270011901855,True,True,76,14.814899444580078,10.650203704833984,11.052558898925781,False,B,Fe
735701,val,False,20.019180297851562,77.00851440429688,True,True,66,14.075837135314941,9.350322723388672,27.54180335998535,False,B,Fe
746739,val,True,0.5309141278266907,0.33594512939453125,True,True,84,17.18325424194336,10.759003639221191,11.10889720916748,False,C,Fe
752471,val,False,1.7872371673583984,9.788020133972168,True,True,84,15.4520902633667,11.285563468933105,11.107314109802246,False,A,Fe
752505,val,False,1.4579837322235107,20.908872604370117,True,True,64,12.709815979003906,9.417128562927246,8.791496276855469,False,B,Fe
752522,val,False,3.085055351257324,40.6539192199707,True,True,64,11.9404296875,9.414874076843262,10.371769905090332,False,A,Fe
752563,val,True,0.8643098473548889,2.1895039081573486,True,True,64,11.082474708557129,9.257248878479004,8.712656021118164,False,C,Fe
752663,val,True,0.1627006083726883,0.2676798403263092,True,True,112,16.342369079589844,10.852989196777344,10.800407409667969,False,A,Fe
752696,val,False,2.557244062423706,0.5208842158317566,True,True,64,14.973763465881348,10.028416633605957,9.301947593688965,False,C,Fe
752811,val,False,1994.997802734375,28.063081741333008,True,True,84,2492.216552734375,1729.2650146484375,10.522032737731934,False,A,Fe
752853,val,False,1.752714991569519,29.705184936523438,True,True,60,16.3203182220459,10.944160461425781,9.882695198059082,False,C,Fe
752904,val,False,1.8309385776519775,18.326309204101562,True,True,72,9.639689445495605,9.379322052001953,9.885062217712402,False,A,Fe
752964,val,False,2096.9873046875,78.41118621826172,True,True,72,2566.670654296875,1936.8489990234375,9.353726387023926,False,A,Fe
753185,val,False,4.0663838386535645,0.1928965300321579,True,True,60,9.736162185668945,9.286299705505371,9.939873695373535,False,A,Fe
753191,val,False,2.8958351612091064,2.5778121948242188,True,True,60,11.010040283203125,9.21446704864502,9.870089530944824,False,B,Fe
753217,val,True,1.388792872428894,1.9907175302505493,True,True,69,13.748676300048828,10.419221878051758,11.099326133728027,False,A,Fe
753272,val,False,7.790000915527344,12.08413028717041,True,True,64,24.38402557373047,11.882248878479004,10.505026817321777,False,C,Fe
753321,val,False,2.710613489151001,12.957374572753906,True,True,68,13.82844352722168,10.393284797668457,9.4855318069458,False,A,Fe
753672,val,False,1667.402099609375,74.04812622070312,True,True,63,2071.119384765625,1615.3519287109375,10.025373458862305,False,B,Fe
753750,val,True,0.4170343279838562,1.1971181631088257,True,True,104,13.305405616760254,10.644428253173828,10.633673667907715,False,A,Fe
753870,val,False,994.5093994140625,33.430572509765625,True,True,114,1680.6297607421875,780.0747680664062,13.651107788085938,False,A,Fe
754099,val,False,2.9507157802581787,37.66348648071289,True,True,70,15.015734672546387,11.657694816589355,9.135703086853027,False,A,Fe
754100,val,False,75.04096221923828,81.50650787353516,True,True,64,139.72459411621094,61.244693756103516,8.910517692565918,False,B,Cu
754123,val,False,456.9940185546875,49.61322021484375,True,True,136,587.135498046875,407.4097595214844,11.793160438537598,False,C,Co
754295,val,False,2.973590850830078,11.098856925964355,True,True,68,16.338035583496094,10.869903564453125,10.314001083374023,False,A,Fe
754305,val,False,2.801863431930542,8.478752136230469,True,True,72,16.02281379699707,10.844002723693848,10.982234954833984,False,C,Fe
754411,val,False,2.7920641899108887,7.903162479400635,True,True,96,15.596907615661621,11.604762077331543,11.461868286132812,False,A,Fe
754471,val,False,6.357639312744141,22.865074157714844,True,True,66,12.437334060668945,11.917820930480957,14.25770092010498,False,B,Fe
754635,val,False,2.7840943336486816,11.989822387695312,True,True,72,20.086315155029297,11.69811725616455,11.600430488586426,False,A,Fe
754639,val,False,6083.2509765625,70.59769439697266,True,True,78,9233.791015625,5491.58203125,13.821269989013672,False,A,Fe
754791,val,False,3.1296169757843018,9.84913158416748,True,True,82,16.40167999267578,9.90962028503418,9.785359382629395,False,A,Fe
754847,val,False,2.794491767883301,33.15485382080078,True,True,96,12.82857894897461,10.784083366394043,11.526135444641113,False,A,Fe
754931,val,False,5.152472019195557,0.24216461181640625,True,True,84,11.757791519165039,10.879496574401855,11.350181579589844,False,C,Fe
754977,val,True,0.8867912292480469,3.1425628662109375,True,True,80,14.689690589904785,10.69375991821289,11.074231147766113,False,A,Fe
755192,val,False,4.022032737731934,9.528759956359863,True,True,78,10.706026077270508,10.357218742370605,11.710667610168457,False,B,Fe
755203,val,False,1.4172627925872803,27.30646514892578,True,True,72,14.36970043182373,9.70578670501709,9.927742004394531,True,A,Li
755275,val,True,0.16339822113513947,3.3238346576690674,True,True,70,15.278340339660645,10.667404174804688,10.51009750366211,False,A,Fe
755303,val,True,1.1257524490356445,0.2848561704158783,True,True,80,16.228899002075195,11.519923210144043,10.751835823059082,False,B,Fe
755327,val,False,2.9964795112609863,15.904583930969238,True,True,72,17.104736328125,10.655211448669434,9.367432594299316,False,A,Fe
755476,val,False,3.536343812942505,3.1505355834960938,True,True,96,11.700210571289062,10.238733291625977,11.07950496673584,False,A,Fe
755513,val,False,2.447166681289673,13.970115661621094,True,True,84,15.662850379943848,10.788350105285645,10.781387329101562,False,C,Fe
755636,val,False,1.4932998418807983,4.9384002685546875,True,True,62,10.665246963500977,9.465130805969238,9.493952751159668,False,A,Fe
755709,val,False,3.1533055305480957,9.847149848937988,True,True,60,14.489263534545898,9.455745697021484,8.968140602111816,False,A,Fe
755710,val,False,0.6662900447845459,31.26698112487793,True,True,68,12.921393394470215,9.78576374053955,9.740731239318848,False,A,Fe
755726,val,False,2462.64990234375,52.14472961425781,True,True,72,3301.962646484375,2379.636474609375,13.085003852844238,False,A,Fe
755758,val,False,1.0091229677200317,9.955886840820312,True,True,66,13.197042465209961,9.695921897888184,9.313119888305664,False,B,Fe
755761,val,False,1252.613525390625,83.44811248779297,True,True,176,1611.208251953125,1172.611572265625,13.803141593933105,False,C,Fe
755800,val,False,8.33927059173584,25.986419677734375,True,True,76,28.694557189941406,13.611190795898438,11.01885986328125,False,B,Fe
755809,val,False,1.677429437637329,7.09441614151001,True,True,96,14.080731391906738,11.7452974319458,12.170825958251953,False,A,Fe
755963,val,False,1.293766736984253,9.954068183898926,True,True,112,16.27247428894043,11.720160484313965,11.199620246887207,False,C,Fe
756001,val,False,232.6983642578125,56.74705123901367,True,True,112,420.29925537109375,156.3459930419922,14.084732055664062,False,A,Fe
756010,val,False,5.331741809844971,0.34392547607421875,True,True,68,12.595489501953125,10.616364479064941,11.901434898376465,False,C,Fe
756015,val,False,1.2514644861221313,18.73044776916504,True,True,92,14.936616897583008,11.372512817382812,11.347968101501465,False,A,Fe
756080,val,False,1.6961168050765991,7.75841760635376,True,True,88,12.680604934692383,10.491366386413574,10.9752197265625,False,A,Fe
756157,val,False,1.1503130197525024,10.117576599121094,True,True,80,14.006210327148438,11.120376586914062,10.760638236999512,False,A,Co
756201,val,False,3.3337786197662354,18.039466857910156,True,True,60,16.767385482788086,10.308743476867676,8.888389587402344,False,A,Fe
756221,val,False,1987.8446044921875,66.3215103149414,True,True,70,3017.147705078125,1803.0045166015625,11.801528930664062,False,A,Fe
756248,val,False,7.095025539398193,0.2526601254940033,True,True,76,21.484722137451172,12.412845611572266,10.099732398986816,False,A,Fe
756267,val,False,5.005594730377197,16.53253936767578,True,True,72,21.672822952270508,11.907349586486816,14.241267204284668,False,A,Fe
756274,val,False,5146.89697265625,79.34258270263672,True,True,84,7911.2548828125,4594.50048828125,10.930073738098145,False,A,Fe
756377,val,False,3.8519232273101807,2.48125958442688,True,True,68,17.33527946472168,10.939956665039062,10.172759056091309,False,A,Fe
756436,val,False,9.162479400634766,61.1812629699707,True,True,72,20.028982162475586,11.918505668640137,19.064170837402344,False,A,Fe
756481,val,False,6.062922477722168,12.4625883102417,True,True,60,15.705780982971191,10.41153335571289,13.45667552947998,False,C,Fe
756518,val,False,11.465529441833496,36.565914154052734,True,True,70,15.52237606048584,11.333979606628418,16.324405670166016,False,A,Co
756562,val,False,1.6186555624008179,25.90598487854004,True,True,104,16.727378845214844,11.920649528503418,10.755760192871094,False,A,Fe
756592,val,False,2.989262580871582,20.893173217773438,True,True,100,16.958660125732422,12.703495025634766,14.51305866241455,False,A,Co
756740,val,False,8.229631423950195,6.014134883880615,True,True,64,25.423099517822266,12.193748474121094,9.180744171142578,False,A,Fe
756782,val,False,622.5548095703125,14.444694519042969,True,True,88,1089.2811279296875,421.0466613769531,11.330589294433594,False,C,Fe
756846,val,False,2.501903533935547,8.788055419921875,True,True,64,14.28429126739502,11.047489166259766,9.942742347717285,True,A,Li
756969,val,False,2.8339967727661133,2.856806516647339,True,True,176,15.586063385009766,12.804362297058105,12.726638793945312,False,C,Fe
757024,val,False,3.6018972396850586,25.68579864501953,True,True,108,14.425933837890625,11.088961601257324,14.101407051086426,False,A,Fe
757107,val,False,1077.134033203125,63.4455680847168,True,True,88,1699.113037109375,954.2759399414062,12.838569641113281,False,B,Fe
757126,val,False,1963.709228515625,30.311899185180664,True,True,60,3031.91748046875,1748.1456298828125,9.177492141723633,False,A,Fe
757240,val,False,5.778055667877197,4.281274318695068,True,True,70,40.199485778808594,17.242168426513672,14.096274375915527,False,A,Fe
757320,val,False,1.763771653175354,10.231353759765625,True,True,80,13.493967056274414,10.463074684143066,11.231768608093262,False,C,Fe
757326,val,False,12.061059951782227,33.177913665771484,True,True,70,10.175990104675293,9.772706985473633,14.223088264465332,False,A,Fe
757415,val,False,2562.46630859375,81.88261413574219,True,True,96,3959.5625,2289.5693359375,12.489234924316406,False,C,Fe
757427,val,False,5.548478603363037,30.520963668823242,True,True,70,18.441625595092773,11.298604011535645,13.89592456817627,False,B,Fe
757441,val,False,2.809967517852783,18.910415649414062,True,True,60,16.249042510986328,10.946877479553223,9.246129035949707,False,A,Fe
757463,val,False,3.769106864929199,19.736051559448242,True,True,72,15.85098648071289,10.991271018981934,12.51452922821045,False,C,Fe
757481,val,False,1136.6553955078125,60.59128952026367,True,True,100,1931.166015625,867.807373046875,11.761059761047363,False,A,Fe
757567,val,False,7.302035331726074,22.432199478149414,True,True,75,28.1718807220459,13.855565071105957,11.260440826416016,False,A,Fe
757582,val,False,2167.13037109375,68.95386505126953,True,True,80,2903.758544921875,2019.6922607421875,10.453085899353027,False,A,Fe
757601,val,False,793.6281127929688,99.62496948242188,True,True,75,1358.47412109375,635.1748657226562,19.30403709411621,False,C,Fe
757684,val,False,712.135498046875,84.3729248046875,True,True,90,1225.803466796875,532.7802734375,12.1248140335083,False,B,Fe
758015,val,False,2502.478759765625,82.575439453125,True,True,72,4167.34228515625,1976.8284912109375,11.620854377746582,False,B,Co
758049,val,False,367.4022521972656,20.70829963684082,True,True,70,648.4763793945312,295.443115234375,15.086077690124512,False,C,Fe
758108,val,False,6.14877986907959,0.20630645751953125,True,True,63,21.832489013671875,12.557158470153809,10.680352210998535,False,A,Fe
758117,val,True,0.14917024970054626,0.5897979736328125,True,True,63,19.71510887145996,10.902846336364746,10.82686710357666,False,A,Fe
758173,val,False,1.0824306011199951,11.610908508300781,True,True,60,17.20273780822754,10.44782543182373,10.64306354522705,False,B,Fe
758177,val,False,688.4329833984375,14.144503593444824,True,True,70,1198.166748046875,522.2199096679688,15.21878719329834,False,A,Fe
758190,val,False,123.45346069335938,82.74030303955078,True,True,60,212.6262664794922,121.63919830322266,11.475541114807129,False,A,Co
758209,val,False,0.6003049612045288,28.569259643554688,True,True,60,15.634650230407715,10.247370719909668,10.809768676757812,False,A,Fe
758414,val,False,9.29620361328125,14.24923324584961,True,True,65,16.67927360534668,10.733482360839844,15.171412467956543,False,A,Fe
758442,val,False,3.2590150833129883,20.323427200317383,True,True,106,14.947122573852539,11.724933624267578,12.466449737548828,False,A,Fe
758508,val,False,1.9861304759979248,10.49219799041748,True,True,94,16.287776947021484,11.438969612121582,11.442654609680176,False,C,Fe
758537,val,False,0.8615784645080566,9.381173133850098,True,True,72,11.779624938964844,9.813759803771973,10.277365684509277,False,A,Mn
758556,val,False,2.816981554031372,0.22386932373046875,True,True,72,14.046051025390625,10.18761157989502,9.632774353027344,False,A,Cu
758737,val,False,3.599081516265869,25.89971923828125,True,True,72,12.094043731689453,10.536663055419922,12.159468650817871,False,A,Fe
758915,val,False,11.766142845153809,10.417210578918457,True,True,70,10.328587532043457,9.76314926147461,14.045994758605957,False,A,Fe
758991,val,False,2.265801429748535,10.608863830566406,True,True,64,8.572256088256836,8.540300369262695,9.1848726272583,False,A,Fe
758998,val,True,1.3303996324539185,0.5210368037223816,True,True,60,12.142809867858887,9.096030235290527,9.14700698852539,False,A,Fe
759064,val,False,4.422284126281738,40.31719970703125,True,True,78,18.18021011352539,12.077176094055176,10.494206428527832,False,A,Fe
759113,val,False,4.001292705535889,10.926234245300293,True,True,100,17.577985763549805,12.206883430480957,13.410861015319824,False,A,Fe
759165,val,True,1.2684283256530762,0.05372365191578865,True,True,64,16.784679412841797,11.763176918029785,11.277690887451172,False,C,Fe
759311,val,False,3.5058555603027344,30.10249137878418,True,True,60,10.013290405273438,8.941420555114746,10.460140228271484,False,B,Fe
759425,val,False,1.8021113872528076,32.41543197631836,True,True,104,18.423059463500977,13.083146095275879,12.766287803649902,False,A,Fe
759436,val,False,0.8696346282958984,11.484062194824219,True,True,60,15.96780776977539,9.75542163848877,10.148114204406738,False,A,Fe
759475,val,False,1659.4989013671875,45.080535888671875,True,True,116,1904.2381591796875,1646.6229248046875,11.719239234924316,False,A,Fe
759501,val,False,1.77984619140625,15.004283905029297,True,True,88,14.111493110656738,10.852849006652832,11.221848487854004,False,A,Fe
759801,val,False,1.9407702684402466,23.222381591796875,True,True,146,11.04893970489502,10.473400115966797,12.373947143554688,True,A,Li
759907,val,False,6.366408824920654,39.71877670288086,True,True,63,16.382015228271484,10.778374671936035,15.715800285339355,False,A,Cu
759942,val,False,5.670854568481445,19.630830764770508,True,True,84,15.951725959777832,12.906922340393066,17.020130157470703,False,A,Fe
759992,val,False,2.1016674041748047,19.68022346496582,True,True,72,14.40738296508789,10.431792259216309,10.28083324432373,False,A,Co
760106,val,False,2.3909854888916016,11.501385688781738,True,True,80,15.7014741897583,11.19571304321289,10.430325508117676,False,A,Fe
760195,val,False,5.495848178863525,19.432451248168945,True,True,80,18.22732162475586,11.19609546661377,10.45987606048584,False,A,Fe
760248,val,False,26.252674102783203,66.5558090209961,True,True,70,12.328227043151855,11.040116310119629,26.958276748657227,False,A,Fe
760275,val,False,712.23095703125,93.63277435302734,True,True,60,1098.559814453125,649.1455688476562,10.478012084960938,False,A,Fe
761242,val,False,1396.3074951171875,58.291046142578125,True,True,60,1883.1678466796875,1354.5162353515625,9.543745040893555,False,A,Fe
761255,val,False,0.3370462656021118,8.500068664550781,True,True,82,14.766387939453125,11.265281677246094,11.28436279296875,False,C,Fe
761265,val,False,2.0696637630462646,16.891508102416992,True,True,76,15.11918830871582,10.515644073486328,10.370652198791504,False,A,Fe
761278,val,False,1.0158635377883911,36.5758056640625,True,True,63,16.469600677490234,11.024711608886719,10.239811897277832,False,C,Fe
761449,val,False,2.8417325019836426,10.962142944335938,True,True,63,10.790857315063477,9.575861930847168,10.150834083557129,True,A,Li
761579,val,False,1.7111444473266602,12.762423515319824,True,True,87,14.13343334197998,11.532122611999512,11.216449737548828,False,A,Co
761710,val,False,236.32305908203125,26.893033981323242,True,True,75,423.0103759765625,163.65322875976562,10.76128101348877,False,C,Co
761819,val,True,0.5231122970581055,1.9474157094955444,True,True,63,16.781543731689453,10.379776000976562,10.503432273864746,True,A,Li
