lr-Adam,step,train_loss_step,lattice_loss_step,coord_loss_step,type_loss_step,density_loss_step,type_ce_loss_step,total_loss_step,epoch,val_loss,val_lattice_loss,val_coord_loss,val_type_loss,val_density_loss,val_type_ce_loss,val_total_loss,val_type_acc,train_loss_epoch,lattice_loss_epoch,coord_loss_epoch,type_loss_epoch,density_loss_epoch,type_ce_loss_epoch,total_loss_epoch
9.605147644461062e-05,30400,,,,,,,,,,,,,,,,,,,,,,,
,30409,0.7887681126594543,6.875436305999756,0.6655080318450928,0.04970689117908478,0.07969707250595093,0.33704671263694763,0.7887681126594543,64,,,,,,,,,,,,,,,
,30419,0.7271457314491272,7.2133989334106445,0.644413411617279,0.0060010431334376335,0.08348170667886734,0.34990453720092773,0.7271457314491272,64,,,,,,,,,,,,,,,
,30429,0.8293067812919617,7.197183609008789,0.7455130815505981,0.0065958877094089985,0.08113668113946915,0.3662945330142975,0.8293067812919617,64,,,,,,,,,,,,,,,
,30439,0.7325307726860046,6.583353519439697,0.6480886340141296,0.015512320213019848,0.07928106188774109,0.2928926348686218,0.7325307726860046,64,,,,,,,,,,,,,,,
,30449,0.8261640071868896,6.569796085357666,0.7495443224906921,0.007449050433933735,0.0793352797627449,0.2950300872325897,0.8261640071868896,64,,,,,,,,,,,,,,,
,30459,0.8136890530586243,6.786276340484619,0.726961076259613,0.012390442192554474,0.08253438025712967,0.3307030200958252,0.8136890530586243,64,,,,,,,,,,,,,,,
,30469,0.6910139322280884,7.168863296508789,0.6113941669464111,0.01438532117754221,0.07942751795053482,0.2552066743373871,0.6910139322280884,64,,,,,,,,,,,,,,,
,30479,0.8523806929588318,7.532464981079102,0.7650448083877563,0.00880095362663269,0.07845673710107803,0.393064945936203,0.8523806929588318,64,,,,,,,,,,,,,,,
,30489,0.8141059279441833,6.913923740386963,0.7440425157546997,0.004332756157964468,0.07988832890987396,0.25786447525024414,0.8141059279441833,64,,,,,,,,,,,,,,,
,30499,0.7324047684669495,6.197150230407715,0.6486481428146362,0.010945022106170654,0.08601182699203491,0.2980573773384094,0.7324047684669495,64,,,,,,,,,,,,,,,
,30509,0.720315158367157,6.576018810272217,0.6284756660461426,0.012075388804078102,0.0810975655913353,0.3921530246734619,0.720315158367157,64,,,,,,,,,,,,,,,
,30519,0.7256759405136108,7.085943698883057,0.6328859925270081,0.010027512907981873,0.08198842406272888,0.4176817536354065,0.7256759405136108,64,,,,,,,,,,,,,,,
,30529,0.7750495672225952,7.444613933563232,0.6906741261482239,0.006721509620547295,0.0829632356762886,0.3617234230041504,0.7750495672225952,64,,,,,,,,,,,,,,,
,30539,0.6705557703971863,7.106446266174316,0.5863107442855835,0.008316638879477978,0.08355582505464554,0.34150487184524536,0.6705557703971863,64,,,,,,,,,,,,,,,
,30549,0.8066845536231995,6.271620273590088,0.7209646701812744,0.005586274433881044,0.08135619759559631,0.39455533027648926,0.8066845536231995,64,,,,,,,,,,,,,,,
,30559,0.7306462526321411,6.80307674407959,0.6421806216239929,0.0070214965380728245,0.08119156211614609,0.40848350524902344,0.7306462526321411,64,,,,,,,,,,,,,,,
,30569,0.6119359731674194,5.903818130493164,0.5033389329910278,0.01899581402540207,0.08077844977378845,0.49211978912353516,0.6119359731674194,64,,,,,,,,,,,,,,,
,30579,0.9149195551872253,6.632021903991699,0.8381314873695374,0.0058270227164030075,0.08243390917778015,0.2974410057067871,0.9149195551872253,64,,,,,,,,,,,,,,,
,30589,0.8667358756065369,7.503273963928223,0.7529217600822449,0.04063764214515686,0.080827996134758,0.32762446999549866,0.8667358756065369,64,,,,,,,,,,,,,,,
,30599,0.7810192704200745,6.511459827423096,0.7022578120231628,0.007746201474219561,0.08127731084823608,0.3037658929824829,0.7810192704200745,64,,,,,,,,,,,,,,,
,30609,0.8790123462677002,6.84983491897583,0.788412868976593,0.012573068030178547,0.08153075724840164,0.3726101815700531,0.8790123462677002,64,,,,,,,,,,,,,,,
,30619,0.7654016017913818,6.645133018493652,0.6790962219238281,0.013611303642392159,0.07791789621114731,0.3373510241508484,0.7654016017913818,64,,,,,,,,,,,,,,,
,30629,0.6982090473175049,6.51339864730835,0.6097577810287476,0.014237972907721996,0.08203405886888504,0.3319620192050934,0.6982090473175049,64,,,,,,,,,,,,,,,
,30639,0.9128284454345703,7.735245704650879,0.8263795375823975,0.006667341571301222,0.0786769762635231,0.404431015253067,0.9128284454345703,64,,,,,,,,,,,,,,,
,30649,0.891974687576294,6.650173187255859,0.7900703549385071,0.019512642174959183,0.08737793564796448,0.3870273530483246,0.891974687576294,64,,,,,,,,,,,,,,,
,30659,0.8586307764053345,5.93692684173584,0.7694451808929443,0.010981367900967598,0.08218276500701904,0.37112802267074585,0.8586307764053345,64,,,,,,,,,,,,,,,
,30669,0.8193144798278809,6.570380210876465,0.7307607531547546,0.0043374779634177685,0.08266419172286987,0.42884117364883423,0.8193144798278809,64,,,,,,,,,,,,,,,
,30679,0.71684330701828,6.823554992675781,0.6268789172172546,0.008959825150668621,0.07849466055631638,0.4175720810890198,0.71684330701828,64,,,,,,,,,,,,,,,
,30689,0.9357485175132751,6.606689453125,0.842031717300415,0.007048507686704397,0.0786857008934021,0.47325438261032104,0.9357485175132751,64,,,,,,,,,,,,,,,
,30699,0.9076365232467651,6.497659683227539,0.8182855248451233,0.0043479446321725845,0.08112984895706177,0.4443809390068054,0.9076365232467651,64,,,,,,,,,,,,,,,
,30709,0.866523802280426,7.108235836029053,0.7855510115623474,0.004010416101664305,0.08109713345766068,0.3641376197338104,0.866523802280426,64,,,,,,,,,,,,,,,
,30719,0.7621158361434937,6.317779541015625,0.6870226860046387,0.008761007338762283,0.08675553649663925,0.22954384982585907,0.7621158361434937,64,,,,,,,,,,,,,,,
,30729,0.7328624129295349,7.022608280181885,0.6555644273757935,0.0076690129935741425,0.07697562128305435,0.31141167879104614,0.7328624129295349,64,,,,,,,,,,,,,,,
,30739,0.738803505897522,6.970991611480713,0.6455813646316528,0.011038565076887608,0.08366329222917557,0.40351954102516174,0.738803505897522,64,,,,,,,,,,,,,,,
,30749,0.826043963432312,6.795942783355713,0.7491702437400818,0.007605687249451876,0.08192477375268936,0.28305649757385254,0.826043963432312,64,,,,,,,,,,,,,,,
,30759,0.8443830609321594,6.68941593170166,0.7520712018013,0.005675669759511948,0.07994990795850754,0.46661242842674255,0.8443830609321594,64,,,,,,,,,,,,,,,
,30769,0.6435680389404297,7.084315776824951,0.5768911242485046,0.007904166355729103,0.0828084647655487,0.17368510365486145,0.6435680389404297,64,,,,,,,,,,,,,,,
,30779,0.8380439281463623,7.562613487243652,0.7592620253562927,0.007357888389378786,0.07736072689294815,0.3274362087249756,0.8380439281463623,64,,,,,,,,,,,,,,,
,30789,0.7569808959960938,6.2081217765808105,0.677179217338562,0.012463165447115898,0.07869293540716171,0.279920756816864,0.7569808959960938,64,,,,,,,,,,,,,,,
,30799,0.7596001625061035,6.793673038482666,0.6621537208557129,0.009129893966019154,0.07966813445091248,0.4848244786262512,0.7596001625061035,64,,,,,,,,,,,,,,,
,30809,0.9818620085716248,6.727461814880371,0.9075945019721985,0.004861644469201565,0.08376451581716537,0.27523550391197205,0.9818620085716248,64,,,,,,,,,,,,,,,
,30819,0.7898688912391663,6.747952461242676,0.6977746486663818,0.00902347732335329,0.08543436229228973,0.40353623032569885,0.7898688912391663,64,,,,,,,,,,,,,,,
,30829,0.8158337473869324,5.857717037200928,0.7343688011169434,0.0042841169051826,0.08415015786886215,0.351057231426239,0.8158337473869324,64,,,,,,,,,,,,,,,
,30839,0.7348242998123169,6.5348334312438965,0.6351639628410339,0.014363494701683521,0.08115622401237488,0.4471873342990875,0.7348242998123169,64,,,,,,,,,,,,,,,
,30849,0.9062381982803345,6.846960544586182,0.8157990574836731,0.00638628238812089,0.08200288563966751,0.4305143356323242,0.9062381982803345,64,,,,,,,,,,,,,,,
,30859,0.9159724116325378,7.481621742248535,0.8183215856552124,0.018491724506020546,0.08295632153749466,0.3768092095851898,0.9159724116325378,64,,,,,,,,,,,,,,,
,30869,0.9559609889984131,6.938385963439941,0.8774639964103699,0.008959902450442314,0.08264917135238647,0.2821255922317505,0.9559609889984131,64,,,,,,,,,,,,,,,
,30874,,,,,,,,64,1.0685919523239136,6.663554668426514,0.7426566481590271,0.011765819042921066,0.08112069964408875,2.7360892295837402,1.0685919523239136,0.5972290635108948,,,,,,,
,30874,,,,,,,,64,,,,,,,,,0.810084879398346,6.792252063751221,0.7240686416625977,0.009839452803134918,0.08136731386184692,0.35493478178977966,0.810084879398346
9.59288539713571e-05,30875,,,,,,,,,,,,,,,,,,,,,,,
,30879,0.7233373522758484,6.442743301391602,0.6515364050865173,0.010824577882885933,0.08085200190544128,0.2055034339427948,0.7233373522758484,65,,,,,,,,,,,,,,,
,30889,0.8759541511535645,6.8576202392578125,0.7867878079414368,0.005484974943101406,0.08417029678821564,0.41596150398254395,0.8759541511535645,65,,,,,,,,,,,,,,,
,30899,0.8439030647277832,6.991305351257324,0.7602969408035278,0.005825788713991642,0.08461115509271622,0.35474714636802673,0.8439030647277832,65,,,,,,,,,,,,,,,
,30909,0.7402827739715576,6.990231513977051,0.6584225296974182,0.006921431981027126,0.08002369105815887,0.3492702543735504,0.7402827739715576,65,,,,,,,,,,,,,,,
,30919,0.810624361038208,6.435442924499512,0.7272073030471802,0.0081318449229002,0.08138816058635712,0.3459111750125885,0.810624361038208,65,,,,,,,,,,,,,,,
,30929,0.8751838803291321,6.739948749542236,0.7668640613555908,0.01648479513823986,0.08470304310321808,0.4948346018791199,0.8751838803291321,65,,,,,,,,,,,,,,,
,30939,0.7611094117164612,6.7468132972717285,0.6800493597984314,0.007258695550262928,0.08152908086776733,0.33036771416664124,0.7611094117164612,65,,,,,,,,,,,,,,,
,30949,0.735106885433197,7.24614143371582,0.6407656669616699,0.009654421359300613,0.08175857365131378,0.4380752444267273,0.735106885433197,65,,,,,,,,,,,,,,,
,30959,0.899197518825531,6.163992404937744,0.8181887269020081,0.011217874474823475,0.08312858641147614,0.2822662889957428,0.899197518825531,65,,,,,,,,,,,,,,,
,30969,0.837649405002594,7.6304779052734375,0.7627654075622559,0.0074467770755290985,0.08003903925418854,0.2741773724555969,0.837649405002594,65,,,,,,,,,,,,,,,
,30979,0.8575854301452637,6.8086838722229,0.7756275534629822,0.007767702452838421,0.08192568272352219,0.33227378129959106,0.8575854301452637,65,,,,,,,,,,,,,,,
,30989,0.7853179574012756,6.9568867683410645,0.7130646705627441,0.006280247122049332,0.08189839869737625,0.25023841857910156,0.7853179574012756,65,,,,,,,,,,,,,,,
,30999,0.8502554893493652,8.110773086547852,0.7689804434776306,0.005683469120413065,0.0816577896475792,0.3476268947124481,0.8502554893493652,65,,,,,,,,,,,,,,,
,31009,0.7957179546356201,7.215099811553955,0.7196331024169922,0.005318580660969019,0.08201529830694199,0.29758626222610474,0.7957179546356201,65,,,,,,,,,,,,,,,
,31019,0.756000280380249,7.52707576751709,0.6798887848854065,0.007844189181923866,0.08035998791456223,0.2808731198310852,0.756000280380249,65,,,,,,,,,,,,,,,
,31029,0.6829870939254761,6.6170501708984375,0.6058003306388855,0.009898731485009193,0.08138636499643326,0.26594871282577515,0.6829870939254761,65,,,,,,,,,,,,,,,
,31039,0.8046465516090393,7.273152828216553,0.7313553094863892,0.007180904038250446,0.08040883392095566,0.2590589225292206,0.8046465516090393,65,,,,,,,,,,,,,,,
,31049,0.8885701298713684,6.885993003845215,0.7772411108016968,0.013595345430076122,0.08299308270215988,0.5623713731765747,0.8885701298713684,65,,,,,,,,,,,,,,,
,31059,0.8014471530914307,6.752809524536133,0.7239027619361877,0.006262687966227531,0.08151283115148544,0.3052534759044647,0.8014471530914307,65,,,,,,,,,,,,,,,
,31069,0.909659206867218,7.095962047576904,0.8307675719261169,0.006097656674683094,0.08386162668466568,0.3086318373680115,0.909659206867218,65,,,,,,,,,,,,,,,
,31079,0.7426371574401855,7.140539646148682,0.6510368585586548,0.009104784578084946,0.07760483771562576,0.4369308352470398,0.7426371574401855,65,,,,,,,,,,,,,,,
,31089,0.8024774193763733,5.511719226837158,0.677738606929779,0.053195033222436905,0.08377237617969513,0.2965753674507141,0.8024774193763733,65,,,,,,,,,,,,,,,
