lr-Adam,step,train_loss_step,lattice_loss_step,coord_loss_step,type_loss_step,density_loss_step,type_ce_loss_step,total_loss_step,epoch,val_loss,val_lattice_loss,val_coord_loss,val_type_loss,val_density_loss,val_type_ce_loss,val_total_loss,val_type_acc,train_loss_epoch,lattice_loss_epoch,coord_loss_epoch,type_loss_epoch,density_loss_epoch,type_ce_loss_epoch,total_loss_epoch
,779,0.9666123390197754,6.5894365310668945,0.6824496984481812,0.010806387290358543,0.0814727395772934,2.3261985778808594,0.9666123390197754,1,,,,,,,,,,,,,,,
,789,1.0291718244552612,7.809948444366455,0.7199472188949585,0.007216394878923893,0.08011447638273239,2.61950945854187,1.0291718244552612,1,,,,,,,,,,,,,,,
,799,0.8872973322868347,6.585699558258057,0.5980939269065857,0.008108127862215042,0.07965610176324844,2.4126720428466797,0.8872973322868347,1,,,,,,,,,,,,,,,
,809,1.065486192703247,6.155725479125977,0.8234042525291443,0.005369199905544519,0.08281710743904114,1.9530423879623413,1.065486192703247,1,,,,,,,,,,,,,,,
,819,1.0175578594207764,7.836397171020508,0.6624215841293335,0.031368013471364975,0.08165892213582993,2.829387664794922,1.0175578594207764,1,,,,,,,,,,,,,,,
,829,0.952210545539856,6.319503307342529,0.6539130210876465,0.011712681502103806,0.08112712949514389,2.4602129459381104,0.952210545539856,1,,,,,,,,,,,,,,,
,839,1.2088217735290527,7.4678826332092285,0.8234080076217651,0.014406081289052963,0.0802999883890152,3.308577299118042,1.2088217735290527,1,,,,,,,,,,,,,,,
,849,1.0171804428100586,6.721144199371338,0.7756898403167725,0.011498019099235535,0.0846845805644989,1.8765023946762085,1.0171804428100586,1,,,,,,,,,,,,,,,
,859,0.7901365160942078,7.3627777099609375,0.5854321718215942,0.007027302868664265,0.08104921877384186,1.571523904800415,0.7901365160942078,1,,,,,,,,,,,,,,,
,869,1.135509729385376,7.733513832092285,0.7580506801605225,0.009252904914319515,0.08056431263685226,3.2792396545410156,1.135509729385376,1,,,,,,,,,,,,,,,
,879,0.9573953151702881,6.962957859039307,0.6545946002006531,0.010603574104607105,0.08490089327096939,2.497467279434204,0.9573953151702881,1,,,,,,,,,,,,,,,
,889,1.02280855178833,6.965212821960449,0.7940488457679749,0.008740028366446495,0.08027444034814835,1.7988245487213135,1.02280855178833,1,,,,,,,,,,,,,,,
,899,0.9211333990097046,7.865714073181152,0.6256670951843262,0.008141951635479927,0.07677187025547028,2.489384174346924,0.9211333990097046,1,,,,,,,,,,,,,,,
,909,1.0392590761184692,7.488991737365723,0.7788001298904419,0.007834765128791332,0.08030726760625839,2.1247057914733887,1.0392590761184692,1,,,,,,,,,,,,,,,
,919,1.1068055629730225,7.420834064483643,0.8371671438217163,0.006237763445824385,0.07847804576158524,2.2416160106658936,1.1068055629730225,1,,,,,,,,,,,,,,,
,929,1.0966933965682983,7.8710174560546875,0.787544310092926,0.006672202609479427,0.07941443473100662,2.6276965141296387,1.0966933965682983,1,,,,,,,,,,,,,,,
,939,0.9633750319480896,7.878294467926025,0.6971871256828308,0.01147494651377201,0.0785149559378624,2.154554843902588,0.9633750319480896,1,,,,,,,,,,,,,,,
,949,0.8653039932250977,7.297491550445557,0.6334373354911804,0.017774168401956558,0.08333791792392731,1.7242351770401,0.8653039932250977,1,,,,,,,,,,,,,,,
,949,,,,,,,,1,1.059527039527893,6.866011619567871,0.7441917061805725,0.011787859722971916,0.08141947537660599,2.628377914428711,1.059527039527893,0.5107758641242981,,,,,,,
,949,,,,,,,,1,,,,,,,,,1.0513614416122437,7.250156402587891,0.7362355589866638,0.011741233058273792,0.08148443698883057,2.6264255046844482,1.0513614416122437
9.999609168808891e-05,950,,,,,,,,,,,,,,,,,,,,,,,
,959,1.0264281034469604,7.2181396484375,0.7314243316650391,0.009859634563326836,0.08368804305791855,2.4330010414123535,1.0264281034469604,2,,,,,,,,,,,,,,,
,969,1.012052297592163,8.520442962646484,0.6875267028808594,0.007378177251666784,0.07711575925350189,2.785895824432373,1.012052297592163,2,,,,,,,,,,,,,,,
,979,1.1008579730987549,6.429200172424316,0.7735447883605957,0.009647938422858715,0.07937204092741013,2.7797915935516357,1.1008579730987549,2,,,,,,,,,,,,,,,
,989,1.0572543144226074,7.305962562561035,0.7961822748184204,0.009648566134274006,0.07964525371789932,2.1160082817077637,1.0572543144226074,2,,,,,,,,,,,,,,,
,999,1.0254703760147095,7.7392401695251465,0.7205753922462463,0.009317460469901562,0.0830242708325386,2.5406534671783447,1.0254703760147095,2,,,,,,,,,,,,,,,
,1009,0.8889983892440796,7.509592533111572,0.6873471736907959,0.009782700799405575,0.08162309229373932,1.5105701684951782,0.8889983892440796,2,,,,,,,,,,,,,,,
,1019,0.9474852085113525,7.860127925872803,0.7285909652709961,0.007444729562848806,0.08399490267038345,1.6945205926895142,0.9474852085113525,2,,,,,,,,,,,,,,,
,1029,1.0133215188980103,7.2456207275390625,0.7443134784698486,0.0056465016677975655,0.08209725469350815,2.2231290340423584,1.0133215188980103,2,,,,,,,,,,,,,,,
,1039,1.0101723670959473,7.870821475982666,0.7438297867774963,0.009515173733234406,0.08310636132955551,2.152742385864258,1.0101723670959473,2,,,,,,,,,,,,,,,
,1049,1.0181169509887695,6.790246486663818,0.7387797236442566,0.015680968761444092,0.07875167578458786,2.2428035736083984,1.0181169509887695,2,,,,,,,,,,,,,,,
,1059,1.0124160051345825,7.059831142425537,0.7770428657531738,0.012942589819431305,0.08159559965133667,1.816327691078186,1.0124160051345825,2,,,,,,,,,,,,,,,
,1069,1.0291657447814941,8.255499839782715,0.7907504439353943,0.011220107786357403,0.08057502657175064,1.8690764904022217,1.0291657447814941,2,,,,,,,,,,,,,,,
,1079,1.102376103401184,7.85807466506958,0.8479726314544678,0.0067222025245428085,0.08530755341053009,2.050274133682251,1.102376103401184,2,,,,,,,,,,,,,,,
,1089,0.9225678443908691,7.931889057159424,0.6469244956970215,0.009162990376353264,0.08242480456829071,2.2526800632476807,0.9225678443908691,2,,,,,,,,,,,,,,,
,1099,1.0386842489242554,7.17598819732666,0.7762624621391296,0.02102435566484928,0.08442728966474533,1.991837739944458,1.0386842489242554,2,,,,,,,,,,,,,,,
,1109,0.9741775989532471,7.031214237213135,0.715178370475769,0.012368314899504185,0.08131576329469681,2.059730052947998,0.9741775989532471,2,,,,,,,,,,,,,,,
,1119,1.0276763439178467,7.699434280395508,0.7142682671546936,0.009769444353878498,0.08063019812107086,2.633234977722168,1.0276763439178467,2,,,,,,,,,,,,,,,
,1129,0.8529759049415588,7.71495246887207,0.6173633933067322,0.00615351740270853,0.08250495046377182,1.8820650577545166,0.8529759049415588,2,,,,,,,,,,,,,,,
,1139,0.9270898103713989,6.38182258605957,0.7003310322761536,0.008568651974201202,0.08278567343950272,1.7679729461669922,0.9270898103713989,2,,,,,,,,,,,,,,,
,1149,0.9067955017089844,7.0511884689331055,0.675330638885498,0.011753631755709648,0.08454833924770355,1.7743709087371826,0.9067955017089844,2,,,,,,,,,,,,,,,
,1159,0.9060350656509399,5.800853729248047,0.6969335675239563,0.010021953843533993,0.08095980435609818,1.5859968662261963,0.9060350656509399,2,,,,,,,,,,,,,,,
,1169,0.8794377446174622,6.945466995239258,0.6281233429908752,0.01947900466620922,0.0797496885061264,1.9196056127548218,0.8794377446174622,2,,,,,,,,,,,,,,,
,1179,1.0704742670059204,7.047581672668457,0.7914305329322815,0.017303813248872757,0.08035701513290405,2.2156143188476562,1.0704742670059204,2,,,,,,,,,,,,,,,
,1189,0.9734008312225342,6.725534915924072,0.7018647789955139,0.008700503036379814,0.08097176253795624,2.223496913909912,0.9734008312225342,2,,,,,,,,,,,,,,,
,1199,1.0987377166748047,7.339322566986084,0.8585703372955322,0.008633594028651714,0.08153301477432251,1.9076725244522095,1.0987377166748047,2,,,,,,,,,,,,,,,
,1209,0.8256136178970337,7.2095184326171875,0.6010326743125916,0.012666580267250538,0.0822102427482605,1.708092451095581,0.8256136178970337,2,,,,,,,,,,,,,,,
,1219,1.1211724281311035,7.263380527496338,0.8031033873558044,0.004441923927515745,0.0795924961566925,2.738308906555176,1.1211724281311035,2,,,,,,,,,,,,,,,
,1229,0.9888796210289001,6.9382781982421875,0.729932427406311,0.0068636201322078705,0.08052824437618256,2.118194818496704,0.9888796210289001,2,,,,,,,,,,,,,,,
,1239,1.013596534729004,7.966790199279785,0.7715473771095276,0.0052169919945299625,0.08224347978830338,1.9571046829223633,1.013596534729004,2,,,,,,,,,,,,,,,
,1249,1.0758459568023682,7.568460941314697,0.8539353609085083,0.006751198787242174,0.0776265561580658,1.763461709022522,1.0758459568023682,2,,,,,,,,,,,,,,,
,1259,1.035224199295044,6.977564811706543,0.744149923324585,0.01970718242228031,0.07606290280818939,2.3333561420440674,1.035224199295044,2,,,,,,,,,,,,,,,
,1269,1.0673415660858154,6.373075008392334,0.7644122242927551,0.006715640425682068,0.07865551114082336,2.568859815597534,1.0673415660858154,2,,,,,,,,,,,,,,,
,1279,1.0062826871871948,7.2926812171936035,0.7414335012435913,0.032172463834285736,0.08109541982412338,1.9212898015975952,1.0062826871871948,2,,,,,,,,,,,,,,,
,1289,1.0789728164672852,6.581451416015625,0.8028864860534668,0.018492957577109337,0.08160953968763351,2.167886734008789,1.0789728164672852,2,,,,,,,,,,,,,,,
,1299,0.9952313303947449,7.570621013641357,0.7850580215454102,0.0070131984539330006,0.08035506308078766,1.6298255920410156,0.9952313303947449,2,,,,,,,,,,,,,,,
,1309,1.070806860923767,7.3651275634765625,0.8335074186325073,0.005195983685553074,0.07761620730161667,1.9329532384872437,1.070806860923767,2,,,,,,,,,,,,,,,
,1319,1.1244415044784546,7.081488132476807,0.8883114457130432,0.0048746676184237,0.0792452022433281,1.9163281917572021,1.1244415044784546,2,,,,,,,,,,,,,,,
,1329,0.7804415225982666,7.739316463470459,0.5466512441635132,0.01465479377657175,0.08160213381052017,1.7833442687988281,0.7804415225982666,2,,,,,,,,,,,,,,,
,1339,0.9209842085838318,7.408278465270996,0.7260482907295227,0.007389687933027744,0.07856793701648712,1.4826226234436035,0.9209842085838318,2,,,,,,,,,,,,,,,
,1349,0.985754132270813,7.398985385894775,0.7284589409828186,0.017438039183616638,0.07824329286813736,2.007355213165283,0.985754132270813,2,,,,,,,,,,,,,,,
,1359,1.0464348793029785,6.862870216369629,0.7897281050682068,0.01093997061252594,0.08306319266557693,2.0423521995544434,1.0464348793029785,2,,,,,,,,,,,,,,,
,1369,0.9176835417747498,7.01929235458374,0.6861386299133301,0.0075284200720489025,0.0813363790512085,1.8334829807281494,0.9176835417747498,2,,,,,,,,,,,,,,,
,1379,0.9442124962806702,6.577662944793701,0.6955130696296692,0.00804929994046688,0.07840600609779358,2.0144712924957275,0.9442124962806702,2,,,,,,,,,,,,,,,
,1389,1.0922675132751465,7.437379837036133,0.825037956237793,0.006744890473783016,0.08284731954336166,2.1906096935272217,1.0922675132751465,2,,,,,,,,,,,,,,,
,1399,0.9800512790679932,7.197987079620361,0.7837997674942017,0.011309810914099216,0.08291850239038467,1.4348242282867432,0.9800512790679932,2,,,,,,,,,,,,,,,
,1409,0.9715243577957153,8.03542423248291,0.7716198563575745,0.006221545394510031,0.08164913207292557,1.5285836458206177,0.9715243577957153,2,,,,,,,,,,,,,,,
,1419,0.8816314935684204,8.451992988586426,0.667143702507019,0.01106133684515953,0.07864169031381607,1.641056776046753,0.8816314935684204,2,,,,,,,,,,,,,,,
,1424,,,,,,,,2,1.0305156707763672,7.3573455810546875,0.751021146774292,0.012903247028589249,0.08142797648906708,2.258772850036621,1.0305156707763672,0.5333436131477356,,,,,,,
,1424,,,,,,,,2,,,,,,,,,0.9897264242172241,7.254250526428223,0.7391636967658997,0.010867246426641941,0.0814288780093193,1.9898056983947754,0.9897264242172241
9.999120644285005e-05,1425,,,,,,,,,,,,,,,,,,,,,,,
,1429,1.0708688497543335,7.580761432647705,0.843186616897583,0.01129242219030857,0.08199628442525864,1.7539167404174805,1.0708688497543335,3,,,,,,,,,,,,,,,
,1439,1.028656244277954,7.664968013763428,0.8147485256195068,0.010005714371800423,0.07893003523349762,1.6443697214126587,1.028656244277954,3,,,,,,,,,,,,,,,
,1449,0.9438586831092834,7.146566867828369,0.6882871985435486,0.007215755991637707,0.08444973826408386,2.0613086223602295,0.9438586831092834,3,,,,,,,,,,,,,,,
,1459,1.0498193502426147,6.599929332733154,0.8256487846374512,0.004351280629634857,0.08080784976482391,1.7941539287567139,1.0498193502426147,3,,,,,,,,,,,,,,,
,1469,1.0528912544250488,6.154017925262451,0.825111985206604,0.007427461910992861,0.08355434983968735,1.7857458591461182,1.0528912544250488,3,,,,,,,,,,,,,,,
,1479,0.8328423500061035,7.592648029327393,0.6355463266372681,0.006335487589240074,0.0816924050450325,1.5011427402496338,0.8328423500061035,3,,,,,,,,,,,,,,,
,1489,0.8952049016952515,7.24910306930542,0.6698054075241089,0.009697371162474155,0.08136220276355743,1.750210165977478,0.8952049016952515,3,,,,,,,,,,,,,,,
,1499,0.9267460107803345,7.92906379699707,0.7128468751907349,0.006382533349096775,0.0837346762418747,1.6564929485321045,0.9267460107803345,3,,,,,,,,,,,,,,,
,1509,0.9620829820632935,7.007176876068115,0.7112247943878174,0.012225895188748837,0.08109819889068604,1.9808324575424194,0.9620829820632935,3,,,,,,,,,,,,,,,
,1519,0.8581588268280029,7.16844367980957,0.6289286613464355,0.00959476362913847,0.08109626173973083,1.790872573852539,0.8581588268280029,3,,,,,,,,,,,,,,,
,1529,1.0007380247116089,6.642801284790039,0.7905389070510864,0.00690434779971838,0.07964153587818146,1.6347399950027466,1.0007380247116089,3,,,,,,,,,,,,,,,
,1539,0.9986400604248047,7.218100547790527,0.7543718814849854,0.014309820719063282,0.07914570719003677,1.9038550853729248,0.9986400604248047,3,,,,,,,,,,,,,,,
,1549,1.0907591581344604,6.550443649291992,0.8708614706993103,0.0058520035818219185,0.08214367926120758,1.7297388315200806,1.0907591581344604,3,,,,,,,,,,,,,,,
,1559,1.0084105730056763,6.287942886352539,0.8252468705177307,0.009200241416692734,0.07887245714664459,1.345272421836853,1.0084105730056763,3,,,,,,,,,,,,,,,
,1569,1.0104327201843262,7.253589153289795,0.7346585988998413,0.009654867462813854,0.08481848239898682,2.2370996475219727,1.0104327201843262,3,,,,,,,,,,,,,,,
,1579,1.051452398300171,7.217870235443115,0.8347826600074768,0.006414863746613264,0.08198387175798416,1.6926294565200806,1.051452398300171,3,,,,,,,,,,,,,,,
