lr-Adam,step,train_loss_step,lattice_loss_step,coord_loss_step,type_loss_step,density_loss_step,type_ce_loss_step,total_loss_step,epoch,train_loss_epoch,lattice_loss_epoch,coord_loss_epoch,type_loss_epoch,density_loss_epoch,type_ce_loss_epoch,total_loss_epoch,val_loss,val_lattice_loss,val_coord_loss,val_type_loss,val_density_loss,val_type_ce_loss,val_total_loss,val_type_acc
,16829,0.9701185822486877,7.487275123596191,0.8326728343963623,0.01642000302672386,0.07998611032962799,0.8103271722793579,0.9701185822486877,35,,,,,,,,,,,,,,,
,16839,0.9926556944847107,8.010945320129395,0.8651257157325745,0.004535957705229521,0.08411777764558792,0.8093510866165161,0.9926556944847107,35,,,,,,,,,,,,,,,
,16849,0.8777475357055664,8.562642097473145,0.7189832329750061,0.0425678975880146,0.08398648351430893,0.742031455039978,0.8777475357055664,35,,,,,,,,,,,,,,,
,16859,0.9213008284568787,8.622843742370605,0.789971649646759,0.012389167211949825,0.0820675641298294,0.7790617346763611,0.9213008284568787,35,,,,,,,,,,,,,,,
,16869,1.0264992713928223,8.493834495544434,0.8880022764205933,0.012622025795280933,0.0780150294303894,0.8686750531196594,1.0264992713928223,35,,,,,,,,,,,,,,,
,16879,1.0002079010009766,9.202191352844238,0.8705634474754333,0.007026473060250282,0.08074390143156052,0.8224598169326782,1.0002079010009766,35,,,,,,,,,,,,,,,
,16889,1.0328954458236694,8.1521577835083,0.8944457173347473,0.013372883200645447,0.08216951787471771,0.8399204015731812,1.0328954458236694,35,,,,,,,,,,,,,,,
,16899,1.0260144472122192,8.13154125213623,0.882067859172821,0.008188732899725437,0.07567164301872253,0.9792202115058899,1.0260144472122192,35,,,,,,,,,,,,,,,
,16909,0.8421318531036377,8.172951698303223,0.7112406492233276,0.0079363863915205,0.08418317139148712,0.808632493019104,0.8421318531036377,35,,,,,,,,,,,,,,,
,16919,0.8529185056686401,8.65790843963623,0.7332786917686462,0.00903891958296299,0.08046521991491318,0.7036831378936768,0.8529185056686401,35,,,,,,,,,,,,,,,
,16929,0.9823257923126221,7.9461846351623535,0.8423844575881958,0.010608631186187267,0.08279199153184891,0.8793672323226929,0.9823257923126221,35,,,,,,,,,,,,,,,
,16939,0.9705283045768738,9.170228958129883,0.8091211915016174,0.011266946792602539,0.08641012758016586,1.0693509578704834,0.9705283045768738,35,,,,,,,,,,,,,,,
,16949,0.8180989623069763,8.801258087158203,0.6943191885948181,0.011170373298227787,0.0810471773147583,0.7208579182624817,0.8180989623069763,35,,,,,,,,,,,,,,,
,16959,0.9838429093360901,7.895233154296875,0.8338034749031067,0.010683879256248474,0.08174949139356613,0.9848082661628723,0.9838429093360901,35,,,,,,,,,,,,,,,
,16969,1.0266413688659668,8.126729965209961,0.8968536853790283,0.019519619643688202,0.0834026113152504,0.6856679320335388,1.0266413688659668,35,,,,,,,,,,,,,,,
,16979,0.8914106488227844,8.38831615447998,0.7831886410713196,0.00848414283245802,0.08211034536361694,0.5868271589279175,0.8914106488227844,35,,,,,,,,,,,,,,,
,16989,0.9959080815315247,8.714435577392578,0.8547754287719727,0.007283839397132397,0.08119282871484756,0.9325233697891235,0.9959080815315247,35,,,,,,,,,,,,,,,
,16999,0.8602310419082642,8.762310981750488,0.7303708791732788,0.010766609571874142,0.08310931921005249,0.7753884792327881,0.8602310419082642,35,,,,,,,,,,,,,,,
,17009,0.8771520853042603,8.466742515563965,0.7462799549102783,0.010992316529154778,0.07794029265642166,0.8090966939926147,0.8771520853042603,35,,,,,,,,,,,,,,,
,17019,0.8042697906494141,8.89241886138916,0.662388265132904,0.014376327395439148,0.0808955729007721,0.8705742955207825,0.8042697906494141,35,,,,,,,,,,,,,,,
,17029,1.049609661102295,7.912322998046875,0.9019043445587158,0.007603867445141077,0.08025430142879486,0.9997422099113464,1.049609661102295,35,,,,,,,,,,,,,,,
,17039,0.8238343596458435,7.416354656219482,0.6966158747673035,0.01037723757326603,0.08232022821903229,0.7568117380142212,0.8238343596458435,35,,,,,,,,,,,,,,,
,17049,1.0517933368682861,7.840648174285889,0.9170351028442383,0.007024172227829695,0.07777314633131027,0.8884754180908203,1.0517933368682861,35,,,,,,,,,,,,,,,
,17059,1.0005271434783936,8.063712120056152,0.8358563184738159,0.05070456117391586,0.0822603777050972,0.7283612489700317,1.0005271434783936,35,,,,,,,,,,,,,,,
,17062,,,,,,,,35,0.9512090086936951,8.3987455368042,0.8160428404808044,0.013538859784603119,0.0812816470861435,0.8098655939102173,0.9512090086936951,,,,,,,,
9.86683762936153e-05,17063,,,,,,,,,,,,,,,,,,,,,,,
,17069,0.8023240566253662,7.192686557769775,0.6714260578155518,0.017205247655510902,0.08361639082431793,0.7188457250595093,0.8023240566253662,36,,,,,,,,,,,,,,,
,17079,1.0332667827606201,8.15180778503418,0.9128087162971497,0.005958131048828363,0.07941742986440659,0.7479121088981628,1.0332667827606201,36,,,,,,,,,,,,,,,
,17089,1.0281590223312378,7.892383098602295,0.9106501936912537,0.006424204912036657,0.08414579182863235,0.6901177763938904,1.0281590223312378,36,,,,,,,,,,,,,,,
,17099,0.9618401527404785,9.55260944366455,0.8456166982650757,0.01910787634551525,0.0831780731678009,0.5552657246589661,0.9618401527404785,36,,,,,,,,,,,,,,,
,17109,0.8675169348716736,8.59439754486084,0.7318283319473267,0.010564642958343029,0.08276893943548203,0.8373950123786926,0.8675169348716736,36,,,,,,,,,,,,,,,
,17119,0.9406909346580505,6.735846519470215,0.828829824924469,0.007689868565648794,0.07975307106971741,0.6429471969604492,0.9406909346580505,36,,,,,,,,,,,,,,,
,17129,0.9737274646759033,8.46342945098877,0.8522213697433472,0.01011434756219387,0.0816495269536972,0.7056694030761719,0.9737274646759033,36,,,,,,,,,,,,,,,
,17139,0.9950647354125977,9.217419624328613,0.8612512350082397,0.008067607879638672,0.07828743010759354,0.8660213351249695,0.9950647354125977,36,,,,,,,,,,,,,,,
,17149,1.011488676071167,8.394817352294922,0.871217668056488,0.012255595996975899,0.08026092499494553,0.8788496851921082,1.011488676071167,36,,,,,,,,,,,,,,,
,17159,0.9353840351104736,7.904712200164795,0.8236970901489258,0.008562569506466389,0.08054251968860626,0.6285310387611389,0.9353840351104736,36,,,,,,,,,,,,,,,
,17169,1.0023771524429321,9.364086151123047,0.8724787831306458,0.008343057706952095,0.08159557729959488,0.8075754046440125,1.0023771524429321,36,,,,,,,,,,,,,,,
,17179,0.9422096014022827,9.32413101196289,0.8065394759178162,0.007689362857490778,0.08141762018203735,0.8727191090583801,0.9422096014022827,36,,,,,,,,,,,,,,,
,17189,0.9528858065605164,7.79121732711792,0.7877442836761475,0.028139209374785423,0.08025852590799332,0.9687303304672241,0.9528858065605164,36,,,,,,,,,,,,,,,
,17199,0.8947793841362,7.229831218719482,0.7698459029197693,0.011476876214146614,0.07984093576669693,0.7353615760803223,0.8947793841362,36,,,,,,,,,,,,,,,
,17209,0.9417901039123535,9.753097534179688,0.8103567957878113,0.009184891358017921,0.07889918982982635,0.8279886245727539,0.9417901039123535,36,,,,,,,,,,,,,,,
,17219,0.9265708923339844,8.69144058227539,0.8003702759742737,0.009503110311925411,0.08080366998910904,0.7629570364952087,0.9265708923339844,36,,,,,,,,,,,,,,,
,17229,0.8745795488357544,8.85494613647461,0.7459943294525146,0.008009638637304306,0.08102583885192871,0.8006271123886108,0.8745795488357544,36,,,,,,,,,,,,,,,
,17239,0.8498364090919495,9.422673225402832,0.7175887227058411,0.010421143844723701,0.08323939889669418,0.8020681142807007,0.8498364090919495,36,,,,,,,,,,,,,,,
,17249,0.8956059813499451,8.099530220031738,0.7608756422996521,0.011179916560649872,0.08019066601991653,0.8345510363578796,0.8956059813499451,36,,,,,,,,,,,,,,,
,17259,0.8889675736427307,8.740074157714844,0.7339048981666565,0.013979780487716198,0.08413690328598022,0.9901447296142578,0.8889675736427307,36,,,,,,,,,,,,,,,
,17269,0.9640235900878906,9.188406944274902,0.8111594915390015,0.03731432184576988,0.07873182743787766,0.761838972568512,0.9640235900878906,36,,,,,,,,,,,,,,,
,17279,0.8643817901611328,7.801492691040039,0.721980631351471,0.010696463286876678,0.08334892243146896,0.9003027081489563,0.8643817901611328,36,,,,,,,,,,,,,,,
,17289,1.1211360692977905,8.572918891906738,0.9751783609390259,0.010227182880043983,0.0831417366862297,0.9415956735610962,1.1211360692977905,36,,,,,,,,,,,,,,,
,17299,0.9647716283798218,8.233064651489258,0.8356733322143555,0.009430891834199429,0.08219357579946518,0.7857059240341187,0.9647716283798218,36,,,,,,,,,,,,,,,
,17309,0.884005606174469,8.57695198059082,0.7600944638252258,0.009366635233163834,0.07916881889104843,0.7496013641357422,0.884005606174469,36,,,,,,,,,,,,,,,
,17319,0.8090137839317322,8.93005084991455,0.6938629746437073,0.011138351634144783,0.08391281217336655,0.6205599308013916,0.8090137839317322,36,,,,,,,,,,,,,,,
,17329,1.0292774438858032,7.975170612335205,0.9020897150039673,0.007141354028135538,0.07981757074594498,0.801376461982727,1.0292774438858032,36,,,,,,,,,,,,,,,
,17339,0.8998154997825623,8.477038383483887,0.750742495059967,0.031036274507641792,0.08021295815706253,0.7793024778366089,0.8998154997825623,36,,,,,,,,,,,,,,,
,17349,0.948136031627655,8.207419395446777,0.8102607131004333,0.017000703141093254,0.07804909348487854,0.8185008764266968,0.948136031627655,36,,,,,,,,,,,,,,,
,17359,1.0608888864517212,9.344037055969238,0.9088895916938782,0.01801495999097824,0.08492706716060638,0.9152078628540039,1.0608888864517212,36,,,,,,,,,,,,,,,
,17369,0.9687302708625793,9.549330711364746,0.819572925567627,0.011001896113157272,0.08144471049308777,0.9743310809135437,0.9687302708625793,36,,,,,,,,,,,,,,,
,17379,0.9945991635322571,7.779371738433838,0.8508891463279724,0.013057718984782696,0.0828336775302887,0.8923548460006714,0.9945991635322571,36,,,,,,,,,,,,,,,
,17389,0.9854366183280945,9.166669845581055,0.8490358591079712,0.007248179987072945,0.08150514215230942,0.8840001225471497,0.9854366183280945,36,,,,,,,,,,,,,,,
,17399,0.9658317565917969,8.814644813537598,0.8249427676200867,0.018913930281996727,0.08322282135486603,0.8036365509033203,0.9658317565917969,36,,,,,,,,,,,,,,,
,17409,0.9213312864303589,7.246199131011963,0.7855581045150757,0.02032005600631237,0.0835457518696785,0.7368021011352539,0.9213312864303589,36,,,,,,,,,,,,,,,
,17419,0.9138707518577576,8.403948783874512,0.7687547206878662,0.010749829933047295,0.07955540716648102,0.9458850622177124,0.9138707518577576,36,,,,,,,,,,,,,,,
,17429,0.8579970002174377,7.2449798583984375,0.7067838311195374,0.012445598840713501,0.07707086205482483,1.002321481704712,0.8579970002174377,36,,,,,,,,,,,,,,,
,17439,0.9262162446975708,8.132471084594727,0.7782561182975769,0.02629399485886097,0.08266705274581909,0.8033264875411987,0.9262162446975708,36,,,,,,,,,,,,,,,
,17449,0.9481717348098755,8.370184898376465,0.7724686861038208,0.05277307704091072,0.08012854307889938,0.8286572694778442,0.9481717348098755,36,,,,,,,,,,,,,,,
,17459,0.8986682295799255,8.228550910949707,0.7350224852561951,0.04839543253183365,0.07853859663009644,0.7598093748092651,0.8986682295799255,36,,,,,,,,,,,,,,,
,17469,0.9705595374107361,8.641350746154785,0.8259502649307251,0.008350810967385769,0.0838828757405281,0.9431703686714172,0.9705595374107361,36,,,,,,,,,,,,,,,
,17479,0.8914403319358826,8.921719551086426,0.7550079822540283,0.008007730357348919,0.07879237085580826,0.8902846574783325,0.8914403319358826,36,,,,,,,,,,,,,,,
,17489,0.9255653619766235,9.500202178955078,0.8024678826332092,0.009216959588229656,0.07947763055562973,0.7414167523384094,0.9255653619766235,36,,,,,,,,,,,,,,,
,17499,0.8387928009033203,7.90767240524292,0.7218447923660278,0.007961551658809185,0.08617693185806274,0.6589794754981995,0.8387928009033203,36,,,,,,,,,,,,,,,
,17509,0.9747083187103271,7.929698467254639,0.8393824696540833,0.01123852375894785,0.07960230112075806,0.8428622484207153,0.9747083187103271,36,,,,,,,,,,,,,,,
,17519,0.9260480999946594,7.495047092437744,0.7825474739074707,0.016952084377408028,0.07871444523334503,0.8719125986099243,0.9260480999946594,36,,,,,,,,,,,,,,,
,17529,0.9339446425437927,7.2825446128845215,0.8183438181877136,0.01363268494606018,0.07576259225606918,0.6408677697181702,0.9339446425437927,36,,,,,,,,,,,,,,,
,17536,,,,,,,,36,0.9478967785835266,8.25405502319336,0.8130188584327698,0.013716120272874832,0.08134246617555618,0.8049108982086182,0.9478967785835266,,,,,,,,
9.85957707792764e-05,17537,,,,,,,,,,,,,,,,,,,,,,,
,17539,0.848707377910614,8.812491416931152,0.7347884178161621,0.008606817573308945,0.08065087348222733,0.6498668193817139,0.848707377910614,37,,,,,,,,,,,,,,,
,17549,1.0006639957427979,8.451066970825195,0.8844188451766968,0.00648881308734417,0.08181220293045044,0.6885027289390564,1.0006639957427979,37,,,,,,,,,,,,,,,
,17559,0.8401163816452026,6.963654518127441,0.722615122795105,0.007942714728415012,0.0810198038816452,0.6904861927032471,0.8401163816452026,37,,,,,,,,,,,,,,,
,17569,0.8847686052322388,8.215460777282715,0.7730342745780945,0.013708893209695816,0.07924970984458923,0.5840054750442505,0.8847686052322388,37,,,,,,,,,,,,,,,
,17579,1.0144681930541992,7.3983025550842285,0.8828888535499573,0.008168620988726616,0.08143488317728043,0.8269325494766235,1.0144681930541992,37,,,,,,,,,,,,,,,
,17589,0.9481605887413025,7.488299369812012,0.8361411094665527,0.007876439020037651,0.0772845670580864,0.6550071239471436,0.9481605887413025,37,,,,,,,,,,,,,,,
,17599,0.8892323970794678,7.236670017242432,0.733435332775116,0.024727726355195045,0.0807354599237442,0.9070162773132324,0.8892323970794678,37,,,,,,,,,,,,,,,
,17609,0.8931779265403748,8.218101501464844,0.7631426453590393,0.014837597496807575,0.08382133394479752,0.7328702211380005,0.8931779265403748,37,,,,,,,,,,,,,,,
,17619,0.9574145674705505,8.544231414794922,0.8311091065406799,0.01031053438782692,0.08467285335063934,0.7365854978561401,0.9574145674705505,37,,,,,,,,,,,,,,,
,17629,0.9603071808815002,8.236346244812012,0.8368666768074036,0.007305414415895939,0.0747065320611,0.7878177165985107,0.9603071808815002,37,,,,,,,,,,,,,,,
,17639,0.8136016726493835,7.071644306182861,0.6907035112380981,0.021913260221481323,0.08288294076919556,0.5954342484474182,0.8136016726493835,37,,,,,,,,,,,,,,,
,17649,0.9269176125526428,8.511265754699707,0.7929621934890747,0.009988500736653805,0.07937903702259064,0.8427740931510925,0.9269176125526428,37,,,,,,,,,,,,,,,
,17659,0.9806981086730957,7.660170078277588,0.8517774343490601,0.008390983566641808,0.08267930150032043,0.7919008135795593,0.9806981086730957,37,,,,,,,,,,,,,,,
,17669,0.9879539608955383,8.011496543884277,0.8733536005020142,0.016121594235301018,0.08084648847579956,0.5805555582046509,0.9879539608955383,37,,,,,,,,,,,,,,,
,17679,0.8747330904006958,8.010655403137207,0.7366073727607727,0.010393145494163036,0.0825163871049881,0.8647438883781433,0.8747330904006958,37,,,,,,,,,,,,,,,
,17689,1.00791597366333,8.852866172790527,0.853495180606842,0.020439404994249344,0.07891439646482468,0.9452416300773621,1.00791597366333,37,,,,,,,,,,,,,,,
,17699,1.0139442682266235,8.419880867004395,0.8732098340988159,0.009308721870183945,0.07966165989637375,0.9159488677978516,1.0139442682266235,37,,,,,,,,,,,,,,,
,17709,0.9578720927238464,8.63204288482666,0.7910407781600952,0.036097198724746704,0.08180294185876846,0.8983268737792969,0.9578720927238464,37,,,,,,,,,,,,,,,
,17719,0.9547162652015686,9.288447380065918,0.8264543414115906,0.009091772139072418,0.08112607896327972,0.7860706448554993,0.9547162652015686,37,,,,,,,,,,,,,,,
,17729,0.9243236184120178,8.587007522583008,0.7857891917228699,0.015617032535374165,0.08207100629806519,0.818819522857666,0.9243236184120178,37,,,,,,,,,,,,,,,
,17739,1.1209298372268677,8.018159866333008,0.9724321961402893,0.005518161226063967,0.0849897712469101,1.0048458576202393,1.1209298372268677,37,,,,,,,,,,,,,,,
,17749,0.85361647605896,7.470126628875732,0.6926661729812622,0.022829297930002213,0.08260581642389297,0.968180775642395,0.85361647605896,37,,,,,,,,,,,,,,,
,17759,0.9700441360473633,7.34612512588501,0.8146771192550659,0.011435111053287983,0.08240657299757004,1.0272866487503052,0.9700441360473633,37,,,,,,,,,,,,,,,
,17769,0.9777170419692993,9.215428352355957,0.847759485244751,0.008801520802080631,0.07826591283082962,0.8202311396598816,0.9777170419692993,37,,,,,,,,,,,,,,,
,17779,0.9190436601638794,8.823005676269531,0.7922573685646057,0.012157991528511047,0.07763606309890747,0.7581031322479248,0.9190436601638794,37,,,,,,,,,,,,,,,
,17789,0.984077513217926,7.868814945220947,0.8565810322761536,0.012095886282622814,0.08403994143009186,0.7338064908981323,0.984077513217926,37,,,,,,,,,,,,,,,
,17799,0.8515737652778625,8.144115447998047,0.7278921604156494,0.008544082753360271,0.08133430778980255,0.744703471660614,0.8515737652778625,37,,,,,,,,,,,,,,,
,17809,1.0027859210968018,8.33141803741455,0.8784030079841614,0.00887327827513218,0.07655216008424759,0.7723349928855896,1.0027859210968018,37,,,,,,,,,,,,,,,
,17819,1.0615276098251343,8.55198860168457,0.9160608649253845,0.00826682522892952,0.08344010263681412,0.9547991752624512,1.0615276098251343,37,,,,,,,,,,,,,,,
,17829,0.9527243375778198,8.171475410461426,0.8287656307220459,0.009825658984482288,0.08031876385211945,0.7397364974021912,0.9527243375778198,37,,,,,,,,,,,,,,,
,17839,0.9936903715133667,7.833860874176025,0.8695254921913147,0.007193040102720261,0.0802130475640297,0.7686533331871033,0.9936903715133667,37,,,,,,,,,,,,,,,
,17849,0.9527339339256287,8.006909370422363,0.8242575526237488,0.019758541136980057,0.08257927745580673,0.674282431602478,0.9527339339256287,37,,,,,,,,,,,,,,,
,17859,0.9249894618988037,6.877138614654541,0.8044551014900208,0.007246038410812616,0.08177080005407333,0.7240292429924011,0.9249894618988037,37,,,,,,,,,,,,,,,
,17869,0.9233520030975342,8.665592193603516,0.7681673169136047,0.019000964239239693,0.08165838569402695,0.9535455107688904,0.9233520030975342,37,,,,,,,,,,,,,,,
,17879,0.9312788248062134,7.853790283203125,0.790265679359436,0.011576819233596325,0.08231844007968903,0.8827711939811707,0.9312788248062134,37,,,,,,,,,,,,,,,
,17889,0.8534133434295654,8.24112319946289,0.7354243397712708,0.013336448930203915,0.0796266719698906,0.6483926773071289,0.8534133434295654,37,,,,,,,,,,,,,,,
,17899,0.9607914090156555,7.590087890625,0.7872137427330017,0.02795012854039669,0.08630339801311493,1.0247585773468018,0.9607914090156555,37,,,,,,,,,,,,,,,
,17909,0.8622907400131226,9.80761432647705,0.7297983169555664,0.009439260698854923,0.07859259098768234,0.837568461894989,0.8622907400131226,37,,,,,,,,,,,,,,,
,17919,0.9984415173530579,7.743705749511719,0.859524130821228,0.014744148589670658,0.07973896712064743,0.843037486076355,0.9984415173530579,37,,,,,,,,,,,,,,,
,17929,1.0478401184082031,7.479410648345947,0.9124268293380737,0.006049176212400198,0.08315897732973099,0.8778470754623413,1.0478401184082031,37,,,,,,,,,,,,,,,
,17939,0.9966461658477783,8.247038841247559,0.8640827536582947,0.014273393899202347,0.07927074283361435,0.7865463495254517,0.9966461658477783,37,,,,,,,,,,,,,,,
,17949,0.96234130859375,8.653046607971191,0.816908597946167,0.018631264567375183,0.08182331919670105,0.85889732837677,0.96234130859375,37,,,,,,,,,,,,,,,
,17959,0.9140339493751526,8.390462875366211,0.7728257179260254,0.009234537370502949,0.08213092386722565,0.9090820550918579,0.9140339493751526,37,,,,,,,,,,,,,,,
,17969,0.9051510691642761,8.222232818603516,0.7766577005386353,0.005961596965789795,0.08098679035902023,0.8203838467597961,0.9051510691642761,37,,,,,,,,,,,,,,,
,17979,0.8797785043716431,7.963552474975586,0.7360609173774719,0.020599398761987686,0.07981785386800766,0.8320922255516052,0.8797785043716431,37,,,,,,,,,,,,,,,
,17989,1.0782394409179688,8.054850578308105,0.9459412693977356,0.006471628788858652,0.08472568541765213,0.8346368074417114,1.0782394409179688,37,,,,,,,,,,,,,,,
,17999,0.9836602210998535,9.363578796386719,0.8591999411582947,0.007062498480081558,0.08146747201681137,0.7666400074958801,0.9836602210998535,37,,,,,,,,,,,,,,,
,18009,0.9183964729309082,8.174707412719727,0.7894643545150757,0.006872991565614939,0.0806301161646843,0.8174408674240112,0.9183964729309082,37,,,,,,,,,,,,,,,
,18010,,,,,,,,37,0.9437520503997803,8.204142570495605,0.8108283281326294,0.01199430413544178,0.08129293471574783,0.8028347492218018,0.9437520503997803,,,,,,,,
9.852126652626026e-05,18011,,,,,,,,,,,,,,,,,,,,,,,
,18019,0.8802779912948608,7.920876502990723,0.7388355731964111,0.010435260832309723,0.08077708631753922,0.9061859250068665,0.8802779912948608,38,,,,,,,,,,,,,,,
,18029,0.839389979839325,8.445273399353027,0.6843850016593933,0.013017063960433006,0.08421685546636581,0.9987949132919312,0.839389979839325,38,,,,,,,,,,,,,,,
,18039,0.8973827362060547,8.956701278686523,0.7744638323783875,0.01847134530544281,0.08528261631727219,0.6180627942085266,0.8973827362060547,38,,,,,,,,,,,,,,,
,18049,1.0468471050262451,7.267364501953125,0.9117350578308105,0.007931757718324661,0.07803596556186676,0.881623387336731,1.0468471050262451,38,,,,,,,,,,,,,,,
,18059,0.9240782260894775,8.52358341217041,0.7788273096084595,0.03139708563685417,0.08161146193742752,0.7304808497428894,0.9240782260894775,38,,,,,,,,,,,,,,,
,18069,0.9646134972572327,9.084506034851074,0.8338464498519897,0.018566999584436417,0.07967523485422134,0.7236239910125732,0.9646134972572327,38,,,,,,,,,,,,,,,
,18079,1.0103987455368042,8.797052383422852,0.8630307912826538,0.007598899304866791,0.08308093994855881,0.9822866320610046,1.0103987455368042,38,,,,,,,,,,,,,,,
,18089,0.9591553211212158,9.068544387817383,0.8301594257354736,0.00560963386669755,0.08308056741952896,0.8184598684310913,0.9591553211212158,38,,,,,,,,,,,,,,,
,18099,0.8776025176048279,9.641560554504395,0.771527111530304,0.00668817013502121,0.08101648837327957,0.5887894630432129,0.8776025176048279,38,,,,,,,,,,,,,,,
,18109,0.8555955290794373,9.324612617492676,0.7273110747337341,0.009535621851682663,0.07751036435365677,0.7999366521835327,0.8555955290794373,38,,,,,,,,,,,,,,,
,18119,0.9210950136184692,8.139981269836426,0.7685127854347229,0.029379423707723618,0.08203932642936707,0.821831226348877,0.9210950136184692,38,,,,,,,,,,,,,,,
,18129,0.7750099301338196,8.630765914916992,0.6472731232643127,0.0126548046246171,0.07768381386995316,0.7624010443687439,0.7750099301338196,38,,,,,,,,,,,,,,,
,18139,1.0338503122329712,7.859560489654541,0.9048737287521362,0.005481497384607792,0.0815468356013298,0.8272169232368469,1.0338503122329712,38,,,,,,,,,,,,,,,
,18149,0.9242408275604248,8.526715278625488,0.7902466058731079,0.007667803671211004,0.08166107535362244,0.8549588918685913,0.9242408275604248,38,,,,,,,,,,,,,,,
,18159,1.0074797868728638,8.261765480041504,0.8846507668495178,0.00801918562501669,0.08032476156949997,0.7464742660522461,1.0074797868728638,38,,,,,,,,,,,,,,,
,18169,1.0229957103729248,9.636860847473145,0.8914710283279419,0.007426964119076729,0.08059738576412201,0.8379906415939331,1.0229957103729248,38,,,,,,,,,,,,,,,
