lr-Adam,step,train_loss_step,lattice_loss_step,coord_loss_step,epoch,train_loss_epoch,lattice_loss_epoch,coord_loss_epoch
,6589,1.1932017803192139,0.4886598587036133,0.7045418620109558,15,,,
0.0001,6599,,,,,,,
,6599,1.5302228927612305,0.7545782327651978,0.7756447196006775,15,,,
0.0001,6609,,,,,,,
,6609,1.3548693656921387,0.6239182353019714,0.7309511303901672,15,,,
0.0001,6619,,,,,,,
,6619,1.2837964296340942,0.5495262145996094,0.7342702150344849,15,,,
0.0001,6629,,,,,,,
,6629,1.2158713340759277,0.43856361508369446,0.7773077487945557,15,,,
,6638,,,,15,1.3993046283721924,0.6220929622650146,0.7772125005722046
0.0001,6639,,,,,,,
,6639,1.5424690246582031,0.727234959602356,0.8152341246604919,16,,,
0.0001,6649,,,,,,,
,6649,1.6908758878707886,0.8667417168617249,0.8241341710090637,16,,,
0.0001,6659,,,,,,,
,6659,1.3768271207809448,0.6218579411506653,0.7549691796302795,16,,,
0.0001,6669,,,,,,,
,6669,1.5875513553619385,0.7263703346252441,0.8611810803413391,16,,,
0.0001,6679,,,,,,,
,6679,1.3557835817337036,0.6401759386062622,0.7156076431274414,16,,,
0.0001,6689,,,,,,,
,6689,1.4203044176101685,0.6472421288490295,0.7730622887611389,16,,,
0.0001,6699,,,,,,,
,6699,1.4298337697982788,0.6625535488128662,0.7672802209854126,16,,,
0.0001,6709,,,,,,,
,6709,1.2858636379241943,0.4676278233528137,0.8182357549667358,16,,,
0.0001,6719,,,,,,,
,6719,1.2936651706695557,0.5105715990066528,0.7830935120582581,16,,,
0.0001,6729,,,,,,,
,6729,1.4382085800170898,0.6312729120254517,0.8069356679916382,16,,,
0.0001,6739,,,,,,,
,6739,1.197166919708252,0.47144097089767456,0.7257259488105774,16,,,
0.0001,6749,,,,,,,
,6749,1.354675531387329,0.6007667779922485,0.7539086937904358,16,,,
0.0001,6759,,,,,,,
,6759,1.4138718843460083,0.5984373688697815,0.8154345154762268,16,,,
0.0001,6769,,,,,,,
,6769,1.3418052196502686,0.5819380879402161,0.7598670721054077,16,,,
0.0001,6779,,,,,,,
,6779,1.2504684925079346,0.5372035503387451,0.7132649421691895,16,,,
0.0001,6789,,,,,,,
,6789,1.343796730041504,0.538250744342804,0.8055459260940552,16,,,
0.0001,6799,,,,,,,
,6799,1.363640546798706,0.6000509858131409,0.76358962059021,16,,,
0.0001,6809,,,,,,,
,6809,1.564589500427246,0.7211942076683044,0.8433953523635864,16,,,
0.0001,6819,,,,,,,
,6819,1.3372074365615845,0.534884512424469,0.8023229241371155,16,,,
0.0001,6829,,,,,,,
,6829,1.6661051511764526,0.8046636581420898,0.8614414930343628,16,,,
0.0001,6839,,,,,,,
,6839,1.4311814308166504,0.59565669298172,0.8355247974395752,16,,,
0.0001,6849,,,,,,,
,6849,1.5399596691131592,0.6989100575447083,0.8410495519638062,16,,,
0.0001,6859,,,,,,,
,6859,1.4906927347183228,0.7579424381256104,0.7327502965927124,16,,,
0.0001,6869,,,,,,,
,6869,1.1336181163787842,0.46167171001434326,0.6719464063644409,16,,,
0.0001,6879,,,,,,,
,6879,1.319577693939209,0.5572628974914551,0.7623148560523987,16,,,
0.0001,6889,,,,,,,
,6889,1.3106609582901,0.5745082497596741,0.736152708530426,16,,,
0.0001,6899,,,,,,,
,6899,1.4303672313690186,0.6610618829727173,0.769305408000946,16,,,
0.0001,6909,,,,,,,
,6909,1.3022726774215698,0.5380793809890747,0.7641932964324951,16,,,
0.0001,6919,,,,,,,
,6919,1.6866860389709473,0.8683313131332397,0.8183546662330627,16,,,
0.0001,6929,,,,,,,
,6929,1.3405497074127197,0.554559588432312,0.7859901189804077,16,,,
0.0001,6939,,,,,,,
,6939,1.5710716247558594,0.689749002456665,0.8813225626945496,16,,,
0.0001,6949,,,,,,,
,6949,1.4298627376556396,0.654664933681488,0.7751977443695068,16,,,
0.0001,6959,,,,,,,
,6959,1.561448097229004,0.7649355530738831,0.7965125441551208,16,,,
0.0001,6969,,,,,,,
,6969,1.2366271018981934,0.539928674697876,0.6966984272003174,16,,,
0.0001,6979,,,,,,,
,6979,1.2089406251907349,0.4646278917789459,0.7443127036094666,16,,,
0.0001,6989,,,,,,,
,6989,1.2906895875930786,0.5369398593902588,0.7537497282028198,16,,,
0.0001,6999,,,,,,,
,6999,1.3640947341918945,0.6517148017883301,0.7123798727989197,16,,,
0.0001,7009,,,,,,,
,7009,1.335796594619751,0.6164281368255615,0.7193683981895447,16,,,
0.0001,7019,,,,,,,
,7019,1.4265494346618652,0.6933581233024597,0.7331912517547607,16,,,
0.0001,7029,,,,,,,
,7029,1.315765619277954,0.557514488697052,0.7582511305809021,16,,,
0.0001,7039,,,,,,,
,7039,1.2550721168518066,0.5906853675842285,0.6643868088722229,16,,,
0.0001,7049,,,,,,,
,7049,1.3959017992019653,0.6842540502548218,0.7116477489471436,16,,,
,7053,,,,16,1.401146650314331,0.6306665539741516,0.7704799175262451
0.0001,7059,,,,,,,
,7059,1.3182721138000488,0.5804160833358765,0.7378559708595276,17,,,
0.0001,7069,,,,,,,
,7069,1.3751225471496582,0.5689605474472046,0.8061619400978088,17,,,
0.0001,7079,,,,,,,
,7079,1.3477504253387451,0.601540207862854,0.7462101578712463,17,,,
0.0001,7089,,,,,,,
,7089,1.1886075735092163,0.4782589375972748,0.7103486657142639,17,,,
0.0001,7099,,,,,,,
,7099,1.4749484062194824,0.5974754691123962,0.877472996711731,17,,,
0.0001,7109,,,,,,,
,7109,1.3314507007598877,0.5348209142684937,0.7966297268867493,17,,,
0.0001,7119,,,,,,,
,7119,1.4436179399490356,0.6562092304229736,0.787408709526062,17,,,
0.0001,7129,,,,,,,
,7129,1.270092248916626,0.5279004573822021,0.7421918511390686,17,,,
0.0001,7139,,,,,,,
,7139,1.3620777130126953,0.7149526476860046,0.6471251249313354,17,,,
0.0001,7149,,,,,,,
,7149,1.3448941707611084,0.618422269821167,0.7264719605445862,17,,,
0.0001,7159,,,,,,,
,7159,1.4802393913269043,0.7180437445640564,0.7621957063674927,17,,,
0.0001,7169,,,,,,,
,7169,1.1892480850219727,0.4248475730419159,0.7644005417823792,17,,,
0.0001,7179,,,,,,,
,7179,1.4267081022262573,0.6131279468536377,0.8135801553726196,17,,,
0.0001,7189,,,,,,,
,7189,1.558220386505127,0.7844903469085693,0.7737300992012024,17,,,
0.0001,7199,,,,,,,
,7199,1.3875906467437744,0.6680362820625305,0.7195543646812439,17,,,
0.0001,7209,,,,,,,
,7209,1.4322242736816406,0.6317685842514038,0.8004557490348816,17,,,
0.0001,7219,,,,,,,
,7219,1.3792600631713867,0.6199523210525513,0.7593078017234802,17,,,
0.0001,7229,,,,,,,
,7229,1.2068300247192383,0.5566778182983398,0.6501521468162537,17,,,
0.0001,7239,,,,,,,
,7239,1.373488426208496,0.7090773582458496,0.6644110083580017,17,,,
0.0001,7249,,,,,,,
,7249,1.3764140605926514,0.6285593509674072,0.7478547096252441,17,,,
0.0001,7259,,,,,,,
,7259,1.2529751062393188,0.5201974511146545,0.7327776551246643,17,,,
0.0001,7269,,,,,,,
,7269,1.227670431137085,0.5555253624916077,0.6721450090408325,17,,,
0.0001,7279,,,,,,,
,7279,1.5373201370239258,0.721893310546875,0.8154268264770508,17,,,
0.0001,7289,,,,,,,
,7289,1.4288158416748047,0.6850059032440186,0.7438099384307861,17,,,
0.0001,7299,,,,,,,
,7299,1.3325879573822021,0.5828279852867126,0.7497599124908447,17,,,
0.0001,7309,,,,,,,
,7309,1.320225477218628,0.528470516204834,0.791754961013794,17,,,
0.0001,7319,,,,,,,
,7319,1.7328152656555176,0.8256670832633972,0.9071482419967651,17,,,
0.0001,7329,,,,,,,
,7329,1.4241583347320557,0.6859062314033508,0.7382521033287048,17,,,
0.0001,7339,,,,,,,
,7339,1.2038440704345703,0.537420392036438,0.6664236187934875,17,,,
0.0001,7349,,,,,,,
,7349,1.3795795440673828,0.6873401403427124,0.6922394037246704,17,,,
0.0001,7359,,,,,,,
,7359,1.3455824851989746,0.5706819891929626,0.7749005556106567,17,,,
0.0001,7369,,,,,,,
,7369,1.413432002067566,0.6882290840148926,0.7252029180526733,17,,,
0.0001,7379,,,,,,,
,7379,1.6411478519439697,0.8225263953208923,0.8186215162277222,17,,,
0.0001,7389,,,,,,,
,7389,1.4021556377410889,0.6807804107666016,0.7213752269744873,17,,,
0.0001,7399,,,,,,,
,7399,1.5062212944030762,0.7119123339653015,0.7943089604377747,17,,,
0.0001,7409,,,,,,,
,7409,1.4967052936553955,0.7748337984085083,0.7218714952468872,17,,,
0.0001,7419,,,,,,,
,7419,1.3330864906311035,0.6782068014144897,0.654879629611969,17,,,
0.0001,7429,,,,,,,
,7429,1.458498477935791,0.7424602508544922,0.716038167476654,17,,,
0.0001,7439,,,,,,,
,7439,1.4338209629058838,0.6748611927032471,0.7589598298072815,17,,,
0.0001,7449,,,,,,,
,7449,1.5272548198699951,0.730463981628418,0.7967908382415771,17,,,
0.0001,7459,,,,,,,
,7459,1.5656609535217285,0.7912189960479736,0.7744419574737549,17,,,
,7468,,,,17,1.371598720550537,0.6184672117233276,0.7531315088272095
0.0001,7469,,,,,,,
,7469,1.3769185543060303,0.6690316796302795,0.7078868746757507,18,,,
0.0001,7479,,,,,,,
,7479,1.3467737436294556,0.6329901218414307,0.7137836217880249,18,,,
0.0001,7489,,,,,,,
,7489,1.4078152179718018,0.6822398900985718,0.72557532787323,18,,,
0.0001,7499,,,,,,,
,7499,1.3680024147033691,0.619349479675293,0.7486528754234314,18,,,
0.0001,7509,,,,,,,
,7509,1.3769590854644775,0.6309065222740173,0.746052622795105,18,,,
0.0001,7519,,,,,,,
,7519,1.4277031421661377,0.5856582522392273,0.8420448303222656,18,,,
0.0001,7529,,,,,,,
,7529,1.2717926502227783,0.5040290951728821,0.767763614654541,18,,,
