lr-Adam,step,train_loss_step,lattice_loss_step,coord_loss_step,epoch,train_loss_epoch,lattice_loss_epoch,coord_loss_epoch,val_loss,val_lattice_loss,val_coord_loss
0.0001,82998,,,,,,,,,,
9.997557473810373e-05,82998,,,,,,,,,,
,82999,1.0976169109344482,0.6794315576553345,0.4181853234767914,200,,,,,,
,83009,0.8601916432380676,0.3770964741706848,0.4830951690673828,200,,,,,,
,83019,0.8048820495605469,0.3890211582183838,0.4158608615398407,200,,,,,,
,83029,0.9641815423965454,0.531212568283081,0.43296897411346436,200,,,,,,
,83039,0.8900315761566162,0.42966580390930176,0.46036580204963684,200,,,,,,
,83049,1.0851470232009888,0.7099320888519287,0.37521493434906006,200,,,,,,
,83059,0.8640422821044922,0.44769904017448425,0.41634321212768555,200,,,,,,
,83069,1.000454306602478,0.5909633636474609,0.4094909727573395,200,,,,,,
,83079,0.7763853073120117,0.42275625467300415,0.35362905263900757,200,,,,,,
,83089,0.6958122253417969,0.32092130184173584,0.37489092350006104,200,,,,,,
,83099,0.7996292114257812,0.4892560839653015,0.3103731572628021,200,,,,,,
,83109,1.095050573348999,0.5138589143753052,0.5811916589736938,200,,,,,,
,83119,0.9400252103805542,0.629157304763794,0.31086787581443787,200,,,,,,
,83129,0.8242089748382568,0.4686286449432373,0.35558030009269714,200,,,,,,
,83139,0.8312361240386963,0.42498889565467834,0.40624725818634033,200,,,,,,
,83149,1.0518238544464111,0.5237634778022766,0.5280603766441345,200,,,,,,
,83159,0.8905898332595825,0.4558154344558716,0.4347744286060333,200,,,,,,
,83169,1.0470985174179077,0.45839136838912964,0.5887071490287781,200,,,,,,
,83179,0.6898153424263,0.3993379473686218,0.2904773950576782,200,,,,,,
,83189,0.9039802551269531,0.4286852478981018,0.47529497742652893,200,,,,,,
,83199,0.8673374056816101,0.4173808991909027,0.4499565064907074,200,,,,,,
,83209,0.8988456726074219,0.45275479555130005,0.44609084725379944,200,,,,,,
,83219,0.7784290313720703,0.4007616639137268,0.3776673674583435,200,,,,,,
,83229,0.8967286348342896,0.5266258716583252,0.37010276317596436,200,,,,,,
,83239,0.7769556045532227,0.4117245674133301,0.3652310073375702,200,,,,,,
,83249,0.8344966769218445,0.4571917653083801,0.37730491161346436,200,,,,,,
,83259,0.762343168258667,0.3655685782432556,0.396774560213089,200,,,,,,
,83269,1.1055965423583984,0.5394899249076843,0.5661066174507141,200,,,,,,
,83279,0.9199148416519165,0.4619677662849426,0.4579470455646515,200,,,,,,
,83289,1.010339379310608,0.4553370475769043,0.5550023317337036,200,,,,,,
,83299,1.0278353691101074,0.514572262763977,0.5132631659507751,200,,,,,,
,83309,0.8466835021972656,0.388994038105011,0.45768943428993225,200,,,,,,
,83319,1.0417941808700562,0.6043642163276672,0.4374299943447113,200,,,,,,
,83329,0.66832435131073,0.40131115913391113,0.26701322197914124,200,,,,,,
,83339,1.0430735349655151,0.4959982931613922,0.5470752716064453,200,,,,,,
,83349,0.8312176465988159,0.4168209731578827,0.4143967032432556,200,,,,,,
,83359,0.81903475522995,0.42385151982307434,0.3951832354068756,200,,,,,,
,83369,1.1412813663482666,0.5376882553100586,0.6035931706428528,200,,,,,,
,83379,0.9970792531967163,0.5744937658309937,0.42258545756340027,200,,,,,,
,83389,0.7442834377288818,0.35623300075531006,0.38805046677589417,200,,,,,,
,83399,0.893307089805603,0.523561418056488,0.3697456419467926,200,,,,,,
,83409,0.783551812171936,0.3987308740615845,0.38482096791267395,200,,,,,,
,83412,,,,200,0.9141303896903992,0.47675320506095886,0.437377005815506,,,
9.990232305719946e-05,83413,,,,,,,,,,
,83419,1.0776052474975586,0.5594801902770996,0.5181251168251038,201,,,,,,
,83429,0.9509150981903076,0.45664578676223755,0.49426934123039246,201,,,,,,
,83439,0.8749000430107117,0.42013877630233765,0.454761266708374,201,,,,,,
,83449,1.0296761989593506,0.48452895879745483,0.545147180557251,201,,,,,,
,83459,1.1738784313201904,0.5112634897232056,0.6626150012016296,201,,,,,,
,83469,0.8340998888015747,0.29341062903404236,0.5406892895698547,201,,,,,,
,83479,0.9217241406440735,0.591284990310669,0.33043915033340454,201,,,,,,
,83489,0.9062577486038208,0.5304601788520813,0.3757975995540619,201,,,,,,
,83499,0.6791980862617493,0.3997941315174103,0.279403954744339,201,,,,,,
,83509,1.0966757535934448,0.7547752857208252,0.34190046787261963,201,,,,,,
,83519,1.211291790008545,0.7165508270263672,0.4947409927845001,201,,,,,,
,83529,0.8799505233764648,0.3755706250667572,0.5043798685073853,201,,,,,,
,83539,0.9266289472579956,0.4424101710319519,0.4842187762260437,201,,,,,,
,83549,0.9606634378433228,0.4939265251159668,0.46673691272735596,201,,,,,,
,83559,1.0044174194335938,0.46394622325897217,0.5404712557792664,201,,,,,,
,83569,0.9392892718315125,0.5014743208885193,0.43781495094299316,201,,,,,,
,83579,0.9291996359825134,0.4814137816429138,0.4477858543395996,201,,,,,,
,83589,0.8366721868515015,0.36162346601486206,0.475048691034317,201,,,,,,
,83599,0.8357978463172913,0.36271777749061584,0.4730800688266754,201,,,,,,
,83609,0.9478888511657715,0.4601193368434906,0.48776954412460327,201,,,,,,
,83619,0.8412880897521973,0.3896927237510681,0.45159536600112915,201,,,,,,
,83629,1.019727349281311,0.5941307544708252,0.4255966246128082,201,,,,,,
,83639,1.08647882938385,0.48301976919174194,0.6034590601921082,201,,,,,,
,83649,0.8537256717681885,0.5132346153259277,0.34049108624458313,201,,,,,,
,83659,0.9453904628753662,0.5085341334342957,0.43685635924339294,201,,,,,,
,83669,0.7809279561042786,0.3833011984825134,0.39762675762176514,201,,,,,,
,83679,0.9014240503311157,0.5379890203475952,0.3634350001811981,201,,,,,,
,83689,0.6900464296340942,0.40777668356895447,0.2822697162628174,201,,,,,,
,83699,1.0347093343734741,0.4925839602947235,0.542125403881073,201,,,,,,
,83709,0.6624494194984436,0.300067663192749,0.3623817563056946,201,,,,,,
,83719,0.8236947059631348,0.477152943611145,0.34654176235198975,201,,,,,,
,83729,1.0127043724060059,0.5055900812149048,0.5071142315864563,201,,,,,,
,83739,0.903885006904602,0.46509408950805664,0.438790887594223,201,,,,,,
,83749,1.1342743635177612,0.45920297503471375,0.6750713586807251,201,,,,,,
,83759,0.970610499382019,0.3599487543106079,0.6106617450714111,201,,,,,,
,83769,0.8762730360031128,0.45282337069511414,0.42344969511032104,201,,,,,,
,83779,0.8214354515075684,0.4055904746055603,0.41584497690200806,201,,,,,,
,83789,1.0039942264556885,0.5479774475097656,0.45601674914360046,201,,,,,,
,83799,0.98072350025177,0.5759914517402649,0.4047320783138275,201,,,,,,
,83809,0.9879884123802185,0.5759604573249817,0.4120279550552368,201,,,,,,
,83819,0.959701418876648,0.4979550242424011,0.46174636483192444,201,,,,,,
,83827,,,,201,0.9203394055366516,0.47825872898101807,0.44208085536956787,,,
9.978031724785248e-05,83828,,,,,,,,,,
,83829,0.8419954776763916,0.49632585048675537,0.34566962718963623,202,,,,,,
,83839,0.9164873361587524,0.49230948090553284,0.424177885055542,202,,,,,,
,83849,0.8008742928504944,0.4795607924461365,0.3213135004043579,202,,,,,,
,83859,0.8779791593551636,0.5125834345817566,0.36539575457572937,202,,,,,,
,83869,1.0225287675857544,0.5466097593307495,0.4759189784526825,202,,,,,,
,83879,0.9174952507019043,0.4131515622138977,0.5043436884880066,202,,,,,,
,83889,0.8054121732711792,0.49268972873687744,0.31272247433662415,202,,,,,,
,83899,1.0763027667999268,0.5782504677772522,0.49805232882499695,202,,,,,,
,83909,0.9630175232887268,0.5390818119049072,0.4239357113838196,202,,,,,,
,83919,0.9628547430038452,0.560193657875061,0.40266111493110657,202,,,,,,
,83929,1.141817569732666,0.561349630355835,0.5804678797721863,202,,,,,,
,83939,0.9056710600852966,0.3444000482559204,0.5612710118293762,202,,,,,,
,83949,1.029693365097046,0.5535210967063904,0.4761722683906555,202,,,,,,
,83959,0.9234440326690674,0.47825905680656433,0.44518500566482544,202,,,,,,
,83969,0.9394794702529907,0.46886828541755676,0.47061121463775635,202,,,,,,
,83979,0.9044250249862671,0.536699652671814,0.3677253723144531,202,,,,,,
,83989,0.846341609954834,0.3845372200012207,0.4618043899536133,202,,,,,,
,83999,1.3712987899780273,0.6832069158554077,0.6880918145179749,202,,,,,,
,84009,0.6813039779663086,0.2734527289867401,0.4078512191772461,202,,,,,,
,84019,1.063694953918457,0.6211427450180054,0.44255223870277405,202,,,,,,
,84029,0.8402787446975708,0.35911500453948975,0.48116374015808105,202,,,,,,
,84039,0.6494923830032349,0.34086674451828003,0.30862563848495483,202,,,,,,
,84049,0.974357545375824,0.5845868587493896,0.3897706866264343,202,,,,,,
,84059,0.871453046798706,0.45806455612182617,0.4133884608745575,202,,,,,,
,84069,0.9324284195899963,0.4263255000114441,0.5061029195785522,202,,,,,,
,84079,0.9820972681045532,0.47274720668792725,0.509350061416626,202,,,,,,
,84089,0.9595193266868591,0.45047152042388916,0.50904780626297,202,,,,,,
,84099,1.0841577053070068,0.595208466053009,0.4889492392539978,202,,,,,,
,84109,1.1158199310302734,0.6491378545761108,0.4666820466518402,202,,,,,,
