lr-Adam,step,train_loss_step,lattice_loss_step,coord_loss_step,type_loss_step,density_loss_step,epoch,train_loss_epoch,lattice_loss_epoch,coord_loss_epoch,type_loss_epoch,density_loss_epoch,val_loss,val_lattice_loss,val_coord_loss,val_type_loss,val_density_loss
0.0001,0,,,,,,,,,,,,,,,,
,9,2.15376353263855,38.8765983581543,1.0701584815979004,1.0690809488296509,0.029048675671219826,0,,,,,,,,,,
,19,1.9865742921829224,33.83247756958008,0.9391248822212219,1.0267170667648315,0.041464466601610184,0,,,,,,,,,,
,29,2.013167142868042,29.27475357055664,1.0013768672943115,0.9896575212478638,0.044265713542699814,0,,,,,,,,,,
,39,2.049036979675293,32.99553680419922,1.0316438674926758,0.9963732361793518,0.04204000532627106,0,,,,,,,,,,
,49,1.9841811656951904,33.29825210571289,0.9741075038909912,0.9932125806808472,0.03372207656502724,0,,,,,,,,,,
,59,1.9938842058181763,34.13587951660156,0.9890296459197998,0.985313892364502,0.03908129781484604,0,,,,,,,,,,
,69,2.0412328243255615,30.82431411743164,1.0586397647857666,0.9644477963447571,0.036290623247623444,0,,,,,,,,,,
,79,1.9285753965377808,31.790008544921875,0.9554402828216553,0.9559420943260193,0.03438591957092285,0,,,,,,,,,,
,89,1.9421594142913818,28.79529571533203,0.9896764755249023,0.9332162141799927,0.03853347897529602,0,,,,,,,,,,
,99,2.0072648525238037,29.160274505615234,1.0711820125579834,0.9224094748497009,0.027346596121788025,0,,,,,,,,,,
,109,2.0545084476470947,32.240150451660156,1.1216400861740112,0.9108309149742126,0.04407507926225662,0,,,,,,,,,,
,119,1.9312788248062134,30.847116470336914,1.0586869716644287,0.8481571674346924,0.04886932671070099,0,,,,,,,,,,
,129,1.9498991966247559,30.46089744567871,1.0978095531463623,0.8293154835700989,0.04554855450987816,0,,,,,,,,,,
,139,1.9563367366790771,34.51718521118164,1.1476619243621826,0.7847270965576172,0.047895368188619614,0,,,,,,,,,,
,149,1.8083808422088623,31.457672119140625,0.9715685844421387,0.819338321685791,0.03494778648018837,0,,,,,,,,,,
,159,1.8094263076782227,35.77680587768555,1.0596463680267334,0.7289884090423584,0.041583046317100525,0,,,,,,,,,,
,169,1.7699775695800781,36.95892333984375,1.0031718015670776,0.7477208971977234,0.03816983848810196,0,,,,,,,,,,
,179,1.725178837776184,39.777828216552734,1.0534664392471313,0.6542017459869385,0.03502137213945389,0,,,,,,,,,,
,189,1.7467811107635498,38.884849548339844,1.0313698053359985,0.6963239908218384,0.0381745845079422,0,,,,,,,,,,
,199,1.7000999450683594,31.66550636291504,0.9765595197677612,0.7076050043106079,0.03187088668346405,0,,,,,,,,,,
,209,1.7018734216690063,35.45451354980469,1.0122438669204712,0.6707882285118103,0.037682730704545975,0,,,,,,,,,,
,219,1.7460085153579712,36.860294342041016,1.0649075508117676,0.6652520895004272,0.03169771656394005,0,,,,,,,,,,
,229,1.5677707195281982,33.76538848876953,1.015506625175476,0.534562885761261,0.03540228679776192,0,,,,,,,,,,
,239,1.6101986169815063,30.875091552734375,1.0323350429534912,0.5571803450584412,0.041366420686244965,0,,,,,,,,,,
,249,1.5332229137420654,22.260507583618164,1.0452001094818115,0.4663942754268646,0.04325710982084274,0,,,,,,,,,,
,259,1.5445127487182617,24.922758102416992,1.0263264179229736,0.5022962689399719,0.03178022801876068,0,,,,,,,,,,
,269,1.6155853271484375,30.36138916015625,1.013142704963684,0.5837129950523376,0.03745941445231438,0,,,,,,,,,,
,279,1.4153451919555664,21.24405860900879,0.9836418628692627,0.4116971790790558,0.04001237824559212,0,,,,,,,,,,
,289,1.5726178884506226,25.55954933166504,1.091166615486145,0.4614984393119812,0.03990574926137924,0,,,,,,,,,,
,299,1.5063245296478271,24.0878849029541,1.0352436304092407,0.4493795335292816,0.043402574956417084,0,,,,,,,,,,
,309,1.4149430990219116,19.660934448242188,1.0120354890823364,0.38478443026542664,0.03624629229307175,0,,,,,,,,,,
,319,1.3915855884552002,17.35906982421875,1.0286436080932617,0.342225044965744,0.041433822363615036,0,,,,,,,,,,
,329,1.4738938808441162,16.58161735534668,1.0563346147537231,0.39644548296928406,0.04222754016518593,0,,,,,,,,,,
,339,1.3811614513397217,17.582956314086914,0.9863982796669006,0.3794599771499634,0.03060617856681347,0,,,,,,,,,,
,349,1.3838260173797607,13.146038055419922,1.0668830871582031,0.29738420248031616,0.039117228239774704,0,,,,,,,,,,
,359,1.5224822759628296,22.66324806213379,1.126985788345337,0.3780633211135864,0.03486629202961922,0,,,,,,,,,,
,369,1.4078373908996582,17.21799659729004,1.0616544485092163,0.3240008056163788,0.04436428099870682,0,,,,,,,,,,
,379,1.364559531211853,18.85451889038086,0.990752637386322,0.35774922370910645,0.03211532533168793,0,,,,,,,,,,
,389,1.337086796760559,15.912885665893555,0.9985331892967224,0.31832894682884216,0.04044949263334274,0,,,,,,,,,,
,399,1.3374375104904175,20.135725021362305,1.0107122659683228,0.3065379559993744,0.0403745211660862,0,,,,,,,,,,
,409,1.2768441438674927,15.365885734558105,1.0168299674987793,0.2368657886981964,0.04629691690206528,0,,,,,,,,,,
,419,1.3945602178573608,20.499351501464844,1.0455375909805298,0.3263736069202423,0.04529799148440361,0,,,,,,,,,,
,429,1.4020874500274658,20.869441986083984,1.0179779529571533,0.3685876131057739,0.031043749302625656,0,,,,,,,,,,
,439,1.3336125612258911,14.94698429107666,1.0807311534881592,0.22929136455059052,0.047180239111185074,0,,,,,,,,,,
,449,1.3143852949142456,19.8829288482666,0.9947031736373901,0.30157503485679626,0.036214228719472885,0,,,,,,,,,,
,459,1.2358639240264893,20.81187629699707,0.9494150280952454,0.26773303747177124,0.0374317467212677,0,,,,,,,,,,
,469,1.225240707397461,16.62024688720703,0.9858677983283997,0.21999967098236084,0.038746461272239685,0,,,,,,,,,,
,473,,,,,,0,1.653262734413147,27.36009979248047,1.0229575634002686,0.6109788417816162,0.03865204006433487,,,,,
9.999902291237878e-05,474,,,,,,,,,,,,,,,,
,479,1.2108871936798096,15.743778228759766,0.9868820309638977,0.19996599853038788,0.04807836562395096,1,,,,,,,,,,
,489,1.147752285003662,11.476161003112793,0.9534983038902283,0.17232026159763336,0.04386739805340767,1,,,,,,,,,,
,499,1.2189610004425049,16.27703857421875,0.977056622505188,0.22194698452949524,0.03991490975022316,1,,,,,,,,,,
