lr-Adam,step,train_loss_step,lattice_loss_step,coord_loss_step,epoch,val_loss,val_lattice_loss,val_coord_loss,train_loss_epoch,lattice_loss_epoch,coord_loss_epoch
,110459,0.9538067579269409,0.5548927783966064,0.3989139497280121,266,,,,,,
,110469,0.8084672689437866,0.3353385627269745,0.47312867641448975,266,,,,,,
,110479,0.9635634422302246,0.4100548326969147,0.5535085797309875,266,,,,,,
,110489,0.8542466759681702,0.48435601592063904,0.36989066004753113,266,,,,,,
,110499,0.7515982389450073,0.328444242477417,0.42315399646759033,266,,,,,,
,110509,0.859248161315918,0.45450806617736816,0.4047400653362274,266,,,,,,
,110519,0.9262847900390625,0.4923359155654907,0.4339488744735718,266,,,,,,
,110529,1.0298712253570557,0.4436044692993164,0.5862666964530945,266,,,,,,
,110539,0.9881452918052673,0.45547664165496826,0.5326686501502991,266,,,,,,
,110549,0.9811117649078369,0.4865458011627197,0.4945659637451172,266,,,,,,
,110559,0.7915902137756348,0.3663833439350128,0.42520689964294434,266,,,,,,
,110569,0.9726874828338623,0.5216108560562134,0.4510766267776489,266,,,,,,
,110579,0.6908614635467529,0.33221983909606934,0.3586415946483612,266,,,,,,
,110589,0.6396223306655884,0.356905996799469,0.282716304063797,266,,,,,,
,110599,0.904370903968811,0.5271480679512024,0.37722286581993103,266,,,,,,
,110609,0.7392557859420776,0.30021142959594727,0.439044326543808,266,,,,,,
,110619,0.7950953245162964,0.4836878776550293,0.3114074468612671,266,,,,,,
,110629,0.9877980351448059,0.44874709844589233,0.5390509366989136,266,,,,,,
,110639,0.8573598861694336,0.3912450969219208,0.4661147892475128,266,,,,,,
,110649,0.7434769868850708,0.43219321966171265,0.31128373742103577,266,,,,,,
,110659,0.9407813549041748,0.4310181438922882,0.509763240814209,266,,,,,,
,110669,1.0207151174545288,0.4577673077583313,0.5629478096961975,266,,,,,,
,110679,0.6267005205154419,0.3111077547073364,0.31559276580810547,266,,,,,,
,110689,0.8580211997032166,0.5135707855224609,0.3444504141807556,266,,,,,,
,110699,0.8046599626541138,0.3962230682373047,0.4084368646144867,266,,,,,,
,110709,0.8006051778793335,0.3781261742115021,0.42247897386550903,266,,,,,,
,110719,0.6194096803665161,0.3211567997932434,0.2982528805732727,266,,,,,,
,110729,0.7855902910232544,0.3845032751560211,0.4010869860649109,266,,,,,,
,110739,0.8732221722602844,0.34074848890304565,0.5324736833572388,266,,,,,,
,110749,0.6788185834884644,0.464130699634552,0.21468789875507355,266,,,,,,
,110759,0.9071649312973022,0.5172470808029175,0.38991788029670715,266,,,,,,
,110769,0.7951242923736572,0.3692813515663147,0.42584291100502014,266,,,,,,
,110779,1.0223857164382935,0.6126196980476379,0.40976598858833313,266,,,,,,
,110789,0.9145275354385376,0.3921359181404114,0.5223916172981262,266,,,,,,
,110799,0.7315648794174194,0.37951865792274475,0.35204625129699707,266,,,,,,
,110801,,,,266,0.9189813137054443,0.4886011779308319,0.43038034439086914,,,
,110801,,,,266,,,,0.8621969223022461,0.43059295415878296,0.43160387873649597
2.2676872796319543e-05,110802,,,,,,,,,,
,110809,0.8637821674346924,0.4498221278190613,0.4139600396156311,267,,,,,,
,110819,0.7844527959823608,0.41942620277404785,0.365026593208313,267,,,,,,
,110829,0.8025718927383423,0.39908063411712646,0.4034912586212158,267,,,,,,
,110839,0.7120780944824219,0.29519081115722656,0.4168872535228729,267,,,,,,
,110849,0.8775309324264526,0.4665077328681946,0.41102319955825806,267,,,,,,
,110859,1.0139107704162598,0.542643129825592,0.4712677001953125,267,,,,,,
,110869,0.774024486541748,0.4785178601741791,0.29550662636756897,267,,,,,,
,110879,0.9852694869041443,0.5216005444526672,0.46366894245147705,267,,,,,,
,110889,0.7543239593505859,0.3221108615398407,0.4322131276130676,267,,,,,,
,110899,0.8698865175247192,0.3650270998477936,0.5048593878746033,267,,,,,,
,110909,0.7744272351264954,0.39785563945770264,0.3765715956687927,267,,,,,,
,110919,0.7077319025993347,0.3826678991317749,0.3250640034675598,267,,,,,,
,110929,0.7229447960853577,0.45738667249679565,0.265558123588562,267,,,,,,
,110939,0.5365877151489258,0.26240938901901245,0.27417832612991333,267,,,,,,
,110949,0.8385506272315979,0.41934317350387573,0.41920745372772217,267,,,,,,
,110959,0.8198251724243164,0.4059743285179138,0.413850873708725,267,,,,,,
,110969,0.7056505680084229,0.3979220986366272,0.30772843956947327,267,,,,,,
,110979,0.7767446041107178,0.32292959094047546,0.4538149833679199,267,,,,,,
,110989,0.9914406538009644,0.44923433661460876,0.542206346988678,267,,,,,,
,110999,0.7548471093177795,0.4631093740463257,0.29173773527145386,267,,,,,,
,111009,1.0237634181976318,0.5384965538978577,0.4852668046951294,267,,,,,,
,111019,0.7326648235321045,0.38564765453338623,0.3470171391963959,267,,,,,,
,111029,0.9432492256164551,0.44074293971061707,0.5025063157081604,267,,,,,,
,111039,0.850736677646637,0.41616949439048767,0.4345671832561493,267,,,,,,
,111049,0.8175498843193054,0.3595855236053467,0.45796436071395874,267,,,,,,
,111059,0.7296541333198547,0.4067263901233673,0.3229277431964874,267,,,,,,
,111069,0.7419611811637878,0.3967284560203552,0.3452327251434326,267,,,,,,
,111079,0.9818407297134399,0.5008885860443115,0.48095211386680603,267,,,,,,
,111089,0.9829239845275879,0.6328632831573486,0.35006067156791687,267,,,,,,
,111099,1.0743367671966553,0.48824936151504517,0.5860873460769653,267,,,,,,
,111109,0.783608078956604,0.35246479511260986,0.43114331364631653,267,,,,,,
,111119,0.7951408624649048,0.3776317238807678,0.4175091087818146,267,,,,,,
,111129,0.8008241653442383,0.3828757405281067,0.417948454618454,267,,,,,,
,111139,0.8065512180328369,0.3546196222305298,0.4519316256046295,267,,,,,,
,111149,0.8803917169570923,0.4692952632904053,0.411096453666687,267,,,,,,
,111159,0.9238027334213257,0.5703308582305908,0.35347187519073486,267,,,,,,
,111169,0.99117112159729,0.46763381361961365,0.5235373377799988,267,,,,,,
,111179,0.7890404462814331,0.4251819849014282,0.36385849118232727,267,,,,,,
,111189,0.9257440567016602,0.4163486957550049,0.5093953609466553,267,,,,,,
,111199,0.848526656627655,0.40681612491607666,0.44171053171157837,267,,,,,,
,111209,0.9716216921806335,0.4628961682319641,0.5087255239486694,267,,,,,,
,111216,,,,267,0.9609302878379822,0.5063954591751099,0.4545349180698395,,,
,111216,,,,267,,,,0.8505008816719055,0.4275957942008972,0.4229058027267456
2.1404630011522596e-05,111217,,,,,,,,,,
,111219,0.9271921515464783,0.5136868953704834,0.4135052561759949,268,,,,,,
,111229,0.9659514427185059,0.5120748281478882,0.45387664437294006,268,,,,,,
,111239,0.8940856456756592,0.4488467574119568,0.4452388882637024,268,,,,,,
,111249,0.9039229154586792,0.4286409318447113,0.4752819836139679,268,,,,,,
,111259,0.7848389148712158,0.3625956177711487,0.4222433269023895,268,,,,,,
,111269,0.8699634075164795,0.46974724531173706,0.4002161920070648,268,,,,,,
,111279,0.9281986355781555,0.3721109628677368,0.5560876727104187,268,,,,,,
,111289,1.001711368560791,0.48080700635910034,0.5209043622016907,268,,,,,,
,111299,0.746586799621582,0.36684414744377136,0.37974265217781067,268,,,,,,
,111309,0.6732085943222046,0.43476390838623047,0.23844470083713531,268,,,,,,
,111319,0.847506046295166,0.513764500617981,0.33374151587486267,268,,,,,,
,111329,0.6862702369689941,0.35813647508621216,0.3281337320804596,268,,,,,,
,111339,0.9177682399749756,0.382845938205719,0.5349223017692566,268,,,,,,
,111349,0.8799211382865906,0.32879161834716797,0.5511295199394226,268,,,,,,
,111359,0.6116238832473755,0.27575474977493286,0.335869163274765,268,,,,,,
,111369,0.9323017597198486,0.3385235071182251,0.5937782526016235,268,,,,,,
,111379,0.7768541574478149,0.5236886143684387,0.2531655728816986,268,,,,,,
,111389,0.7110733389854431,0.3496403694152832,0.3614329695701599,268,,,,,,
,111399,0.7177510261535645,0.35392630100250244,0.3638247549533844,268,,,,,,
,111409,0.7867996692657471,0.3316538333892822,0.45514586567878723,268,,,,,,
,111419,0.8049829006195068,0.4174901843070984,0.38749271631240845,268,,,,,,
,111429,0.7555707693099976,0.41705137491226196,0.338519424200058,268,,,,,,
,111439,0.8779935836791992,0.52790367603302,0.3500899076461792,268,,,,,,
,111449,0.878561794757843,0.48048824071884155,0.39807355403900146,268,,,,,,
,111459,0.8730052709579468,0.4711877107620239,0.40181756019592285,268,,,,,,
,111469,0.8739250302314758,0.42566877603530884,0.448256254196167,268,,,,,,
,111479,0.7801414728164673,0.3684625029563904,0.4116789996623993,268,,,,,,
,111489,0.9019879102706909,0.4395560920238495,0.46243181824684143,268,,,,,,
,111499,0.9477384090423584,0.45403680205345154,0.4937015771865845,268,,,,,,
,111509,0.7685508131980896,0.3426980972290039,0.4258527159690857,268,,,,,,
,111519,0.926787793636322,0.4323080778121948,0.4944797158241272,268,,,,,,
,111529,0.8177480697631836,0.4404055178165436,0.3773425817489624,268,,,,,,
,111539,0.9280953407287598,0.45102596282958984,0.4770693778991699,268,,,,,,
,111549,0.8468481302261353,0.45418065786361694,0.3926675021648407,268,,,,,,
,111559,0.8490471839904785,0.45680439472198486,0.39224278926849365,268,,,,,,
,111569,1.0426846742630005,0.6138092875480652,0.4288754165172577,268,,,,,,
,111579,0.7596898078918457,0.35529622435569763,0.40439361333847046,268,,,,,,
,111589,0.9071388244628906,0.4223490059375763,0.48478978872299194,268,,,,,,
,111599,0.7083345055580139,0.33740976452827454,0.3709247410297394,268,,,,,,
,111609,1.0020698308944702,0.5648913979530334,0.4371784031391144,268,,,,,,
,111619,0.6263582706451416,0.2653138339519501,0.3610444664955139,268,,,,,,
,111629,0.9764853715896606,0.47741204500198364,0.4990733563899994,268,,,,,,
,111631,,,,268,0.9307019710540771,0.4940605163574219,0.43664148449897766,,,
,111631,,,,268,,,,0.8457769155502319,0.4325580596923828,0.41321873664855957
2.016110084417767e-05,111632,,,,,,,,,,
,111639,0.9730597734451294,0.4622982442378998,0.510761559009552,269,,,,,,
,111649,0.7911915183067322,0.4062104821205139,0.38498103618621826,269,,,,,,
,111659,0.8840147256851196,0.4628172218799591,0.4211975038051605,269,,,,,,
,111669,0.7471244931221008,0.388566792011261,0.35855770111083984,269,,,,,,
,111679,0.8534531593322754,0.35063260793685913,0.5028205513954163,269,,,,,,
,111689,0.8486180305480957,0.4926012456417084,0.35601678490638733,269,,,,,,
,111699,0.8354095816612244,0.31851208209991455,0.5168974995613098,269,,,,,,
,111709,0.9517365097999573,0.4310396909713745,0.5206968188285828,269,,,,,,
,111719,0.9033166170120239,0.4619770646095276,0.44133952260017395,269,,,,,,
,111729,0.9746432900428772,0.5016252994537354,0.47301799058914185,269,,,,,,
,111739,0.9248749017715454,0.5259100198745728,0.39896491169929504,269,,,,,,
,111749,0.7549763917922974,0.36865559220314026,0.3863207995891571,269,,,,,,
,111759,0.9873377084732056,0.49768656492233276,0.4896511733531952,269,,,,,,
,111769,0.8027554750442505,0.27818021178245544,0.5245752930641174,269,,,,,,
,111779,1.0153045654296875,0.48623183369636536,0.5290727615356445,269,,,,,,
,111789,0.9736624360084534,0.43135637044906616,0.5423060655593872,269,,,,,,
,111799,0.7757486701011658,0.30674025416374207,0.4690084159374237,269,,,,,,
,111809,0.7872421741485596,0.3692559003829956,0.41798630356788635,269,,,,,,
,111819,0.9237993955612183,0.5178356766700745,0.4059637486934662,269,,,,,,
,111829,1.0146342515945435,0.5184139013290405,0.4962203800678253,269,,,,,,
,111839,1.0540263652801514,0.48358631134033203,0.5704399943351746,269,,,,,,
,111849,0.8290693759918213,0.3974264860153198,0.43164291977882385,269,,,,,,
,111859,0.6440383195877075,0.2989676594734192,0.34507066011428833,269,,,,,,
,111869,0.7123334407806396,0.333276629447937,0.37905678153038025,269,,,,,,
,111879,0.7183141708374023,0.3798164129257202,0.3384977877140045,269,,,,,,
,111889,0.8063243627548218,0.40419527888298035,0.40212908387184143,269,,,,,,
,111899,0.8636875152587891,0.384186327457428,0.47950121760368347,269,,,,,,
,111909,0.8279578685760498,0.3923719525337219,0.4355859160423279,269,,,,,,
,111919,0.9137941598892212,0.4467569589614868,0.46703723073005676,269,,,,,,
,111929,0.6140838861465454,0.3396144509315491,0.2744694650173187,269,,,,,,
,111939,0.8751729130744934,0.46291834115982056,0.41225457191467285,269,,,,,,
,111949,0.8915699124336243,0.3438582420349121,0.5477116703987122,269,,,,,,
,111959,0.7770882844924927,0.46330416202545166,0.3137841522693634,269,,,,,,
,111969,0.8361465334892273,0.39388030767440796,0.44226622581481934,269,,,,,,
,111979,0.8707506656646729,0.4643009305000305,0.4064497649669647,269,,,,,,
,111989,0.9769898653030396,0.4228421747684479,0.5541476607322693,269,,,,,,
,111999,0.7903567552566528,0.3492051959037781,0.44115155935287476,269,,,,,,
,112009,0.7594701647758484,0.43192222714424133,0.32754793763160706,269,,,,,,
,112019,1.3030781745910645,0.7643008232116699,0.5387773513793945,269,,,,,,
,112029,0.9987974762916565,0.4193505048751831,0.5794469714164734,269,,,,,,
,112039,0.8902902603149414,0.582465648651123,0.30782458186149597,269,,,,,,
,112046,,,,269,0.9452502727508545,0.5302637219429016,0.4149864912033081,,,
,112046,,,,269,,,,0.8526108264923096,0.427621454000473,0.42498958110809326
1.894751250743987e-05,112047,,,,,,,,,,
,112049,0.9120490550994873,0.3661994934082031,0.5458495616912842,270,,,,,,
,112059,0.8484819531440735,0.43849122524261475,0.40999072790145874,270,,,,,,
,112069,0.8188334703445435,0.43370550870895386,0.3851279318332672,270,,,,,,
,112079,0.8089352250099182,0.43554845452308655,0.37338677048683167,270,,,,,,
,112089,0.8302397727966309,0.30967673659324646,0.5205630660057068,270,,,,,,
,112099,0.5753235816955566,0.30707067251205444,0.2682529389858246,270,,,,,,
,112109,0.6437540054321289,0.3111543655395508,0.33259961009025574,270,,,,,,
,112119,0.8876328468322754,0.43889397382736206,0.4487389028072357,270,,,,,,
,112129,0.7194490432739258,0.3500695824623108,0.369379460811615,270,,,,,,
,112139,0.762765645980835,0.41618865728378296,0.3465770184993744,270,,,,,,
,112149,0.6972023248672485,0.364553302526474,0.33264899253845215,270,,,,,,
,112159,1.041147232055664,0.5121976137161255,0.5289496779441833,270,,,,,,
,112169,0.852681040763855,0.45908793807029724,0.3935931324958801,270,,,,,,
,112179,0.7187073826789856,0.36273473501205444,0.35597264766693115,270,,,,,,
,112189,0.7239774465560913,0.41280597448349,0.3111714720726013,270,,,,,,
,112199,1.0229806900024414,0.5200110673904419,0.5029696822166443,270,,,,,,
,112209,0.9048979878425598,0.5188263654708862,0.3860716223716736,270,,,,,,
,112219,0.9066867828369141,0.5156116485595703,0.39107513427734375,270,,,,,,
,112229,0.8334686160087585,0.4141666889190674,0.41930192708969116,270,,,,,,
,112239,0.6258862614631653,0.299724817276001,0.3261614441871643,270,,,,,,
,112249,0.8390322923660278,0.406442254781723,0.4325900375843048,270,,,,,,
,112259,0.7636200189590454,0.3784767687320709,0.3851432204246521,270,,,,,,
,112269,0.7468340396881104,0.3291395902633667,0.41769444942474365,270,,,,,,
,112279,0.8550325632095337,0.4428499937057495,0.41218259930610657,270,,,,,,
,112289,0.746863842010498,0.4143984913825989,0.3324653208255768,270,,,,,,
,112299,0.7304506897926331,0.36327725648880005,0.367173433303833,270,,,,,,
,112309,0.6408066153526306,0.29255014657974243,0.3482564687728882,270,,,,,,
,112319,0.890366792678833,0.43130362033843994,0.45906320214271545,270,,,,,,
,112329,0.609390139579773,0.2936328947544098,0.31575724482536316,270,,,,,,
,112339,0.9662635326385498,0.5091229677200317,0.45714056491851807,270,,,,,,
,112349,0.8540427684783936,0.43129074573516846,0.4227520227432251,270,,,,,,
,112359,0.9658035635948181,0.5371584892272949,0.4286450743675232,270,,,,,,
,112369,0.8844283223152161,0.4083899259567261,0.47603839635849,270,,,,,,
,112379,1.059144377708435,0.48343709111213684,0.5757073163986206,270,,,,,,
,112389,0.7892338037490845,0.3093110918998718,0.47992268204689026,270,,,,,,
,112399,0.852757453918457,0.4321712553501129,0.4205862283706665,270,,,,,,
,112409,0.7764073610305786,0.3700820505619049,0.4063253402709961,270,,,,,,
,112419,0.9429585933685303,0.4986846148967743,0.4442739486694336,270,,,,,,
,112429,0.7938603162765503,0.4051986336708069,0.3886616826057434,270,,,,,,
,112439,0.9421527981758118,0.46508193016052246,0.4770708680152893,270,,,,,,
,112449,0.723865270614624,0.315936416387558,0.40792882442474365,270,,,,,,
,112459,0.7533045411109924,0.3179289996623993,0.43537554144859314,270,,,,,,
,112461,,,,270,0.9558275938034058,0.49706143140792847,0.45876622200012207,,,
,112461,,,,270,,,,0.8410270810127258,0.42340999841690063,0.4176175892353058
1.776506266647925e-05,112462,,,,,,,,,,
,112469,0.9596717953681946,0.4253022074699402,0.5343695878982544,271,,,,,,
,112479,1.0593479871749878,0.5843518972396851,0.47499608993530273,271,,,,,,
,112489,0.8972622156143188,0.42560285329818726,0.4716593623161316,271,,,,,,
,112499,0.7712801098823547,0.3999701142311096,0.3713099956512451,271,,,,,,
,112509,0.8162434101104736,0.39945298433303833,0.4167904257774353,271,,,,,,
,112519,1.0170601606369019,0.4495929479598999,0.567467212677002,271,,,,,,
,112529,0.7728404998779297,0.3685196042060852,0.4043208956718445,271,,,,,,
,112539,0.8018189668655396,0.49585357308387756,0.3059653639793396,271,,,,,,
,112549,0.7844618558883667,0.37462109327316284,0.40984079241752625,271,,,,,,
,112559,0.905074954032898,0.4981224834918976,0.406952440738678,271,,,,,,
,112569,0.7636593580245972,0.454690158367157,0.3089691996574402,271,,,,,,
,112579,0.9197113513946533,0.4628164768218994,0.4568949043750763,271,,,,,,
,112589,0.933186411857605,0.38063061237335205,0.5525557994842529,271,,,,,,
,112599,0.7069441080093384,0.3473953604698181,0.35954874753952026,271,,,,,,
,112609,0.7292661666870117,0.4329168498516083,0.29634928703308105,271,,,,,,
,112619,0.8401516675949097,0.43317168951034546,0.4069799780845642,271,,,,,,
,112629,0.6744706630706787,0.40070974826812744,0.27376091480255127,271,,,,,,
,112639,0.9140973687171936,0.39279067516326904,0.5213066935539246,271,,,,,,
,112649,0.6724889278411865,0.2950277328491211,0.37746116518974304,271,,,,,,
,112659,0.6997695565223694,0.4299265146255493,0.26984304189682007,271,,,,,,
,112669,0.9684283137321472,0.47398841381073,0.49443989992141724,271,,,,,,
,112679,0.8702777028083801,0.404228150844574,0.46604955196380615,271,,,,,,
,112689,0.781092643737793,0.362354576587677,0.41873809695243835,271,,,,,,
,112699,0.8148414492607117,0.30995607376098633,0.5048853754997253,271,,,,,,
,112709,0.9835320711135864,0.5435120463371277,0.44002002477645874,271,,,,,,
,112719,0.8157678842544556,0.3415650725364685,0.4742027819156647,271,,,,,,
,112729,1.001426100730896,0.5063093304634094,0.4951167702674866,271,,,,,,
,112739,0.8660653829574585,0.38387587666511536,0.4821895360946655,271,,,,,,
,112749,1.044034481048584,0.5763846635818481,0.46764981746673584,271,,,,,,
,112759,1.0747594833374023,0.5981900691986084,0.47656941413879395,271,,,,,,
,112769,0.8298699855804443,0.47298604249954224,0.3568839132785797,271,,,,,,
,112779,0.8813117742538452,0.4130859076976776,0.4682258367538452,271,,,,,,
,112789,0.9347115159034729,0.4130324125289917,0.5216791033744812,271,,,,,,
,112799,0.9807114005088806,0.4521964192390442,0.5285149812698364,271,,,,,,
,112809,0.7770172357559204,0.4652499854564667,0.31176725029945374,271,,,,,,
,112819,0.8478766679763794,0.39322367310523987,0.4546529948711395,271,,,,,,
,112829,0.9234268069267273,0.5545881390571594,0.36883866786956787,271,,,,,,
,112839,0.876656174659729,0.5482670068740845,0.32838913798332214,271,,,,,,
,112849,0.8212852478027344,0.3469460606575012,0.47433918714523315,271,,,,,,
,112859,1.0694615840911865,0.45675987005233765,0.6127016544342041,271,,,,,,
,112869,0.6107590198516846,0.3949299454689026,0.21582910418510437,271,,,,,,
,112876,,,,271,0.9714419841766357,0.5345395803451538,0.43690234422683716,,,
,112876,,,,271,,,,0.8441237807273865,0.42662757635116577,0.41749635338783264
1.661491825652992e-05,112877,,,,,,,,,,
,112879,0.7709954977035522,0.40168383717536926,0.3693116307258606,272,,,,,,
,112889,0.9702616930007935,0.4755409359931946,0.49472078680992126,272,,,,,,
,112899,0.8538923263549805,0.4687947928905487,0.38509756326675415,272,,,,,,
,112909,0.7249603867530823,0.2972065806388855,0.4277538061141968,272,,,,,,
,112919,0.8694506883621216,0.4971608817577362,0.3722898066043854,272,,,,,,
,112929,0.8781476020812988,0.31550174951553345,0.5626458525657654,272,,,,,,
,112939,0.9692106246948242,0.4130561947822571,0.5561544299125671,272,,,,,,
,112949,0.895126461982727,0.37940505146980286,0.5157213807106018,272,,,,,,
,112959,0.8429548740386963,0.39654970169067383,0.44640520215034485,272,,,,,,
,112969,0.8699443340301514,0.34628579020500183,0.5236585736274719,272,,,,,,
,112979,1.0037610530853271,0.5045607089996338,0.49920037388801575,272,,,,,,
,112989,0.7028728127479553,0.29549640417099,0.40737640857696533,272,,,,,,
,112999,0.7184958457946777,0.38057631254196167,0.33791953325271606,272,,,,,,
,113009,0.9176068305969238,0.5608071088790894,0.35679975152015686,272,,,,,,
,113019,0.8990817070007324,0.4931974709033966,0.4058842360973358,272,,,,,,
,113029,0.6897157430648804,0.4215691089630127,0.26814666390419006,272,,,,,,
,113039,0.9154372215270996,0.5659729242324829,0.3494643270969391,272,,,,,,
,113049,1.080806851387024,0.6574488878250122,0.4233579635620117,272,,,,,,
,113059,0.9911030530929565,0.4813214838504791,0.5097815990447998,272,,,,,,
,113069,0.747861385345459,0.37985914945602417,0.3680022060871124,272,,,,,,
,113079,0.7983660101890564,0.479585200548172,0.3187808096408844,272,,,,,,
,113089,0.9498282670974731,0.3358969986438751,0.6139312982559204,272,,,,,,
,113099,1.1526718139648438,0.5718538165092468,0.5808179378509521,272,,,,,,
,113109,0.8001033067703247,0.44001245498657227,0.36009085178375244,272,,,,,,
,113119,0.7884179353713989,0.4196348488330841,0.36878305673599243,272,,,,,,
,113129,0.8729647397994995,0.45020538568496704,0.4227593243122101,272,,,,,,
,113139,0.5840070247650146,0.36028069257736206,0.2237263321876526,272,,,,,,
,113149,0.8028648495674133,0.30109184980392456,0.5017729997634888,272,,,,,,
,113159,0.7368786931037903,0.3624414801597595,0.37443721294403076,272,,,,,,
,113169,0.7284163236618042,0.34319525957107544,0.38522109389305115,272,,,,,,
,113179,0.8042213916778564,0.3858851492404938,0.41833624243736267,272,,,,,,
,113189,0.9929651021957397,0.5705646872520447,0.42240044474601746,272,,,,,,
,113199,0.5854785442352295,0.3333089351654053,0.2521696388721466,272,,,,,,
,113209,0.829843282699585,0.552221417427063,0.2776218354701996,272,,,,,,
,113219,0.7665795087814331,0.3729201853275299,0.3936593532562256,272,,,,,,
,113229,0.8261200189590454,0.46987706422805786,0.35624292492866516,272,,,,,,
,113239,0.8182919025421143,0.4209553897380829,0.39733654260635376,272,,,,,,
,113249,0.8943431377410889,0.40695616602897644,0.4873869717121124,272,,,,,,
,113259,0.9498274326324463,0.4806722402572632,0.4691551625728607,272,,,,,,
,113269,1.1836330890655518,0.5538254976272583,0.6298075914382935,272,,,,,,
,113279,0.7712228894233704,0.4000866115093231,0.37113627791404724,272,,,,,,
,113289,0.9152332544326782,0.48170846700668335,0.4335247576236725,272,,,,,,
,113291,,,,272,0.9490578174591064,0.527517557144165,0.4215400815010071,,,
,113291,,,,272,,,,0.8428474068641663,0.4233558773994446,0.41949135065078735
1.549821433126591e-05,113292,,,,,,,,,,
,113299,0.8140612840652466,0.38256382942199707,0.4314974546432495,273,,,,,,
,113309,0.8078168630599976,0.374100923538208,0.43371593952178955,273,,,,,,
