lr-Adam,step,train_loss_step,lattice_loss_step,coord_loss_step,type_loss_step,epoch,train_loss_epoch,lattice_loss_epoch,coord_loss_epoch,type_loss_epoch,val_loss,val_lattice_loss,val_coord_loss,val_type_loss
,939,1.0528924465179443,20.165340423583984,0.9151089787483215,0.13778352737426758,1,,,,,,,,
,947,,,,,1,1.1430585384368896,17.816211700439453,0.9799600839614868,0.1630983054637909,,,,
9.999609168808891e-05,948,,,,,,,,,,,,,
,949,1.099502444267273,24.55434799194336,0.9521276354789734,0.14737476408481598,2,,,,,,,,
,959,1.1361933946609497,21.509920120239258,0.9354972839355469,0.20069614052772522,2,,,,,,,,
,969,0.9407609105110168,12.877127647399902,0.8841624855995178,0.056598421186208725,2,,,,,,,,
,979,1.13323974609375,12.858132362365723,1.015333652496338,0.11790607869625092,2,,,,,,,,
,989,1.0360164642333984,12.255823135375977,0.9557442665100098,0.08027225732803345,2,,,,,,,,
,999,1.1123855113983154,17.276004791259766,0.9912173748016357,0.12116815894842148,2,,,,,,,,
,1009,1.0060449838638306,12.454890251159668,0.9392086267471313,0.06683637946844101,2,,,,,,,,
,1019,0.9380336999893188,10.85090446472168,0.8907356858253479,0.047297991812229156,2,,,,,,,,
,1029,1.0155936479568481,9.368390083312988,0.9517849683761597,0.06380872428417206,2,,,,,,,,
,1039,0.9950684905052185,12.346173286437988,0.9172551035881042,0.07781337201595306,2,,,,,,,,
,1049,1.0852653980255127,17.969024658203125,0.9453870058059692,0.13987836241722107,2,,,,,,,,
,1059,1.0769883394241333,20.13785743713379,0.9447134137153625,0.13227495551109314,2,,,,,,,,
,1069,1.1059662103652954,18.43435287475586,0.9858065247535706,0.12015967071056366,2,,,,,,,,
,1079,1.0519120693206787,10.34103012084961,0.9970514178276062,0.05486065521836281,2,,,,,,,,
,1089,1.1470324993133545,22.0640869140625,1.0229395627975464,0.1240929439663887,2,,,,,,,,
,1099,1.1894367933273315,26.149641036987305,0.989905595779419,0.19953115284442902,2,,,,,,,,
,1109,1.15220046043396,26.292709350585938,0.9160904288291931,0.23611009120941162,2,,,,,,,,
,1119,1.101365327835083,19.482460021972656,0.9527333974838257,0.14863190054893494,2,,,,,,,,
,1129,1.0515367984771729,9.620626449584961,0.9996304512023926,0.051906321197748184,2,,,,,,,,
,1139,0.9981660842895508,9.32205581665039,0.9622534513473511,0.035912614315748215,2,,,,,,,,
,1149,0.9938033223152161,8.73788070678711,0.947361171245575,0.046442124992609024,2,,,,,,,,
,1159,1.004493236541748,12.421366691589355,0.9299592971801758,0.07453388720750809,2,,,,,,,,
,1169,1.0682635307312012,15.811553955078125,0.9133179187774658,0.15494559705257416,2,,,,,,,,
,1179,1.118995189666748,23.966726303100586,0.9519960284233093,0.1669991910457611,2,,,,,,,,
,1189,1.053736686706543,15.19235610961914,0.9716091752052307,0.08212745934724808,2,,,,,,,,
,1199,1.1112793684005737,20.803752899169922,0.9931201338768005,0.1181592047214508,2,,,,,,,,
,1209,0.9892581701278687,11.216391563415527,0.9456692934036255,0.04358885437250137,2,,,,,,,,
,1219,0.9660621285438538,10.097344398498535,0.9138964414596558,0.052165668457746506,2,,,,,,,,
,1229,1.067163109779358,23.895471572875977,0.9048019647598267,0.16236111521720886,2,,,,,,,,
,1239,0.9645983576774597,13.438935279846191,0.8882893919944763,0.0763089656829834,2,,,,,,,,
,1249,1.1154359579086304,15.748621940612793,0.9774757623672485,0.13796018064022064,2,,,,,,,,
,1259,1.1130671501159668,20.031564712524414,0.9326286911964417,0.18043845891952515,2,,,,,,,,
,1269,1.1610705852508545,21.02800750732422,0.9735197424888611,0.1875508576631546,2,,,,,,,,
,1279,1.1062513589859009,13.3555269241333,1.0336662530899048,0.07258515805006027,2,,,,,,,,
,1289,1.047434687614441,11.10186767578125,0.9767763018608093,0.07065843790769577,2,,,,,,,,
,1299,1.1261916160583496,11.406534194946289,1.0193570852279663,0.10683458298444748,2,,,,,,,,
,1309,0.9375374913215637,9.426088333129883,0.8976119756698608,0.039925508201122284,2,,,,,,,,
,1319,1.042670488357544,16.14021110534668,0.9233851432800293,0.11928530037403107,2,,,,,,,,
,1329,1.1113810539245605,19.569293975830078,0.9765567183494568,0.13482435047626495,2,,,,,,,,
,1339,1.196855902671814,13.17931842803955,1.0447841882705688,0.15207171440124512,2,,,,,,,,
,1349,0.9646101593971252,6.623013019561768,0.9380601644515991,0.026549993082880974,2,,,,,,,,
,1359,0.9691578149795532,10.915690422058105,0.9018430709838867,0.0673147588968277,2,,,,,,,,
,1369,1.0753005743026733,12.018399238586426,0.9906328320503235,0.08466774225234985,2,,,,,,,,
,1379,1.1428887844085693,18.3463077545166,0.9841353893280029,0.15875345468521118,2,,,,,,,,
,1389,0.9882908463478088,12.613177299499512,0.8871893286705017,0.10110154002904892,2,,,,,,,,
,1399,1.1194946765899658,13.137288093566895,1.0414272546768188,0.07806747406721115,2,,,,,,,,
,1409,0.9768109917640686,8.960258483886719,0.9450562596321106,0.03175472840666771,2,,,,,,,,
,1419,1.0530143976211548,11.8209228515625,0.972355842590332,0.08065860718488693,2,,,,,,,,
,1421,,,,,2,1.0536530017852783,14.673904418945312,0.9572218656539917,0.09643141180276871,,,,
9.999120644285005e-05,1422,,,,,,,,,,,,,
,1429,1.1217939853668213,13.519190788269043,1.023203730583191,0.09859024733304977,3,,,,,,,,
,1439,1.1311225891113281,11.873869895935059,1.0070356130599976,0.12408691644668579,3,,,,,,,,
,1449,1.022275686264038,7.327635288238525,0.9896900653839111,0.032585613429546356,3,,,,,,,,
,1459,0.9698745608329773,13.241620063781738,0.8844835162162781,0.08539102226495743,3,,,,,,,,
,1469,1.0598589181900024,13.351283073425293,0.9807655215263367,0.07909340411424637,3,,,,,,,,
,1479,1.1129742860794067,12.43631649017334,1.0390901565551758,0.07388417422771454,3,,,,,,,,
,1489,0.978020429611206,10.548805236816406,0.9424692392349243,0.035551175475120544,3,,,,,,,,
,1499,1.1738288402557373,17.14247703552246,1.0665135383605957,0.10731536149978638,3,,,,,,,,
,1509,1.0921381711959839,15.113472938537598,1.0165276527404785,0.07561049610376358,3,,,,,,,,
,1519,0.9563345313072205,12.425915718078613,0.8845385909080505,0.07179594784975052,3,,,,,,,,
,1529,1.0165921449661255,10.293957710266113,0.9853699207305908,0.03122217021882534,3,,,,,,,,
,1539,1.1729514598846436,16.274805068969727,1.0210906267166138,0.1518608182668686,3,,,,,,,,
,1549,0.9279664754867554,9.529685974121094,0.8963193297386169,0.03164715692400932,3,,,,,,,,
,1559,1.0002033710479736,6.854259490966797,0.9777092933654785,0.022494113072752953,3,,,,,,,,
,1569,1.0581245422363281,14.06299877166748,0.9567870497703552,0.1013374775648117,3,,,,,,,,
,1579,0.9531989097595215,11.411548614501953,0.8964208960533142,0.05677802488207817,3,,,,,,,,
,1589,1.1680958271026611,18.88840675354004,1.0141276121139526,0.15396815538406372,3,,,,,,,,
,1599,0.8860794305801392,7.446158409118652,0.8475080728530884,0.03857133537530899,3,,,,,,,,
,1609,1.0226359367370605,11.635931968688965,0.9574626088142395,0.06517327576875687,3,,,,,,,,
,1619,1.1090625524520874,13.70190143585205,1.0210932493209839,0.08796927332878113,3,,,,,,,,
,1629,1.0521090030670166,14.187369346618652,0.9498047232627869,0.10230425000190735,3,,,,,,,,
,1639,1.0714040994644165,13.082406997680664,1.0075339078903198,0.06387024372816086,3,,,,,,,,
,1649,1.0277283191680908,8.689915657043457,0.9916952252388,0.03603307530283928,3,,,,,,,,
,1659,1.001981258392334,10.659146308898926,0.9628440141677856,0.03913727030158043,3,,,,,,,,
,1669,1.1314119100570679,12.185959815979004,1.0372114181518555,0.09420045465230942,3,,,,,,,,
,1679,1.0103157758712769,16.615663528442383,0.9146703481674194,0.09564539045095444,3,,,,,,,,
,1689,1.1255968809127808,13.701738357543945,1.0262526273727417,0.09934426099061966,3,,,,,,,,
,1699,0.966169536113739,14.151007652282715,0.9104816913604736,0.05568784847855568,3,,,,,,,,
,1709,1.0043359994888306,8.513980865478516,0.9657016396522522,0.03863434121012688,3,,,,,,,,
,1719,1.130027413368225,20.44605255126953,0.9331163167953491,0.19691109657287598,3,,,,,,,,
,1729,0.998582124710083,9.707355499267578,0.9777069687843323,0.020875180140137672,3,,,,,,,,
,1739,1.0167385339736938,13.68503189086914,0.933534562587738,0.08320394158363342,3,,,,,,,,
,1749,1.070860743522644,19.141332626342773,0.9543144702911377,0.11654631793498993,3,,,,,,,,
,1759,0.9136633276939392,8.98098087310791,0.8706919550895691,0.04297136142849922,3,,,,,,,,
,1769,1.0264830589294434,12.825394630432129,0.9617604613304138,0.06472256779670715,3,,,,,,,,
,1779,1.0308257341384888,12.201794624328613,0.9233214259147644,0.10750431567430496,3,,,,,,,,
,1789,1.0360054969787598,8.910396575927734,0.9986052513122559,0.03740028664469719,3,,,,,,,,
,1799,0.9510764479637146,14.621198654174805,0.8796751499176025,0.07140131294727325,3,,,,,,,,
,1809,1.0571238994598389,10.318512916564941,0.9678031206130981,0.08932074159383774,3,,,,,,,,
,1819,1.0349324941635132,11.980512619018555,1.0031613111495972,0.03177119418978691,3,,,,,,,,
,1829,1.0736522674560547,14.867462158203125,0.9790555834770203,0.09459669888019562,3,,,,,,,,
,1839,0.9939298033714294,15.774797439575195,0.8768153190612793,0.11711449176073074,3,,,,,,,,
,1849,1.0324715375900269,9.304787635803223,1.0010015964508057,0.03146990388631821,3,,,,,,,,
,1859,1.0396544933319092,12.139092445373535,0.9694066643714905,0.07024786621332169,3,,,,,,,,
,1869,1.0169508457183838,10.55444049835205,0.9695007801055908,0.04745001718401909,3,,,,,,,,
,1879,1.0308277606964111,10.172207832336426,0.9899889230728149,0.040838822722435,3,,,,,,,,
,1889,1.1429295539855957,17.382638931274414,0.996113121509552,0.14681637287139893,3,,,,,,,,
,1895,,,,,3,1.0334370136260986,13.017929077148438,0.9492442607879639,0.0841924399137497,,,,
9.998436736952335e-05,1896,,,,,,,,,,,,,
,1899,1.006797194480896,10.928616523742676,0.9345021843910217,0.07229497283697128,4,,,,,,,,
,1909,0.9360645413398743,9.551241874694824,0.8925081491470337,0.04355637729167938,4,,,,,,,,
,1919,1.0387617349624634,10.397708892822266,0.9832972288131714,0.0554644875228405,4,,,,,,,,
,1929,1.0723659992218018,15.717215538024902,1.0172353982925415,0.05513060465455055,4,,,,,,,,
,1939,0.9924118518829346,11.167600631713867,0.9410662651062012,0.051345568150281906,4,,,,,,,,
,1949,1.0346463918685913,10.9124116897583,1.0001726150512695,0.034473761916160583,4,,,,,,,,
,1959,1.0068391561508179,12.47064208984375,0.9288076758384705,0.07803142815828323,4,,,,,,,,
,1969,1.1120824813842773,20.094093322753906,0.9822360277175903,0.12984643876552582,4,,,,,,,,
,1979,0.9980674982070923,13.290627479553223,0.9405404329299927,0.057527072727680206,4,,,,,,,,
,1989,1.0047050714492798,12.528483390808105,0.9308096766471863,0.0738954171538353,4,,,,,,,,
,1999,0.9657278656959534,10.403417587280273,0.9168046116828918,0.04892323538661003,4,,,,,,,,
,2009,1.0359593629837036,13.100459098815918,0.9438321590423584,0.0921272411942482,4,,,,,,,,
,2019,1.1013351678848267,18.183773040771484,0.99261873960495,0.10871642082929611,4,,,,,,,,
,2029,0.9515760540962219,11.508898735046387,0.9045881628990173,0.046987902373075485,4,,,,,,,,
,2039,0.9969248175621033,9.84481143951416,0.934106707572937,0.06281808763742447,4,,,,,,,,
,2049,1.0709929466247559,12.318687438964844,0.9600790739059448,0.11091388761997223,4,,,,,,,,
,2059,1.0063939094543457,12.400703430175781,0.9430640935897827,0.06332980841398239,4,,,,,,,,
,2069,0.9475494623184204,10.681862831115723,0.8905173540115356,0.05703211575746536,4,,,,,,,,
,2079,0.9795225858688354,10.679676055908203,0.9332373142242432,0.046285293996334076,4,,,,,,,,
,2089,1.022639274597168,15.125542640686035,0.9512191414833069,0.0714201107621193,4,,,,,,,,
,2099,0.9452142119407654,11.602616310119629,0.9068705439567566,0.0383436419069767,4,,,,,,,,
,2109,1.167813777923584,18.24808120727539,1.0188548564910889,0.14895887672901154,4,,,,,,,,
,2119,1.0260268449783325,12.72154712677002,0.9412329792976379,0.08479384332895279,4,,,,,,,,
,2129,0.9979895353317261,9.55059814453125,0.9065890908241272,0.09140043705701828,4,,,,,,,,
,2139,1.107428789138794,11.232939720153809,1.0264077186584473,0.08102104067802429,4,,,,,,,,
,2149,1.0118311643600464,10.156940460205078,0.9753629565238953,0.03646816313266754,4,,,,,,,,
,2159,1.0389355421066284,9.577470779418945,1.0036438703536987,0.0352916494011879,4,,,,,,,,
,2169,0.9856399893760681,11.469212532043457,0.9152658581733704,0.07037414610385895,4,,,,,,,,
,2179,0.9885572195053101,8.69743824005127,0.9571743607521057,0.031382884830236435,4,,,,,,,,
,2189,1.1201027631759644,14.555232048034668,0.9978753328323364,0.12222742289304733,4,,,,,,,,
,2199,1.0693449974060059,15.644514083862305,0.9818013906478882,0.08754366636276245,4,,,,,,,,
,2209,1.1120270490646362,9.692561149597168,1.060473084449768,0.05155397951602936,4,,,,,,,,
,2219,0.99195796251297,10.609262466430664,0.915436327457428,0.0765216201543808,4,,,,,,,,
,2229,0.9922557473182678,11.598370552062988,0.9609763622283936,0.03127937391400337,4,,,,,,,,
,2239,0.9972448348999023,14.011359214782715,0.8874782919883728,0.10976654291152954,4,,,,,,,,
,2249,1.073648452758789,17.12375259399414,0.9388242959976196,0.13482415676116943,4,,,,,,,,
,2259,0.9760051965713501,11.474807739257812,0.9309281706809998,0.045077014714479446,4,,,,,,,,
,2269,1.1110628843307495,11.61582088470459,1.0103046894073486,0.10075820982456207,4,,,,,,,,
,2279,1.0934427976608276,15.152372360229492,0.9719643592834473,0.12147844582796097,4,,,,,,,,
,2289,0.9929152727127075,9.127861976623535,0.9698919653892517,0.023023327812552452,4,,,,,,,,
,2299,0.9002029299736023,10.238986015319824,0.8731342554092407,0.02706870250403881,4,,,,,,,,
,2309,1.0327333211898804,9.053646087646484,0.9751529097557068,0.057580363005399704,4,,,,,,,,
,2319,1.0781309604644775,12.25931167602539,0.9484916925430298,0.12963920831680298,4,,,,,,,,
,2329,0.96052485704422,16.07744026184082,0.886093020439148,0.07443181425333023,4,,,,,,,,
,2339,0.9598842859268188,12.347683906555176,0.9301678538322449,0.029716428369283676,4,,,,,,,,
,2349,1.1896690130233765,15.924697875976562,1.0868377685546875,0.10283128172159195,4,,,,,,,,
,2359,1.0360095500946045,10.313541412353516,0.9431671500205994,0.09284237027168274,4,,,,,,,,
,2369,0.9688430428504944,11.085116386413574,0.9166545867919922,0.052188463509082794,4,,,,,,,,
,2369,,,,,4,,,,,1.0093530416488647,14.06774616241455,0.9325008988380432,0.07685237377882004
,2369,,,,,4,1.020143747329712,13.033534049987793,0.9410379528999329,0.07910560816526413,,,,
9.997557473810373e-05,2370,,,,,,,,,,,,,
,2379,0.9610863924026489,22.25336456298828,0.8563727140426636,0.10471370071172714,5,,,,,,,,
,2389,1.0103509426116943,13.281167030334473,0.9501176476478577,0.060233354568481445,5,,,,,,,,
,2399,1.1040760278701782,16.633020401000977,0.9985225200653076,0.1055535152554512,5,,,,,,,,
,2409,1.0653599500656128,14.612672805786133,1.0268750190734863,0.038484904915094376,5,,,,,,,,
,2419,1.0038007497787476,9.453801155090332,0.9739348888397217,0.029865875840187073,5,,,,,,,,
,2429,0.9506638646125793,17.71006202697754,0.8185253739356995,0.13213849067687988,5,,,,,,,,
,2439,1.012252926826477,10.226432800292969,0.9555585980415344,0.05669436231255531,5,,,,,,,,
,2449,0.9701950550079346,16.56418228149414,0.8340108394622803,0.1361842006444931,5,,,,,,,,
,2459,1.016417384147644,9.355961799621582,0.989923894405365,0.0264934990555048,5,,,,,,,,
,2469,1.0193862915039062,16.71001625061035,0.9212568402290344,0.0981295108795166,5,,,,,,,,
,2479,0.982571005821228,13.274853706359863,0.9245719313621521,0.057999104261398315,5,,,,,,,,
,2489,1.0003950595855713,14.467145919799805,0.9349011778831482,0.06549394130706787,5,,,,,,,,
,2499,1.0182561874389648,10.260510444641113,0.9926393628120422,0.025616856291890144,5,,,,,,,,
,2509,1.1400768756866455,16.09256362915039,0.9982959032058716,0.14178098738193512,5,,,,,,,,
,2519,0.9396006464958191,13.227777481079102,0.9032465815544128,0.03635406494140625,5,,,,,,,,
,2529,0.9978641271591187,17.04107093811035,0.8873867988586426,0.11047735810279846,5,,,,,,,,
,2539,1.0948222875595093,13.125146865844727,1.0037375688552856,0.09108469635248184,5,,,,,,,,
,2549,1.0520130395889282,14.126883506774902,0.9201192855834961,0.1318937987089157,5,,,,,,,,
,2559,1.0229278802871704,14.012115478515625,0.9294043779373169,0.0935235545039177,5,,,,,,,,
,2569,0.9566046595573425,9.970685005187988,0.9249842166900635,0.03162044659256935,5,,,,,,,,
,2579,0.9097819924354553,11.545247077941895,0.8798419237136841,0.029940083622932434,5,,,,,,,,
,2589,0.941895067691803,12.14378833770752,0.8819742202758789,0.05992086976766586,5,,,,,,,,
,2599,1.0206557512283325,18.934661865234375,0.9514782428741455,0.0691775307059288,5,,,,,,,,
,2609,1.140403151512146,23.49730682373047,0.9536597728729248,0.1867433488368988,5,,,,,,,,
,2619,0.9911112785339355,15.665863037109375,0.8757177591323853,0.1153934970498085,5,,,,,,,,
,2629,1.0139708518981934,12.319584846496582,0.9594320058822632,0.05453881993889809,5,,,,,,,,
,2639,1.0064057111740112,14.94994068145752,0.9235125780105591,0.08289317786693573,5,,,,,,,,
,2649,0.9307745099067688,12.17929744720459,0.8673039078712463,0.06347061693668365,5,,,,,,,,
,2659,0.9767687320709229,15.74449348449707,0.8520257472991943,0.12474296241998672,5,,,,,,,,
,2669,1.0307775735855103,13.51570987701416,0.9566219449043274,0.07415561378002167,5,,,,,,,,
,2679,1.0159629583358765,16.29252815246582,0.9216414093971252,0.0943216010928154,5,,,,,,,,
,2689,0.9572846293449402,9.126266479492188,0.9043173789978027,0.05296723544597626,5,,,,,,,,
,2699,0.9500795602798462,13.9435453414917,0.8261318802833557,0.12394766509532928,5,,,,,,,,
,2709,1.0465669631958008,11.676932334899902,1.026425838470459,0.02014114148914814,5,,,,,,,,
,2719,1.0482875108718872,11.487106323242188,0.9911354780197144,0.05715208873152733,5,,,,,,,,
,2729,1.040731430053711,16.577905654907227,0.9405382871627808,0.10019318014383316,5,,,,,,,,
,2739,1.0951645374298096,13.435803413391113,1.0032089948654175,0.09195557236671448,5,,,,,,,,
,2749,1.0366649627685547,13.109683990478516,0.9931409955024719,0.04352395236492157,5,,,,,,,,
